Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML
9159/82.537mz/10.53min,748858.0,1057941.2,1238929.0,726630.3,767457.3,1248409.2
9160/151.0351mz/10.54min,462457.72,624584.3,1128645.9,337737.94,288299.25,622975.9
9161/398.7611mz/10.56min,435787.5,1134013.6,229544.88,322515.53,1174097.8,199044.81
9162/410.761mz/10.55min,2474024.0,3524166.2,2550530.8,2606171.0,2857433.5,2279750.5
9165/122.547mz/10.58min,3216175.2,3171541.5,3327453.5,3160562.5,3108908.5,2983011.2
9167/111.039mz/10.58min,3966643.8,4745972.5,4077490.0,5169749.5,4336945.5,2685017.2
9170/90.5258mz/10.59min,36592052.0,42708910.0,43708844.0,27557614.0,37074184.0,41292724.0
9171/102.5354mz/10.59min,5855995.5,6121507.5,6445375.5,5486518.0,5536882.0,5877571.5
9172/102.0338mz/10.59min,67297540.0,70341240.0,74144210.0,62907850.0,64118384.0,68049310.0
9173/104.0301mz/10.59min,1680522.6,1755339.9,1881848.1,1476613.1,1623059.2,1688478.0
9174/97.9913mz/10.59min,7228523.5,7537006.5,8379140.5,7145612.0,6128932.0,7817125.0
9175/139.0178mz/10.59min,5870657.0,5377710.5,6695361.5,5952243.0,5492964.5,6108458.5
9176/167.0127mz/10.6min,21885554.0,23661102.0,25775394.0,20936150.0,20978198.0,23820442.0
9177/81.5205mz/10.6min,17443514.0,20962670.0,22351994.0,15872286.0,17889068.0,20759792.0
9178/99.5311mz/10.6min,2578284.5,2489901.8,2262237.8,3026108.8,2631050.8,3061641.2
9180/125.9861mz/10.6min,17800244.0,21002022.0,21031068.0,12552652.0,17206244.0,20257786.0
9181/168.0159mz/10.6min,464660.34,1197812.6,1317784.6,321244.0,526663.4,261858.75
9182/84.9597mz/10.61min,1751762.2,2470491.8,2484688.5,1880109.8,1732720.6,2174703.5
9185/154.0048mz/10.59min,420532.22,680180.2,1056162.8,289635.28,258802.14,264949.7
9188/389.1741mz/10.77min,1142216.4,19752.82,43315.656,111119.31,64474.664,1065130.0
9189/457.185mz/10.79min,1370646.2,28231.312,261855.02,604022.0,296567.97,1321017.0
9195/395.3304mz/10.84min,20606.947,234400.66,430532.22,3356.8394,31477.14,37862.066
9196/457.185mz/10.85min,1276114.1,147113.92,576792.1,3129578.8,296567.97,800725.75
9199/411.3252mz/10.89min,498436.97,603640.4,815982.2,18978.14,717917.9,171869.33
9200/391.2837mz/10.88min,79473.836,25024.504,33250.54,34025.516,63446.67,73751.57
9201/389.1741mz/10.89min,1141528.9,32300.492,112982.47,153171.86,82151.29,1346085.4
9202/339.3253mz/10.89min,400582.75,291231.78,414964.84,72818.51,560467.5,688851.9
9203/409.3823mz/10.87min,170620.36,3980.081,5352.6406,4141.868,4129.793,45530.93
9205/98.512mz/10.91min,5570139.5,835544.6,615372.56,649121.8,989851.0,754875.0
9210/391.2838mz/10.97min,103867.28,55998.266,27524.184,14861.593,54177.867,21538.9
9211/389.1741mz/10.99min,1189393.8,32300.492,17375.523,304814.75,104536.9,567787.25
9216/391.2837mz/11.17min,100230.78,10852.663,32877.516,12539.322,18341.232,96721.34
9221/391.2838mz/11.37min,13225.41,12932.703,57076.164,19838.877,50040.066,15133.644
