Filename,2024_POS_CC-Media_1_Run17.mzML,2024_POS_CC-Media_2_Run53.mzML,2024_POS_CC-Media_3_Run73.mzML,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML
1495/853.7243mz/10.02min,0.0,273862.53,0.0,0.0,318241.53,0.0
1496/982.2567mz/10.03min,819340.8,889609.06,912789.25,587701.06,1034944.8,0.0
1497/563.4643mz/10.03min,0.0,0.0,0.0,1092496.8,355564.62,643627.5
1498/1103.9399mz/10.03min,0.0,0.0,0.0,482332.6,166125.77,306115.28
1501/708.5099mz/10.07min,2317354.2,1741518.4,1617236.6,1063421.6,955277.3,1024307.75
1502/680.4799mz/10.08min,7734945.0,6802360.0,6648866.5,5486043.5,4949577.5,5287059.5
1503/706.4955mz/10.08min,3837785.5,3927569.0,4082109.0,1530457.8,1709505.1,1601829.1
1504/663.4534mz/10.08min,5205576.5,4863833.0,4670448.0,3602283.0,3365283.5,3766521.8
1505/736.5424mz/10.08min,2266306.8,2084256.4,1953565.2,1885486.6,1662552.0,1881925.2
1507/685.4351mz/10.1min,5163675.0,3552497.8,3695591.8,7335137.0,5164026.5,6761024.5
1508/982.2571mz/10.12min,148598.31,246982.44,231872.02,221936.38,276802.47,0.0
1510/1103.9399mz/10.14min,0.0,0.0,0.0,256031.58,154485.89,193159.55
1511/563.4643mz/10.14min,0.0,0.0,0.0,1542179.8,874737.8,1149990.5
1513/230.9852mz/10.16min,119150.88,21442.867,19094.373,0.0,0.0,0.0
1514/144.9822mz/10.18min,8614659.0,7697636.5,7931925.0,4359541.0,4878508.0,4241204.5
1517/758.221mz/10.16min,213378.25,103206.83,94229.4,45107.844,73547.42,0.0
1518/772.2729mz/10.17min,88016.016,10299.302,0.0,6003.1973,0.0,0.0
1520/981.2785mz/10.18min,1088655.9,0.0,0.0,0.0,0.0,623333.75
1521/1129.9557mz/10.17min,0.0,0.0,0.0,740728.9,390116.47,552676.4
1522/1130.9591mz/10.17min,0.0,0.0,0.0,545508.1,275613.53,401968.97
1523/1130.315mz/10.17min,0.0,0.0,678424.1,468303.0,0.0,457397.6
1524/1129.3165mz/10.17min,0.0,0.0,694066.56,466107.03,0.0,451390.34
1525/820.7382mz/10.17min,0.0,0.0,418919.25,0.0,799567.4,0.0
1526/1128.3157mz/10.17min,0.0,0.0,619536.44,416915.94,0.0,423331.06
1527/589.48mz/10.18min,0.0,0.0,0.0,4512387.5,2221420.5,3347336.5
1528/1131.3148mz/10.18min,0.0,0.0,449222.5,328364.94,0.0,280904.9
1529/813.6573mz/10.18min,0.0,415913.12,540364.94,0.0,1130198.1,0.0
1530/839.6728mz/10.18min,0.0,450808.9,621351.75,0.0,1244302.0,0.0
1531/980.2776mz/10.18min,1129392.4,0.0,0.0,0.0,0.0,708186.44
1532/982.2766mz/10.18min,968925.75,0.0,0.0,0.0,0.0,625791.1
1533/686.6053mz/10.18min,0.0,0.0,0.0,147240.38,77843.08,143164.3
1534/1155.9714mz/10.18min,0.0,0.0,0.0,793386.25,379177.28,618971.6
1535/825.6935mz/10.18min,0.0,0.0,552723.5,0.0,1226580.0,0.0
1536/853.7246mz/10.19min,0.0,541655.8,0.0,0.0,913233.4,0.0
1537/605.4537mz/10.18min,0.0,0.0,0.0,696171.9,272524.25,480261.9
1538/624.5324mz/10.19min,0.0,0.0,0.0,173316.73,56091.027,80418.72
1539/799.6779mz/10.2min,0.0,0.0,150140.08,0.0,324957.56,266196.4
1540/101.0709mz/10.2min,729374.2,646222.75,591176.7,413558.44,396788.25,384548.44
1543/808.5823mz/10.27min,0.0,98054.92,0.0,0.0,305950.5,0.0
1544/90.9766mz/10.27min,1396548.1,1126088.5,1122061.5,1035105.94,919034.94,919833.3
1545/782.5663mz/10.27min,0.0,79229.86,0.0,0.0,215557.05,0.0
1546/498.901mz/10.27min,316282.44,145103.92,148978.14,201929.64,92404.92,113056.4
1547/566.8884mz/10.27min,233654.83,94605.05,94852.03,136079.62,67930.8,68120.95
1548/226.9514mz/10.27min,2000413.9,1155805.4,1162084.4,1267549.8,861718.56,890742.1
1549/158.9641mz/10.27min,604711.2,377115.78,379817.97,370391.97,292937.38,283479.06
1550/740.5193mz/10.27min,0.0,116873.62,118543.38,0.0,9590.316,445138.8
1551/766.5336mz/10.27min,0.0,89630.03,111177.63,0.0,0.0,787509.2
1553/362.9262mz/10.27min,510317.22,262359.97,271886.4,348351.3,201214.08,211012.69
1554/430.9136mz/10.27min,496975.2,244155.84,243009.3,328403.9,180857.47,179747.08
1555/712.4882mz/10.27min,0.0,832463.9,809376.0,0.0,606617.9,0.0
1556/686.4727mz/10.28min,0.0,367904.0,340832.0,0.0,290135.5,0.0
1557/691.5098mz/10.28min,0.0,835189.6,1091396.2,0.0,585711.9,0.0
1558/242.9254mz/10.28min,476365.62,286949.25,281931.03,344857.56,227057.27,244856.92
1559/810.5976mz/10.28min,0.0,134551.5,0.0,0.0,149189.39,173755.69
1561/690.5064mz/10.29min,0.0,2770329.0,2591611.5,0.0,2009952.2,87083.12
1562/726.504mz/10.29min,0.0,1698954.0,1952685.6,0.0,1624082.0,0.0
1563/728.5162mz/10.32min,0.0,0.0,9589.986,0.0,0.0,416574.3
1564/630.4103mz/10.29min,0.0,0.0,0.0,2329880.2,1682826.8,2301156.5
1565/652.3922mz/10.29min,0.0,0.0,0.0,547936.44,413218.75,538353.94
1566/700.4884mz/10.3min,0.0,757323.56,884320.0,0.0,800574.1,0.0
1567/754.5349mz/10.29min,0.0,0.0,14751.642,0.0,0.0,559082.3
1568/744.5532mz/10.3min,0.0,390337.97,375338.0,0.0,79500.2,2793748.5
1569/742.478mz/10.31min,0.0,355381.06,443911.03,0.0,357803.66,0.0
1570/644.4259mz/10.31min,0.0,0.0,0.0,271725.06,0.0,156065.55
1572/716.4619mz/10.31min,0.0,155166.7,196910.94,0.0,171131.2,0.0
1573/664.4908mz/10.32min,0.0,1341229.5,1174156.1,0.0,1007413.44,0.0
1574/608.4284mz/10.32min,0.0,0.0,0.0,12684176.0,5289296.0,9088374.0
1575/740.4827mz/10.32min,0.0,0.0,0.0,57285.74,0.0,56952.03
1577/622.4439mz/10.34min,0.0,0.0,0.0,838889.75,108469.3,408644.5
1578/718.5021mz/10.34min,0.0,0.0,0.0,98891.414,0.0,110272.086
1579/732.5533mz/10.34min,0.0,49548.836,112161.445,0.0,0.0,1250798.5
1581/704.5223mz/10.35min,0.0,4146196.2,4920839.5,0.0,3903766.2,107436.8
1584/746.5672mz/10.34min,0.0,397081.94,1997058.9,0.0,393193.34,291266.94
1585/131.5335mz/10.44min,813860.0,334875.03,950776.56,295209.44,997642.3,978908.1
1586/186.981mz/10.44min,410213.4,366262.75,370275.9,385735.34,353762.9,369177.1
1587/111.0202mz/10.44min,7878334.0,7428258.5,7857283.0,7819432.0,7586304.0,7762751.0
1588/112.0179mz/10.44min,3049156.8,2842340.5,3077777.8,3002277.2,2913388.0,2995647.8
1589/184.9855mz/10.44min,1084646.9,1025377.75,1036043.6,1064980.9,1026331.56,993823.5
1590/99.5122mz/10.44min,1323976.5,1361505.4,1390576.0,1407986.9,1397011.0,1608329.6
1591/110.02mz/10.45min,5999801.5,6165947.5,7132851.5,6141881.5,6457269.5,5659223.5
1593/182.9851mz/10.46min,1614002.1,1675013.8,1676910.2,1436539.8,1567338.6,1294357.5
1594/113.9636mz/10.46min,274009.4,444594.84,71599.17,623346.25,191511.19,634657.06
1595/89.5067mz/10.47min,2956726.8,3028262.0,3632271.5,2768322.5,2566711.5,1996289.6
1596/201.9758mz/10.52min,124300.68,108896.81,104360.53,127140.4,124801.5,113450.66
1598/81.5205mz/10.61min,2208239.0,2342641.8,2659315.2,2534294.0,2028844.4,2224533.0
