"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_PF_MC_RCG_1_pos_20210511_Run78.mzML","GF_PF_MC_RCG_2_pos_20210511_Run96.mzML","GF_PF_MC_RCG_3_pos_20210511_Run197.mzML"
"9671/213.1483mz/10.07min",429588.05,590318.94,255892.31,268857.16,878530.9,613517.4,167449.97
"9672/167.1429mz/10.07min",227211.205,321791.97,119483.305,132630.44,520897.25,363927.94,70810.586
"9673/817.6522mz/10.07min",10292298.5,7098698.5,11302676,9281921,31051174,12969434,8357292.5
"9674/641.5225mz/10.07min",528279.45,326350.5,690766.94,505553.7,1099122.2,551005.2,448915.2
"9675/598.5763mz/10.07min",625022.595,1016385.06,153115.38,346803.75,1118166.6,903241.44,219855.8
"9678/768.6702mz/10.08min",663.8747,663.8747,3319.3735,663.8747,663.8747,1221838.6,663.8747
"9679/531.3654mz/10.07min",34430.8477,660.8076,77874.26,65312.797,355661.4,3304.038,3548.8984
"9681/795.6699mz/10.07min",177352.475,221279.12,84341.65,112813.7,728308.06,328464.12,133425.83
"9682/833.6256mz/10.08min",263635,176748.02,246426.88,120225.195,1039873.25,304259.66,280843.12
"9683/812.6968mz/10.08min",581795.46,894096.7,86361.13,248597.8,1623357.8,978880.1,269494.22
"9685/395.3306mz/10.1min",83302.0935,149583.12,106467.66,60136.527,3190.4746,665946.06,7562.575
"9686/643.5379mz/10.1min",15037524,11338831,19070742,15448027,28078834,14627021,14333773
"9687/659.5113mz/10.1min",437145.47,253181.42,440621.6,205406.2,893515.94,433669.34,457350.4
"9688/621.5561mz/10.11min",5374398.75,7880402.5,3407643.2,3593750,8169809.5,7155047.5,2890550
"9692/144.982mz/10.14min",867129.95,548342.7,809002.1,846997.3,4007852,887262.6,2319721.2
"9694/409.4399mz/10.17min",351307.02,842202.25,480312.06,490919.78,222301.98,205360.14,126809.414
"9695/375.3042mz/10.11min",140743.697,1025087.4,117579.414,163907.98,59950.824,891213.06,103924.484
"9697/599.5027mz/10.21min",189600.955,809133.4,229258.03,149943.88,32788.05,874517,64223.875
"9698/690.4337mz/10.2min",1799124.85,1658386.2,1939863.5,3396567.2,16950.678,84753.39,5373422.5
"9701/566.3083mz/10.21min",1043828.55,597734.5,1489922.6,2432330.5,106192.414,179030.38,1505466.1
"9702/606.3394mz/10.2min",1591281.8,1371993.5,1881651.5,2933006,13680.196,68400.98,1810570.1
"9703/674.4382mz/10.2min",3408046.25,3404758.5,3411334,4620875.5,48836.724,244183.62,4321532.5
"9704/714.4696mz/10.2min",3303772.25,2932890.5,4504556,4242946,586578.1,586578.1,3674654
"9706/690.4695mz/10.2min",352678.615,242255.78,1093639.4,372858.2,48451.156,1548070.2,332499.03
"9707/625.5509mz/10.2min",1158551.6,281800.62,3618691.5,1833422.4,108645.375,483680.8,2854777.5
"9708/650.4384mz/10.2min",556696.09,488164.88,1481688.2,429660.62,221418.17,1647083.4,625227.3
"9710/582.3032mz/10.21min",100473.7225,60273.895,241839.25,234447.64,12054.779,12054.779,140673.55
"9711/639.5666mz/10.2min",205310.485,279304,88395.94,26329.602,462819.12,1777865.9,131316.97
"9712/575.5027mz/10.21min",1152844.2,3290792,575101.06,2179758.8,31903.244,1054499.9,1251188.5
"9714/772.548mz/10.22min",27142.9465,35861.08,32521.764,21764.129,710.55556,1108026.5,3552.7778
"9716/184.0732mz/10.21min",1178868.85,1812721,1508436.6,1181224.2,162879.28,1176513.5,880263.94
"9717/744.553mz/10.21min",1024076.85,1642391.4,1373515.5,884726.8,176945.36,176945.36,1163426.9
"9719/718.4983mz/10.2min",10871.453,3497.8677,699.57354,8642.99,174802.95,107685.18,13099.916
"9721/757.5567mz/10.22min",220261.45,227650.1,212872.8,273983.28,1357.2096,6786.048,273829.62
"9722/773.5508mz/10.23min",692.57304,3462.8652,692.57304,692.57304,692.57304,518199.16,692.57304
"9727/758.569mz/10.23min",8254713.75,8988177,20074352,7521250.5,10616.747,36940200,3784319
"9732/772.5844mz/10.24min",618184.53,1086001.5,30073.512,30073.512,150367.56,1899021.5,1560260.4
"9735/773.5881mz/10.25min",139280.4825,237088.77,8294.439,8294.439,41472.195,925635.5,415848.34
"9736/756.5523mz/10.25min",561587.25,590109.44,533065.06,597805.2,53536.18,267680.9,615850.06
"9737/782.5676mz/10.26min",53464242,65209130,60649452,54162460,541989.75,256832.06,52766024
"9740/798.5629mz/10.25min",473917.62,269673.94,251146.33,991686.06,50229.266,2165588,678161.3
"9741/781.5545mz/10.28min",223496.625,215844.5,932627.2,231148.75,34177.696,573979.06,170888.48
"9743/226.9515mz/10.28min",27204.376,27204.376,27204.376,27204.376,136021.88,27204.376,27204.376
"9744/786.5965mz/10.24min",1876831.5,2152397.5,1005612.2,1601265.5,7577323,4844990,1139437.2
"9745/804.5499mz/10.28min",3855461.15,3317589.8,6658193,4393332.5,663517.96,663517.96,5370901
"9746/780.5508mz/10.28min",431697.82,296915.56,1886247.8,517117.3,59383.112,2485254.2,346278.34
"9750/808.5788mz/10.29min",162324.67,72591.76,240619.5,84029.84,1087775.8,307320.7,14518.352
"9755/140.0682mz/10.3min",12199.6688,12199.6688,12199.6688,12199.6688,60998.344,12199.6688,12199.6688
"9757/754.5378mz/10.24min",144020.585,185815.56,23934.13,102225.61,4786.826,1464768.2,256445.45
"9758/802.5928mz/10.26min",3997.6014,1332.5338,6662.669,7193.3647,1332.5338,615038.7,1332.5338
"9759/812.615mz/10.28min",43050.1045,84615.09,60649,648.063,371531.5,3240.315,25451.209
"9762/650.4383mz/10.3min",77014.9765,92459.43,158325.34,32484.51,327186.25,61570.523,59772.08
"9763/718.5007mz/10.35min",754.25034,754.25034,754.25034,754.25034,267790.16,3771.2517,754.25034
"9764/760.5817mz/10.31min",700491.125,941453.8,596226,23699.07,3504806.5,4739.814,804756.25
"9765/288.6784mz/10.36min",40826.3395,116863.64,58508.37,149986.55,3347.6453,23144.309,669.52906
"9766/110.02mz/10.44min",2482569.65,1610653.4,4692990,2216503.2,4899036.5,2683673.5,2281465.8
"9767/207.0173mz/10.44min",684133.5,708457.2,492232.34,696039.5,1058783,672227.5,160485
"9768/141.9832mz/10.48min",2347178.5,2226300,2531868,2428707.8,2428504,2265853,2197752
"9769/111.0201mz/10.48min",17999807,17183288,18906584,18769420,18579440,17420174,16846330
"9770/99.5122mz/10.49min",2422065.5,2092925.8,2579817.2,2639366,2503166.5,2340964.5,2268863.2
"9771/139.9878mz/10.49min",6164282,5824319,6587067,6394486.5,6398766,5934077.5,5768055
"9772/112.0178mz/10.49min",7007618.5,6679142,7333812,7281614,7254806,6760431,6488326
"9773/111.5217mz/10.48min",1494121.3,1400951.2,1613226.1,1545317.4,1568975.4,1442925.2,831785
"9775/184.9854mz/10.5min",1606788.15,1535715.4,1747418.6,1828969.6,1658520.4,1555055.9,996348.06
"9776/156.9905mz/10.5min",2246026.3,2237183.2,2241058.8,2597775.2,2250993.8,2197336,2372609
"9779/94.045mz/10.52min",3605368,3696415.8,4119539.5,4323375.5,3347367.2,3029307,3514320.2
"9780/123.0402mz/10.53min",1859361.7,1711468.4,1793361.6,2250406.5,1668007.9,1925361.8,2141922.2
"9783/398.7611mz/10.56min",354049.95,435787.5,1134013.6,229544.88,45908.976,1656057.4,272312.4
"9784/151.0351mz/10.53min",461694.03,462457.72,624584.3,1128645.9,460930.34,254203.44,378747.25
"9785/410.761mz/10.55min",2512277.4,2474024,3524166.2,2550530.8,494804.8,494804.8,3260133.8
"9789/122.547mz/10.57min",3193858.35,3216175.2,3171541.5,3327453.5,3077852.2,3042599.8,3241991.2
"9790/111.039mz/10.58min",4267686.75,3966643.8,4745972.5,4077490,7364635,4333907.5,4201466
"9791/102.0338mz/10.58min",68819390,67297540,70341240,74144210,58251468,61683320,71098104
"9792/102.5354mz/10.58min",5988751.5,5855995.5,6121507.5,6445375.5,5077210.5,5335473,6155799.5
"9794/104.0302mz/10.58min",1717931.25,1680522.6,1755339.9,1881848.1,1484902.9,1579802.2,1759611.6
"9795/81.5205mz/10.58min",19280804,17443514,20962670,22351994,15419835,17761014,20800594
"9796/97.9913mz/10.58min",7421297.25,7228523.5,7537006.5,8379140.5,7305588,7239853.5,8112269.5
"9797/139.0178mz/10.58min",5903944,5870657,5377710.5,6695361.5,6030289.5,5800995.5,5937231
"9798/90.5258mz/10.58min",39242296,36592052,42708910,43708844,28992918,32961416,41892540
"9800/167.0127mz/10.59min",22951931,21885554,23661102,25775394,22242760,20457022,24749886
"9801/125.9861mz/10.59min",19135183,17800244,21002022,21031068,17661884,14725715,20470122
"9802/168.0159mz/10.58min",427265.34,464660.34,1197812.6,1317784.6,379645.38,389870.34,327290.88
"9803/99.5311mz/10.6min",2534093.15,2578284.5,2489901.8,2262237.8,2885206.5,3031733.5,2224765
"9804/84.9597mz/10.6min",2026994.4,1751762.2,2470491.8,2484688.5,1874917.8,1812623.6,2179071
"9806/154.0048mz/10.58min",363808.985,420532.22,680180.2,1056162.8,307085.75,286781.8,199258.36
"9809/389.1741mz/10.75min",14901.4915,1142216.4,19752.82,43315.656,8100.266,10050.163,3710.6404
"9812/111.039mz/10.78min",343647,412996.97,135338.61,407470.03,182974.72,279823.97,781908.1
"9813/395.3304mz/10.85min",90172.54,25396.16,234400.66,430532.22,4515.3836,22576.918,154948.92
"9816/377.3197mz/10.85min",33306.051,40153.336,21229.75,58836.152,3061.2622,26458.766,210703.16
"9817/339.3253mz/10.86min",350624.655,400582.75,60022.727,414964.84,43511.28,300666.56,495834.3
"9819/411.3252mz/10.88min",491715.435,498436.97,603640.4,815982.2,95046.876,484993.9,475234.38
"9820/391.2838mz/10.88min",56362.188,79473.836,25024.504,33250.54,29464.672,134507.94,152857.75
"9822/389.1741mz/10.9min",27018.409,1141528.9,32300.492,112982.47,7857.0205,21736.326,7678.4414
"9824/409.3821mz/10.88min",2388.0486,170620.36,3980.081,5352.6406,796.0162,796.0162,796.0162
"9825/98.512mz/10.88min",744774.35,5570139.5,835544.6,615372.56,979382.5,650561.5,654004.1
"9829/391.2837mz/10.97min",42474.493,75515.09,55998.266,21666.475,22562.242,30414.74,54534.246
"9830/389.1741mz/10.98min",15606.26,1189393.8,32300.492,17375.523,7857.0205,13836.997,4201.2925
"9832/197.1284mz/11.0min",425414.39,81091.984,260460.4,279769.72,869375.25,865024.2,571059.06
"9833/391.2839mz/11.04min",62003.585,103867.28,27289.66,36795.51,24954.238,87211.66,107041.766
"9835/391.2838mz/11.14min",30881.873,100230.78,10852.663,32877.516,14966.532,28886.23,96919.31
