CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1611	1721	19	0.9851	0.000
1414	1602	19	0.9765	108.130
1431	1731	19	0.9273	14.012
1531	1998	19	0.9628	0.000
1414	1995	19	0.9552	-14.015
1375	1531	19	0.9643	0.000
1531	1602	19	0.9648	-0.000
1184	1375	19	0.9715	108.130
1431	2003	19	0.9639	28.028
1730	1731	19	0.896	14.012
1591	1730	19	0.9316	-14.013
1184	1602	19	0.9717	108.130
1716	1721	19	0.9654	26.012
1184	1431	19	0.9988	-28.029
1431	1591	19	0.9663	14.012
1431	1730	19	0.9668	-0.001
1611	2003	19	0.9932	-0.000
1184	1531	19	0.9895	108.130
1414	2003	19	0.9791	0.000
1431	1611	19	0.9708	28.028
1701	1721	19	0.9747	-108.130
1414	1431	19	0.9542	-28.028
482	648	20	0.9166	-28.032
864	894	21	0.9175	-0.104
1357	1364	22	0.7964	-1.997
1357	1684	22	0.7658	-17.967
1709	1725	22	0.9784	-0.190
1684	1709	22	0.7683	-1.997
554	555	23	0.7427	-35.977
492	555	23	0.8123	-14.016
1165	1205	24	0.9962	0.036
1704	2002	25	0.9556	0.000
1541	2002	25	0.9329	0.000
1541	1704	25	0.8971	-0.000
400	571	27	0.9281	-28.032
429	571	27	0.7543	-113.084
267	429	27	0.9295	-28.031
441	602	28	0.9734	-28.031
1411	1543	29	0.9856	-0.000
470	514	30	0.9287	-35.977
362	514	30	0.9239	-28.032
513	514	30	0.8256	-35.977
470	494	30	0.708	15.995
470	513	30	0.8972	0.000
996	1144	31	0.8464	-32.026
313	323	32	0.8416	-0.098
323	324	32	0.7644	1.004
305	313	32	0.8015	-1.002
1430	1559	34	0.9909	24.000
1430	1513	34	0.959	24.000
1513	1559	34	0.9673	-0.000
774	851	35	0.9743	24.000
737	851	35	0.9805	24.000
737	774	35	0.9665	0.000
774	1078	35	0.939	-262.230
737	1078	35	0.9871	-262.230
1373	1539	36	0.7682	-0.036
1020	1061	37	0.9072	0.000
693	740	38	0.81	0.000
59	1305	39	0.9596	-224.250
965	1305	39	0.9848	-4.031
29	1305	39	0.876	-224.250
33	42	41	1.0	0.009
33	43	41	0.9923	-0.053
42	43	41	0.9923	-0.062
269	290	43	0.8177	0.000
1647	1756	44	0.9882	-26.016
1333	1666	45	0.7056	-210.127
16	30	46	0.981	-0.033
624	628	47	0.8953	-1.003
657	751	48	0.9643	0.000
