row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp4_2_Run109.mzML Peak area,NEG_TJGIp4_3_Run189.mzML Peak area,NEG_TJGIp4_1_Run44.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
666,638.4133611707581,5.8694825,,,,40,,,,,,,78451.47,141042.19,62437.93,100045.914,131463.5,74451.08,
731,638.4135709154856,6.036143,,,,104,,,,,,,652190.1,627897.5,338632.03,664185.3,747290.4,352615.34,
1921,638.5368634331315,9.543926,,,,103,,,,,,,719267.7,797067.25,1131205.8,1675218.1,955459.56,1925828.1,
564,639.3285927423846,5.574089,,,,,,,,,,,40966.75,50412.125,33354.527,70050.63,88702.27,90156.62,
595,639.3287650722403,5.6969466,,,,,,,,,,,246128.08,191271.53,242853.16,383382.5,390097.16,335330.47,
596,640.3928346576213,5.700199,,,,45,,,,,,,5.4633016E7,5.203144E7,4.680383E7,5.3904412E7,5.6025936E7,5.8536636E7,
689,640.3929946963723,5.9264064,,,,83,,,,,,,715783.06,815208.0,502947.28,749565.2,968579.56,593651.1,
548,640.3931993867799,5.50567,,,,,,,,,,,63347.8,59580.266,26200.637,67964.14,61699.285,38120.176,
635,640.4274911459617,5.7930455,,,,122,,,,,,,283679.8,215820.42,306793.88,307973.78,321493.12,364173.97,
479,642.3722214924595,5.28364,,,,4,,,,,,,616040.94,630929.8,388433.66,528340.44,570741.2,532434.5,
444,642.372372008729,5.175917,,,,62,,,,,,,474592.16,564402.2,369874.78,473006.5,506050.72,508560.78,
1708,643.3610249110068,8.135445,,,,,,,,,,,56523.55,0,198057.55,32192.514,3376.1182,781718.7,
1530,643.3616280950151,7.7577095,,,,,,,,,,,1716689.8,573186.94,327387.1,1458382.9,88882.63,3595.3064,
1474,643.3616806241419,7.71962,,,,127,,,,,,,1204174.1,2093933.6,36305.09,161264.11,2709640.5,10132.561,
1575,643.3619130440172,7.90773,,,,,,,,,,,180890.4,0,716206.56,322105.94,0,709521.06,
1931,643.362144034819,9.82982,,,,,,,,,,,34239.062,17876.748,214491.2,0,0,90610.91,
1916,643.3632460040096,9.538892,,,,,,,,,,,67549.484,7539.969,57844.85,26773.432,0,58108.273,
1913,643.3640915765446,9.412754,,,,,,,,,,,49721.4,11103.488,70202.16,20878.295,7123.312,28655.748,
545,643.3674250702474,5.499389,,,,44,,,,,,,1663157.0,1351668.2,2357424.5,1524064.2,1344369.0,2923928.0,
658,644.3798786127985,5.864319,,,,40,,,,,,,5823518.5,7176446.5,8682612.0,7747525.5,6830320.0,5980221.5,
749,644.3800004165714,6.071598,,,,17,,,,,,,9661495.0,8524732.0,1.424967E7,8909585.0,8572412.0,1.3628953E7,
1854,644.5030314075328,8.680836,,,,,,,,,,,46401.53,34370.48,358436.12,145131.42,39132.062,453091.0,
541,646.358767111683,5.479305,,,,49,,,,,,,1138187.6,912532.94,1608827.9,1129805.4,940265.0,1801738.2,
492,646.3590492734126,5.324124,,,,7,,,,,,,675566.1,527261.25,870517.4,637090.2,559365.5,1383790.8,
856,646.3726058086107,6.416803,,,,54,,,,,,,502693.53,517567.9,366959.8,364562.12,452827.78,415611.03,
884,646.3729092739719,6.4890094,,,,,,,,,,,627964.7,606889.56,427876.7,464663.6,538655.5,486081.94,
2019,650.3676691996316,10.368762,,,,,,,,,,,1073138.5,0,1097929.9,831365.9,0,12107.896,
1314,650.3677003710213,7.49571,,,,,,,,,,,1109418.6,42429.707,945307.7,1349343.9,282099.84,0,
1758,650.3677419553782,8.1413,,,,,,,,,,,916598.8,3275445.8,10920.978,20560.0,2425779.0,100370.77,
1387,650.3677718806193,7.6858845,,,,,,,,,,,115580.57,4824525.0,347309.56,166260.42,3162395.2,109179.57,
1205,650.3678885566858,7.3885345,,,,,,,,,,,1624743.0,1260299.0,4744.918,587952.4,1360447.9,0,
1044,650.4037669483974,6.9377227,,,,39,,,,,,,75798.414,92869.54,37365.28,100395.45,114554.516,92247.234,
1165,650.4038465433213,7.2855287,,,,135,,,,,,,544977.7,499446.25,185011.75,490144.44,598257.2,505589.06,
940,650.4041030280496,6.6248746,,,,,,,,,,,90576.32,98538.16,62055.71,89889.625,110963.945,70656.2,
912,652.3836915159536,6.551967,,,,22,,,,,,,721648.75,508686.94,1215186.1,665396.75,582404.2,1180571.1,
1809,653.4637034567766,8.376294,,,,,,,,,,,145952.62,156896.34,82721.016,294230.9,230578.89,483697.28,
1911,653.5111650704123,9.25987,,,,,,,,,,,3975.696,3646.532,224708.98,223880.89,11657.2,424930.03,
659,654.4085068659372,5.8650346,,,,40,,,,,,,1.1866417E7,1.5905796E7,1.0203966E7,1.3317048E7,1.5043819E7,1.1349197E7,
743,654.4086459438693,6.0663166,,,,17,,,,,,,9539116.0,9794094.0,7194354.5,8383598.0,9160191.0,8374892.0,
1152,655.4428578140238,7.2603774,,,,90,,,,,,,750724.25,666121.7,434059.25,678094.7,807761.4,579985.9,
1920,655.5270132714942,9.547592,,,,103,,,,,,,157778.23,195784.75,1034879.2,1457760.6,218506.8,2130191.5,
577,656.3876541401619,5.646113,,,,74,,,,,,,69826.305,90009.91,37146.61,70096.3,81208.305,82088.414,
488,656.3880684897705,5.3197446,,,,7,,,,,,,426925.94,474887.03,213612.2,316633.3,319759.94,292928.47,
536,656.3885530653412,5.460852,,,,49,,,,,,,725701.5,803887.75,291590.97,692889.0,735716.94,710703.44,
586,657.3828854056766,5.6658635,,,,45,,,,,,,4660094.0,3548082.2,7681093.5,4723545.5,4339264.5,9123815.0,
1888,657.386167239823,8.906286,,,,,,,,,,,8059.458,0,172526.42,63844.914,0,96039.8,
1800,657.4503785194462,8.284115,,,,,,,,,,,279556.8,0,3673.5537,0,17450.43,0,
1987,657.4504037048138,10.210907,,,,,,,,,,,195664.9,46180.06,256865.62,30504.26,68495.516,247214.77,
1462,657.4508805223849,7.683516,,,,,,,,,,,727196.3,87445.07,267972.66,32121.783,131730.84,4075.3174,
950,658.3956795604702,6.6662235,,,,59,,,,,,,1083554.8,878724.2,1204951.5,1048692.4,890532.75,2128448.5,
812,658.3958083135273,6.2598724,,,,82,,,,,,,2.54926E7,2.1970854E7,3.806319E7,2.6130618E7,2.2732596E7,4.5898076E7,
747,658.3966425810124,6.06813,,,,17,,,,,,,533576.3,498889.78,766585.8,146135.5,138486.4,282876.1,
356,659.2711581682486,4.842711,,,,,,,,,,,194293.5,239236.73,77304.766,329929.03,350783.16,253481.92,
481,659.3623979854173,5.253409,,,,,,,,,,,160236.6,122845.61,342604.47,223335.0,240996.28,480178.25,
443,659.3624282046693,5.1759224,,,,,,,,,,,290207.75,244424.22,468755.6,286721.28,267501.25,576820.1,
618,660.3741040281809,5.7592015,,,,52,,,,,,,421151.56,292577.5,696446.5,492664.84,489857.2,1057737.0,
651,660.3743291712937,5.8232207,,,,40,,,,,,,336681.38,194832.52,553566.56,534384.7,366053.72,872405.1,
555,660.3750614236942,5.518521,,,,28,,,,,,,159313.33,181736.0,206401.73,153227.83,179529.84,285392.0,
813,660.3938408168755,6.260769,,,,82,,,,,,,9461901.0,8188989.0,1.402701E7,9543378.0,8339745.5,1.6726848E7,
1121,662.4043187557534,7.1515937,,,,,,,,,,,1570116.9,1624899.6,830272.3,1268488.4,1477279.6,1458897.5,
913,662.4125634377726,6.552872,,,,22,,,,,,,1843015.1,1677879.9,1792997.8,1614750.9,1961302.0,1593209.8,
1900,662.4126835880425,9.145585,,,,,,,,,,,0,0,153651.88,78154.516,0,104455.36,
1772,663.2608368515849,8.127107,,,,,,,,,,,1603127.2,209468.2,2934.1875,1386101.2,250205.98,0,
1631,663.2609322861713,8.036825,,,,,,,,,,,114331.266,1192579.5,0,0,1426577.9,0,
1670,663.3808850318756,8.132474,,,,32,,,,,,,143096.58,100048.59,309761.8,285849.06,162871.66,628709.2,
614,663.4076099347432,5.7538323,,,,,,,,,,,86491.33,96446.195,68474.375,160006.66,218987.83,223303.9,
1479,664.3835952884109,7.685796,,,,,,,,,,,57392.41,1550958.0,10522.333,0,371786.78,3926.3684,
1718,664.3839451715097,8.13421,,,,,,,,,,,115373.234,588027.4,169048.08,161995.22,202694.69,255081.47,
1045,664.4197241102607,6.942934,,,,39,,,,,,,2565258.8,2553575.5,1670754.4,2642690.0,3001892.8,2094004.4,
1337,664.4377772193116,7.6283555,,,,,,,,,,,90949.89,80383.36,138484.8,334412.03,320809.88,78296.8,
1046,665.422977136301,6.9438815,,,,,,,,,,,929445.94,936036.06,607294.0,971689.4,1058842.8,760653.0,
1102,666.3625044254763,7.0863557,,,,,,,,,,,12699.238,0,23991.615,3380.8965,0,1083181.9,
1011,666.3626084455178,6.8924894,,,,,,,,,,,1432477.5,1451439.2,164863.78,904654.75,1436423.2,0,
1050,666.3627689901471,6.9300065,,,,,,,,,,,1339941.5,43694.285,1054265.8,1325582.9,66877.15,0,
711,666.4085998018768,5.970634,,,,30,,,,,,,383574.97,431220.56,287274.38,433243.12,483988.6,276514.34,
757,666.4086517399793,6.087746,,,,34,,,,,,,529179.3,576996.0,435201.38,572373.44,636274.9,529378.8,
744,668.4240515730004,6.0663166,,,,17,,,,,,,807638.25,858748.8,543505.0,353682.12,374190.12,323531.12,
815,668.4242556432815,6.260863,,,,82,,,,,,,4.3716896E7,4.448735E7,3.622798E7,4.4666172E7,5.0063492E7,4.8715844E7,
1646,669.458301523287,8.099599,,,,13,,,,,,,259799.86,237309.88,302789.72,1475134.1,1194963.1,2901908.8,
581,670.403407547508,5.654946,,,,,,,,,,,241945.31,241414.0,188987.14,223765.34,246265.19,217011.2,
653,670.4034587100442,5.8590617,,,,40,,,,,,,471657.88,566419.0,410931.88,586755.1,632193.94,524711.1,
616,670.4037217465984,5.7574906,,,,52,,,,,,,514547.66,353903.6,434555.7,525524.56,421369.44,486603.5,
553,670.4038084906822,5.5132813,,,,28,,,,,,,225682.73,254909.55,51540.953,152857.28,138392.45,77700.87,
751,671.3988177235578,6.0724964,,,,17,,,,,,,2068746.5,1801608.9,3014561.8,1857216.6,2109624.0,2616014.8,
657,671.3990192172618,5.863426,,,,40,,,,,,,1677205.2,1835691.1,2591550.0,2222344.2,1908631.6,1801264.5,
1425,671.4660297193413,7.6827292,,,,38,,,,,,,7361043.0,1.0564848E7,5622692.0,2397891.2,3474703.0,1386662.0,
1975,671.4661251445227,10.21182,,,,3,,,,,,,2.110806E7,7271868.5,1.402545E7,6380497.0,5825440.5,4192280.8,
1735,671.4661891430732,8.1400385,,,,32,,,,,,,7645334.5,7571764.0,4821352.0,3211186.2,8257590.5,3518383.5,
558,672.4061337681127,5.52099,,,,28,,,,,,,84072.305,84721.88,53982.816,128478.77,147682.22,143837.1,
857,672.4112614891405,6.418682,,,,54,,,,,,,1.1710555E7,1.0547832E7,1.5969993E7,1.010768E7,8975362.0,1.8091812E7,
1668,673.4096111185381,8.130851,,,,32,,,,,,,589796.2,359515.8,577005.2,1134602.0,1015737.25,1081620.0,
1376,674.36779440845,7.699433,,,,,,,,,,,496084.06,0,956636.0,420003.62,0,107291.64,
729,674.3897174715463,6.033497,,,,,,,,,,,478032.28,415489.5,801560.75,391661.3,536613.06,327336.84,
858,682.4395653302735,6.418682,,,,54,,,,,,,4990513.5,5157889.0,4170322.5,4400875.0,4660356.0,4576522.0,
810,685.4140381483298,6.259674,,,,82,,,,,,,6151912.0,5261020.0,9311471.0,6232273.0,6099088.0,1.0899754E7,
1028,686.4036806068706,6.9009323,,,,1,,,,,,,807948.4,766656.8,308253.97,393069.25,443813.0,599734.75,
932,686.4268876101413,6.5987625,,,,,,,,,,,984265.94,854798.3,1202236.1,323640.84,374072.53,861784.56,
1962,687.4603456249234,10.214504,,,,,,,,,,,479364.3,150992.94,241070.16,249214.17,229139.39,4009.9756,
1752,687.4607127823954,8.1394415,,,,,,,,,,,7228.5664,580440.44,13650.242,0,1481190.0,20536.406,
949,688.4207488788016,6.662864,,,,,,,,,,,1262573.0,1162959.4,968761.3,1004223.75,1069310.4,927699.0,
926,688.4208093732806,6.5900283,,,,69,,,,,,,965254.9,959259.8,879304.7,630146.75,802502.56,783546.9,
1775,689.4151702566746,8.136171,,,,,,,,,,,130238.1,0,338511.97,172764.19,0,355580.8,
1311,694.4299931990953,7.488725,,,,148,,,,,,,1353186.2,1167754.5,990238.56,1496448.9,1655307.4,1150169.0,
1313,695.4333066653898,7.486933,,,,,,,,,,,476208.22,412535.5,335852.1,547395.1,557627.0,416007.1,
1968,695.4657671976705,10.204701,,,,3,,,,,,,2210630.8,2086642.8,4635340.0,1059153.1,1172509.1,7676268.0,
1457,695.4657891722696,7.685097,,,,38,,,,,,,9456394.0,1515407.9,5101031.5,690179.3,3683661.8,1633477.9,
1803,695.4658742891784,8.295072,,,,,,,,,,,2945260.2,217537.83,1823476.2,351885.06,969833.1,1069203.6,
1738,695.466205352472,8.140871,,,,32,,,,,,,4366833.5,1091792.6,3581841.5,1544347.2,1978463.0,2778804.8,
1808,697.4812817561084,8.368295,,,,,,,,,,,1512816.6,1146355.2,396622.56,65269.535,572829.6,89397.76,
1909,698.6304131546922,9.264723,,,,,,,,,,,535896.6,716362.2,601611.06,929317.56,304455.3,913189.25,
1781,699.3937411041405,8.203958,,,,,,,,,,,275276.06,265388.72,58196.625,458409.53,234764.7,811977.25,
859,699.4297438148016,6.418682,,,,54,,,,,,,3021572.2,2729270.2,4336025.0,2639695.5,2604954.5,4743413.5,
1979,699.4959059553847,10.213581,,,,3,,,,,,,940851.3,870935.6,819103.75,344718.2,313924.97,181905.14,
1055,701.1540854551413,6.950807,,,,,,,,,,,125848.63,222600.69,142206.47,201038.92,74269.36,284152.2,
985,701.1541653028911,6.7796273,,,,,,,,,,,403744.0,524018.88,595197.3,490502.25,268562.3,630659.56,
931,701.1543541275273,6.585584,,,,,,,,,,,119593.02,148613.27,185840.66,141524.86,122294.586,186324.97,
1754,701.3910124052054,8.146569,,,,,,,,,,,247186.33,164651.17,297131.75,526516.1,212322.25,612980.1,
585,708.3798853422176,5.66584,,,,45,,,,,,,1330338.6,1161418.8,1435140.8,1330374.9,1234502.6,1536864.1,
361,709.3233610489401,4.845259,,,,,,,,,,,223692.89,223120.33,141767.03,243128.12,286923.84,127524.96,
1974,711.4607644098733,10.214522,,,,3,,,,,,,45212.32,429586.8,271008.25,144949.7,697279.9,527428.8,
1438,711.4609459467864,7.685915,,,,,,,,,,,1614228.2,1547307.0,38871.453,287527.22,2429191.0,31193.494,
1713,711.461100239116,8.139074,,,,32,,,,,,,1019940.8,219670.92,1612172.8,2530981.8,444529.16,265232.75,
1411,713.4751683824361,7.6828113,,,,,,,,,,,211156.4,507102.16,619339.44,325617.3,99723.625,889556.7,
1543,713.4755097946153,7.7486253,,,,,,,,,,,195469.25,154842.27,232755.4,67875.586,69715.47,507411.06,
1981,713.4758727365879,10.205594,,,,,,,,,,,294892.75,329617.66,1010338.44,310019.7,230350.81,455233.03,
1660,713.4760113843749,8.13836,,,,,,,,,,,386329.53,361389.66,753692.75,479527.44,491047.28,1521878.2,
1607,713.4760169197219,8.0268545,,,,,,,,,,,225198.6,164512.83,136286.4,145483.67,118173.734,618270.4,
2005,714.5084836054164,10.266321,,,,,,,,,,,2032577.0,2648234.8,791073.94,0,465960.84,205613.89,
1552,714.5086063587432,7.897916,,,,,,,,,,,889298.1,1744349.0,1.5536354E7,0,0,858730.5,
1622,714.5086172539699,8.016293,,,,,,,,,,,5320445.5,6976515.0,6601160.0,63014.258,159240.39,3171931.5,
1727,714.5086550347038,8.139151,,,,32,,,,,,,1.4876433E7,2.0892464E7,6165178.5,354483.84,925598.4,3397173.0,
385,715.486427105534,4.955562,,,,,,,,,,,67577.234,71507.34,52009.41,94484.875,162753.4,291572.97,
2020,716.522748973425,10.392161,,,,,,,,,,,210572.02,658392.44,625367.7,1504288.9,0,3586.9785,
1095,718.43018052184,7.1051946,,,,,,,,,,,2173503.0,2017723.8,1642037.8,1643474.8,1747724.0,1517354.1,
662,722.3955279900748,5.8651657,,,,,,,,,,,322923.9,521748.06,391465.16,466147.75,472157.78,267039.0,
741,722.3957061997097,6.067221,,,,,,,,,,,240716.61,371426.53,437941.9,331846.34,358015.12,387400.4,
1998,725.3882899971666,10.252964,,,,,,,,,,,198369.84,0,621025.8,850400.6,0,1559097.1,
1211,725.3883420287,7.3638973,,,,,,,,,,,0,2959663.0,0,0,4147865.0,0,
1531,725.3883422417302,7.7685575,,,,,,,,,,,2153604.2,88311.11,199260.5,2638396.5,2138144.2,0,
1375,725.3883564770331,7.689318,,,,127,,,,,,,4243833.0,4178634.5,94906.484,216559.95,5592789.0,6887.3057,
1602,725.3885223852252,7.9970627,,,,,,,,,,,2707958.0,0,2322900.8,868565.75,0,0,
1701,725.3886669621398,8.139121,,,,32,,,,,,,1431164.1,3857.0063,3211186.0,2437217.0,17483.766,3076.2695,
1706,727.4560236967371,8.141703,,,,,,,,,,,194235.72,65063.246,969948.56,515102.06,152933.97,1046518.44,
1088,728.4511919619925,7.1123977,,,,,,,,,,,770967.44,418747.25,234182.98,482620.8,289917.3,220092.88,
1488,729.4668702366407,7.689029,,,,,,,,,,,7698.7544,22699.16,4858.8774,4562.6655,1841796.5,396777.94,
1657,729.4682972077859,8.136542,,,,,,,,,,,291060.56,35337.5,78791.93,12202.308,8207665.5,680087.75,
1825,729.4711417095789,8.481387,,,,,,,,,,,60885.188,0,3271.3018,0,9066695.0,11106.5205,
1881,729.4717802528949,8.893563,,,,,,,,,,,0,0,0,0,1796999.4,0,
1319,730.5030938958571,7.488888,,,,,,,,,,,1298605.8,666194.3,750078.6,1231464.1,1088251.6,1434894.9,
1203,730.5031063691187,7.33938,,,,,,,,,,,1368682.2,930357.2,664131.44,1275442.9,1463170.1,1131596.5,
1445,731.4831151919952,7.6851068,,,,,,,,,,,44784.08,179022.86,294281.5,117331.79,14461.9375,781821.94,
1623,731.485231199867,7.999327,,,,,,,,,,,33514.79,108238.91,65498.23,53578.04,13686.719,708168.4,
1696,731.4855165060366,8.138245,,,,,,,,,,,100819.87,279422.72,389365.47,223442.94,141009.56,1774091.2,
1965,731.4860969725746,10.216152,,,,,,,,,,,20545.316,54755.594,82781.38,14545.721,5026452.5,834770.56,
1666,733.4905735252295,8.129137,,,,32,,,,,,,328526.9,321447.53,253286.88,400352.12,306369.66,961137.5,
1904,734.6074578874923,9.255281,,,,,,,,,,,109522.78,143755.42,720678.5,478429.72,15020.494,1019905.56,
809,736.4111828668332,6.2596526,,,,82,,,,,,,1079320.8,1033087.1,1111981.9,1061144.4,1085392.5,1292773.2,
1924,737.4764710157045,9.545808,,,,,,,,,,,11908.552,320419.47,0,0,190123.56,342902.84,
1233,738.5083531421191,7.448509,,,,,,,,,,,3783551.5,7150379.0,1.727901E7,3186.8037,107233.3,2462309.0,
1377,738.5086217518956,7.662354,,,,,,,,,,,1.0071412E7,2.5757056E7,2095901.4,3509.8833,1667751.6,1033490.3,
1655,739.4632983203875,8.115373,,,,,,,,,,,376069.0,327217.94,161786.6,734960.4,576730.5,1219580.5,
807,740.35408351857,6.257883,,,,,,,,,,,285454.3,149291.36,98340.5,473818.28,684030.56,116538.78,
1687,740.5227674699822,8.136075,,,,,,,,,,,0,5106.9087,920985.06,0,0,37088.055,
2000,740.5239823958661,10.329741,,,,,,,,,,,354355.84,1811040.4,959241.75,0,0,96529.5,
494,740.529469490292,5.33711,,,,,,,,,,,358377.78,137783.84,188992.23,168315.97,48407.965,197121.66,
1938,740.6414021589547,9.920651,,,,144,,,,,,,673060.56,664299.5,1272510.6,1183292.2,537078.5,1348568.6,
1181,741.3831793992057,7.2766576,,,,,,,,,,,10782.654,0,623815.5,1327592.5,0,5144466.0,
1059,741.3832531100252,7.0108466,,,,,,,,,,,1572674.4,4459932.5,0,675426.3,4834628.5,0,
1134,741.3832761035397,7.1851673,,,,,,,,,,,4374102.5,0,3243902.2,4490085.5,0,0,
682,742.4336624032353,5.924467,,,,,,,,,,,115236.41,0,144815.0,68823.45,0,408854.56,
724,742.4337900136034,5.972085,,,,,,,,,,,73965.3,0,61568.74,71507.36,0,527735.9,
1193,742.5030575715994,7.3833184,,,,,,,,,,,67805.58,622358.4,513054.25,1050421.5,796512.94,0,
1256,742.5030636572423,7.44517,,,,,,,,,,,65307.652,943066.9,1098633.2,1968237.2,2489920.5,0,
1982,742.5031032929521,10.219093,,,,,,,,,,,3371.4482,654058.3,183402.36,700663.7,892773.9,0,
1413,742.5032693907813,7.6814857,,,,,,,,,,,378815.06,2080265.2,1791797.6,2960997.8,4173765.0,0,
1605,742.5033395513573,8.0008,,,,,,,,,,,68755.945,850480.6,419625.38,1171396.2,2017991.8,0,
1679,742.5035741596073,8.1368885,,,,,,,,,,,203300.78,2200306.8,677231.94,2699321.5,3568147.0,0,
1588,744.5159732361686,8.002806,,,,,,,,,,,164952.39,114747.01,503154.0,72729.375,176264.5,0,
1688,744.5169794823659,8.139953,,,,,,,,,,,251300.73,253128.39,1069379.8,324486.0,409404.62,14013.01,
1357,749.3497104529974,7.65929,,,,38,,,,,,,1310336.6,1213554.8,932354.6,1421147.0,1440588.5,1927844.0,
1364,751.3465770809925,7.6639447,,,,38,,,,,,,1702583.6,1605904.9,1263790.5,1895439.8,1901467.6,2622703.8,
1879,752.5682561813329,8.842111,,,,,,,,,,,172611.75,325393.1,572130.25,623577.4,328077.72,1004927.44,
2014,754.5031950591341,10.337291,,,,,,,,,,,1646713.8,1407522.4,422471.62,1266523.4,1668085.0,828659.7,
1896,754.5837995603019,9.051686,,,,6,,,,,,,656657.0,593995.06,1736419.0,1679803.2,308612.28,2662179.8,
1306,756.5186198758825,7.4558806,,,,,,,,,,,695076.0,277838.53,490254.38,658917.5,683703.6,358098.75,
1395,756.5189429242411,7.6788726,,,,38,,,,,,,593032.94,318940.97,861176.6,520560.47,579305.1,212172.44,
1714,756.5199481711759,8.138018,,,,32,,,,,,,168091.48,41033.926,534972.56,162462.42,121433.81,0,
513,756.5241260325685,5.329962,,,,,,,,,,,4235810.0,6647604.5,5750.1953,1773739.5,3362250.5,355405.2,
470,756.5243849982693,5.281917,,,,5,,,,,,,5722621.0,1694787.8,3992359.5,3269516.0,1389313.9,3940082.0,
1939,757.6312741028038,9.922605,,,,144,,,,,,,192270.98,230522.23,1366448.1,1539829.9,176718.39,2143141.8,
1451,758.4972090895061,7.6850514,,,,38,,,,,,,2677037.2,302086.25,3898140.8,4268763.5,149276.33,1555598.6,
2021,758.4979057179528,10.3491,,,,,,,,,,,101797.02,325791.62,859871.6,683775.2,0,593557.25,
1610,758.4981549063814,8.002696,,,,33,,,,,,,412119.84,168143.7,709281.7,459595.97,63990.156,413531.28,
1698,758.4984187640331,8.135805,,,,32,,,,,,,473714.72,318412.03,1065136.2,1177816.2,128753.08,468259.8,
1905,761.6261945679555,9.244599,,,,,,,,,,,56629.094,90651.695,372031.88,233168.3,0,957269.25,
362,764.4695825297657,4.898399,,,,,,,,,,,237492.38,110925.86,387566.9,209195.56,39592.598,446198.94,
712,764.5101933767701,5.97086,,,,30,,,,,,,485661.16,0,1348726.8,1177237.0,0,7616432.5,
1241,766.5028067025012,7.4356413,,,,,,,,,,,551781.3,1258261.1,0,2114046.0,355367.75,411993.97,
1990,766.5029534788467,10.218087,,,,,,,,,,,197007.48,301105.62,482582.9,418900.25,158312.52,352308.78,
1427,766.5030107102544,7.6827717,,,,38,,,,,,,890427.9,1793644.0,945945.9,2199639.2,932752.44,870747.0,
1538,766.5031673515056,7.722618,,,,,,,,,,,329729.03,549950.94,766852.06,400456.56,353106.1,433051.12,
1608,766.5035259137943,7.998493,,,,33,,,,,,,354342.34,605262.4,1367032.4,884102.5,363684.62,508841.2,
1683,766.503625103824,8.13412,,,,32,,,,,,,837684.56,1688470.0,2791449.5,1794842.2,561497.56,1167163.4,
1684,767.3162604957171,8.135063,,,,,,,,,,,303024.78,130075.68,310003.94,750691.56,439561.06,894071.5,
1874,767.7138283140866,8.798907,,,,145,,,,,,,319137.0,318066.8,761009.4,926006.4,684221.06,612941.0,
1835,768.5627597424558,8.504888,,,,,,,,,,,29191.393,18706.08,68025.59,53698.645,43334.46,79341.28,
1773,768.5630167245971,8.182225,,,,,,,,,,,216168.19,66037.01,236587.1,484692.28,358212.56,569501.2,
1873,768.7171404094585,8.797989,,,,,,,,,,,166773.7,153923.75,397928.97,402334.56,345905.97,328340.97,
1709,769.3130990932883,8.137538,,,,32,,,,,,,657536.06,361779.3,650741.0,1314031.6,874459.06,1559172.6,
1725,769.5034175728242,8.138178,,,,,,,,,,,801529.75,244241.4,7509.813,0,4269271.0,13991.329,
1690,770.5361149729019,8.138981,,,,,,,,,,,9545.52,54588.52,563487.44,17527.87,0,0,
1798,770.5781731979323,8.312573,,,,,,,,,,,323470.22,141911.84,433629.25,513541.44,442165.44,606710.8,
1739,771.3102469286447,8.138291,,,,32,,,,,,,323260.66,312645.16,376087.2,832748.7,537834.4,994537.94,
1347,771.3906405774393,7.6702023,,,,,,,,,,,583963.25,742871.25,609903.9,80470.164,82233.1,3774.4136,
1603,771.3907329964455,8.015592,,,,,,,,,,,1034604.0,1303752.2,948010.75,238799.12,227491.11,93055.03,
1671,771.390915452988,8.134117,,,,32,,,,,,,4502213.0,2577723.8,1492664.5,690570.9,798654.44,190117.0,
2002,781.4143265086581,10.258396,,,,,,,,,,,18461.037,0,115903.13,119459.516,0,218503.83,
1541,781.4144096664371,7.779971,,,,,,,,,,,822744.94,258711.16,0,68068.49,435645.06,0,
1704,781.4146786351803,8.134116,,,,,,,,,,,874367.94,0,766667.56,385290.25,0,0,
2011,782.4981042041563,10.322269,,,,,,,,,,,86343.46,840685.44,698008.9,0,0,3365.753,
1703,782.501065050007,8.103321,,,,,,,,,,,144820.12,1719724.9,679966.06,102466.32,73899.086,51038.195,
1584,782.5018915525466,8.022024,,,,,,,,,,,265815.44,616377.3,779085.94,291798.25,211742.61,1217665.4,
733,784.4803765507976,6.029953,,,,,,,,,,,0,0,6982.033,29191.47,0,434526.22,
1759,784.5576961178468,8.151608,,,,,,,,,,,205331.02,80127.63,261293.08,534365.44,452509.66,718483.94,
1859,784.5581582914542,8.701591,,,,,,,,,,,115025.48,105283.94,167202.73,190220.28,116403.49,228755.6,
1789,786.5733390602976,8.291709,,,,,,,,,,,217026.95,147958.6,290668.8,429609.78,378416.66,575818.5,
1807,786.573635630487,8.335887,,,,,,,,,,,179806.33,205081.94,205339.89,544313.2,493660.47,744852.25,
1891,786.5741290422399,8.917492,,,,,,,,,,,264863.97,277837.84,480255.9,581099.9,375093.6,588495.7,
1877,788.5453091162098,8.867016,,,,,,,,,,,116898.3,122627.25,990740.44,543190.8,142860.72,1701376.9,
1895,790.5611274646626,9.032644,,,,,,,,,,,150686.31,117233.08,1653964.6,252202.22,112653.84,2535593.0,
1866,791.713764162072,8.725911,,,,35,,,,,,,406423.62,427350.4,503702.4,552417.5,347266.3,464667.0,
514,792.5012077447833,5.2932763,,,,5,,,,,,,2490011.5,2526748.0,3145101.2,1800933.1,1441372.6,3095012.5,
1626,795.3910785257173,8.002702,,,,,,,,,,,764532.4,67221.03,417506.3,15453.746,145920.38,175803.64,
1652,795.3912025541067,8.144038,,,,,,,,,,,1205909.1,187465.88,913438.0,78619.75,249070.67,315498.72,
1880,798.5742134952596,8.858555,,,,,,,,,,,1044853.8,967805.0,1739417.4,1555187.2,970228.5,2517695.5,
1901,798.5752697899268,9.1930685,,,,,,,,,,,0,0,3674.6213,0,0,201035.08,
