"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"53/328.9796mz/2.13min",2.37893884787953,2.32913546003682,2.36894726825003,2.42022807741467,2.39256261000425,2.32480579314592,"53"
"54/312.9847mz/2.35min",1.88936281631455,1.87393316986643,1.96218253413375,1.5574554479876,1.97928883416876,1.89086264820327,"54"
"55/312.9847mz/2.45min",2.02741025014532,2.02347658517181,2.04775275238169,2.01984595737033,2.05599719555097,2.03591247181444,"55"
"58/373.0055mz/2.71min",2.55525673847751,2.53595855282563,2.54035611747021,2.5709836490278,2.54618631930418,2.55040748721349,"58"
"59/370.9898mz/2.8min",2.14837068380935,2.16054904175757,2.13831637811504,2.18118980309821,2.13572775049702,2.15452673869599,"59"
"60/265.0176mz/2.84min",2.47182060837105,2.48884014078587,2.48337822065713,2.5069334139734,2.48232891634448,2.49672062127198,"60"
"61/397.0055mz/3.14min",1.72033298922005,1.71722165781087,1.68125636217881,1.73392333162115,1.6825123979977,1.70692393224933,"61"
"62/265.0176mz/3.18min",2.68195092272048,2.64472849116739,2.65779636248879,2.75676414406765,2.74084038909573,2.75635299971237,"62"
"63/212.0353mz/3.32min",1.83014708690723,2.61856021384582,2.63449235246076,2.63707218293821,2.76400429995833,3.15896495765546,"63"
"66/421.0056mz/3.41min",2.66582658589904,2.66303738172344,2.66365385047139,2.72742739551732,2.68168958724903,2.69741178483024,"66"
"67/249.0227mz/3.49min",3.07434251364395,2.98159083588784,3.02106856819294,2.99972110864295,2.98556841234374,2.99855894891051,"67"
"68/582.981mz/3.53min",2.07996613696973,2.08083358096593,2.06426094430756,2.11367267510586,2.06402071198715,2.06596309054802,"68"
"72/560.999mz/3.54min",2.86012750692686,2.79628210042007,2.80724103701648,2.84318668278853,2.810813673331,2.82278209906711,"72"
"73/213.0386mz/3.54min",2.3236161862511,2.45811422869595,2.29919936620452,2.65653784142662,2.58079426895661,2.45653000906451,"73"
"74/212.0353mz/3.54min",3.30669948922782,3.36673459319618,3.37260791481312,3.55600008349125,3.48094052335659,3.37338507990691,"74"
"76/811.0291mz/3.62min",1.78144055951958,1.71993334501809,1.77457334763018,1.78635782431278,1.72584942012307,1.75865460431502,"76"
"77/405.0107mz/3.62min",3.50546574818936,3.49027873853934,3.48764398564585,3.49366153076481,3.47854694643942,3.50062475447332,"77"
"78/407.0044mz/3.62min",2.34039953075109,2.32707090318959,2.32142637279711,2.34318802301657,2.30673619226463,2.33886583160493,"78"
"79/406.0137mz/3.62min",2.77452490764817,2.75121790939032,2.75148123847055,2.77627771641419,2.74358007567728,2.8118037404604,"79"
"81/421.0055mz/3.86min",1.85748644956823,1.79183060531526,1.9586731950549,1.92755646572116,1.91126602524132,1.90468411445558,"81"
"82/309.1014mz/4.02min",1.86302826250795,1.84176204563407,1.84359577174318,1.86218171851293,1.83621420473984,1.84276999663827,"82"
"83/605.0258mz/4.07min",2.07624336080798,2.07880685007999,2.05056578425814,2.16703157295442,2.05586239543402,2.11772444320306,"83"
"84/438.1768mz/4.15min",2.07267592396312,2.04835410803705,2.1124510061752,1.27767922207777,1.11002248944652,1.22091524268149,"84"
