"","filter","2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML","2024_NEG_Anid-SA-OA_1_Run171.mzML","2024_NEG_Anid-SA-OA_2_Run192.mzML","2024_NEG_Anid-SA-OA_3_Run236.mzML"
"1707/369.0276mz/5.42min",12706.7334,4235.5778,4235.5778,443659.6,4235.5778,2746285.5,21177.889
"1708/207.139mz/5.4min",2588697.165,5520.33,4837.33,4492.542,10303620,6080000,5171874
"1709/208.1423mz/5.43min",448331.25,149443.75,149443.75,149443.75,1353451.8,807305.8,747218.75
"1710/251.1289mz/5.43min",158284207.145,90784.29,16380.528,14873.216,583044540,350039070,316477630
"1713/786.5348mz/5.42min",297132.885,726628.9,1119807.2,340544.66,253721.11,113089.5,99392.28
"1714/180.9812mz/5.47min",294240.5,298277.06,237570.89,133852.66,844971.44,290203.94,584131.8
"1715/254.1365mz/5.43min",230700.936,76900.312,76900.312,76900.312,821768.56,420094.5,384501.56
"1720/371.0249mz/5.42min",3476.07684,1158.69228,1158.69228,298315.16,1158.69228,879454.75,5793.4614
"1721/431.1921mz/5.44min",1796034.9,598678.3,598678.3,598678.3,3866170.5,3097579.8,2993391.5
"1722/480.2027mz/5.45min",1611877,1347086.1,1506296.1,1942825.1,9678.248,2387971.8,1717457.9
"1724/588.2247mz/5.45min",46972.6682,331783.3,369087.6,1553.46328,1553.46328,7767.3164,86178.02
"1725/487.2198mz/5.44min",20707.9872,6902.6624,6902.6624,202993,6902.6624,687863.4,34513.312
"1726/381.228mz/5.45min",997008.725,987112.25,1006905.2,1138042,4025389,367104.16,396576.8
"1727/514.1871mz/5.45min",691849.05,578212.2,649589.6,734108.5,115642.44,858481.94,851128.3
"1729/305.1035mz/5.44min",7993.4712,2664.4904,2664.4904,2664.4904,1186123.6,32926.5,13322.452
"1730/546.2135mz/5.46min",14110.726,70553.63,325738.72,14110.726,14110.726,14110.726,14110.726
"1731/494.2184mz/5.46min",1230567.65,1256149.4,1597470.1,590260.3,118052.06,1255832.9,1205302.4
"1732/567.2581mz/5.46min",77932.854,25977.618,25977.618,25977.618,537319.3,156955.05,129888.09
"1733/294.1429mz/5.48min",1348952.52,449650.84,449650.84,449650.84,6342792,2628306.8,2248254.2
"1734/545.2757mz/5.47min",129711.636,43237.212,43237.212,43237.212,492977.8,258960.25,216186.06
"1735/293.1395mz/5.47min",7865090.4,2621696.8,2621696.8,2621696.8,36235760,14920651,13108484
"1736/473.2186mz/5.47min",108980.2565,355452.88,839107.56,154512.81,63447.703,17299.824,14350.117
"1737/587.2862mz/5.47min",99680.472,33226.824,33226.824,33226.824,727705.3,216009.47,166134.12
"1739/295.1453mz/5.47min",149686.818,49895.606,49895.606,49895.606,718066.8,272662.66,249478.03
"1740/395.1701mz/5.47min",1166.6955,1166.6955,1166.6955,1166.6955,275458.22,5833.4775,1166.6955
"1741/543.1774mz/5.48min",54457.912,54457.912,54457.912,272289.56,54457.912,54457.912,54457.912
"1742/519.2236mz/5.47min",19089.136,10701.506,111395.68,27476.766,208484.86,2140.3012,2140.3012
"1744/389.1237mz/5.49min",2363.37072,787.79024,787.79024,787.79024,783607,3938.9512,28899.027
"1745/336.1065mz/5.49min",331564.464,110521.488,110521.488,110521.488,1148680.4,562521.8,552607.44
"1747/677.3332mz/5.49min",108545.484,36181.828,36181.828,36181.828,883712.6,240715.28,180909.14
"1748/439.1761mz/5.5min",412898.14,398457.22,427339.06,106426.016,21285.2032,543901.3,466398.03
"1749/731.3076mz/5.5min",88775.364,29591.788,29591.788,29591.788,908584.4,208462.1,147958.94
"1750/523.2538mz/5.44min",26647.408,46802.867,262398.34,13741.513,3530.2712,34489.824,18804.992
"1751/479.1711mz/5.5min",422386.236,140795.412,140795.412,140795.412,1698337.6,742751.6,703977.06
"1754/299.1089mz/5.53min",311721.6925,57604.945,3146.306,4636640,15731.53,5499635.5,565838.44
"1755/301.1057mz/5.52min",67334.259,4521.378,904.2756,1757983.4,904.2756,1914755.1,130147.14
"1757/331.1552mz/5.5min",146301.62,99591.164,277479.8,167035.31,575661.9,125567.93,106974.29
"1758/488.1926mz/5.51min",408411.75,527619.75,1220776.4,289203.75,710839.4,101816.72,259106.44
"1759/425.1968mz/5.51min",896132.45,1167802,2465012.8,624462.9,2257288.8,619596.75,617868.3
"1760/381.1552mz/5.51min",55339.6,55339.6,55339.6,55339.6,276698,55339.6,55339.6
"1761/542.1669mz/5.5min",142306.92,47435.64,47435.64,47435.64,639917.5,237178.2,243418.75
"1762/308.1504mz/5.51min",182481.168,60827.056,60827.056,60827.056,753220.3,337819.25,304135.28
"1764/496.1978mz/5.51min",201077.98,149125.52,48315.74,253030.44,9663.148,467795.72,319180.62
"1765/472.2058mz/5.52min",331721.715,405836.12,844598.75,257607.31,808889.25,244226.22,230822.05
"1767/509.1928mz/5.52min",108678.98,108678.98,108678.98,543394.9,108678.98,108678.98,108678.98
"1768/851.4016mz/5.51min",2552.2956,4253.826,82037,850.7652,59187.668,850.7652,850.7652
"1770/471.2023mz/5.52min",1171492.325,1420420.9,2951757,922563.75,2862490.5,875075.94,875688.94
"1774/465.119mz/5.54min",70929.641,155066.86,20146.492,148805.94,4029.2984,53198.977,88660.305
"1776/295.1914mz/5.55min",60428.19,113177.36,41853.01,682516.44,79003.37,30202.379,28828.66
"1777/544.1978mz/5.54min",37591.378,282732.2,652793.25,6577.6492,6577.6492,32888.246,42294.51
"1778/333.1708mz/5.54min",103713.075,51783.35,215960.64,151246.69,876736.4,56179.46,37947.035
"1779/396.1661mz/5.54min",118218.985,83756.31,255323.36,152681.66,909165.7,60472.285,83349.305
"1780/269.0456mz/5.54min",3274303.9,15653493,2049202.8,6332572,540747.8,3062630.8,3485977
"1781/296.114mz/5.5min",101581.05,33860.35,33860.35,33860.35,631143.6,193663.47,169301.75
"1782/447.2752mz/5.56min",40326.8785,4124.9546,4124.9546,60028.984,183869.02,126934.42,20624.773
"1784/510.2135mz/5.57min",89530.25,74584.33,43109.168,104476.17,8621.8336,347377.25,318014.1
"1785/439.1761mz/5.56min",265614.89,255635.62,275594.16,96683.27,19336.654,357900.8,320438.66
"1786/311.2228mz/5.58min",790995.88,797314.7,2131885.2,625040.1,801563.25,784677.06,586368.5
"1788/377.1755mz/5.58min",99031.494,99031.494,99031.494,99031.494,99031.494,495157.47,99031.494
"1790/211.1339mz/5.58min",419297.4,139765.8,139765.8,139765.8,3401797,1346625.6,698829
"1791/167.1441mz/5.58min",49784.364,16594.788,16594.788,16594.788,435732.47,184434.19,82973.94
"1793/420.1815mz/5.62min",36228.2815,36423.387,17559.76,36033.176,3511.952,2204069.2,73558.39
"1794/483.1773mz/5.59min",126288.612,126288.612,126288.612,126288.612,126288.612,631443.06,126288.612
"1795/465.203mz/5.59min",123784.58,123784.58,123784.58,618922.9,123784.58,123784.58,123784.58
"1796/531.0935mz/5.59min",45897.5825,104145.984,85226.93,17877.412,13302.584,32998.13,58797.035
"1797/466.187mz/5.59min",249336.32,216841.44,281831.2,195069.9,39013.98,366810.44,337625.94
"1798/367.0307mz/5.59min",23383.848,7794.616,7794.616,525554.2,7794.616,579672.3,38973.08
"1799/369.0277mz/5.57min",12651.6246,4217.2082,4217.2082,648318.2,4217.2082,562181.5,21086.041
"1801/499.2086mz/5.61min",234250.05,283473.72,332457.16,97667.42,19533.484,221187.4,247312.7
"1802/436.2128mz/5.61min",1069600.8,1063412.2,1360384.2,427941.28,14166.397,1081420.6,1075789.4
"1803/415.2488mz/5.61min",109763.21,124479.89,316643.75,55659.45,1075791.6,95046.53,74020.734
"1805/345.0316mz/5.61min",213151.115,132334.28,386878.62,94650.67,218311.53,207990.7,260972.64
"1806/285.09mz/5.61min",98443.788,32814.596,32814.596,32814.596,699474.1,164072.98,347949.94
"1807/434.9528mz/5.61min",21686.5404,7228.8468,7228.8468,1817079.2,7228.8468,2928303.8,36144.234
"1808/534.2723mz/5.62min",842122.875,999159.5,800700.75,648748.7,964697.25,748147.5,883545
"1809/436.9498mz/5.61min",41097.816,13699.272,13699.272,3556445,13699.272,2724930,68496.36
"1811/518.1669mz/5.62min",186786.873,323227,481511.88,50346.746,855920.06,23026.213,33613.457
"1812/367.2487mz/5.62min",185810.19,204771.3,188298.52,183321.86,1168738.6,87847.42,91926.72
"1813/430.2444mz/5.62min",93285.0675,94468.445,109190.14,92101.69,592171.9,38364.797,39766.797
"1814/518.2032mz/5.63min",104791.665,141185.94,41521.47,90732.55,315320.8,101000.55,108582.78
"1815/643.3676mz/5.63min",216733.18,148823.14,106674.74,96506.38,755734.25,314368.47,284643.22
"1817/524.2292mz/5.63min",172453.815,167705.16,127411.07,177202.47,25482.214,780525.1,262202.7
"1819/482.2185mz/5.63min",463088.985,356919.72,615825.06,291384.53,58276.906,2238701.2,569258.25
"1820/279.1238mz/5.64min",17887.5798,5962.5266,5962.5266,5962.5266,537682,37879.797,29812.633
"1822/313.2385mz/5.65min",607925.8,896205.7,1237491.5,669038,336189.7,546813.6,485541.53
"1825/702.4161mz/5.67min",121769.04,149780,531761.94,29092.305,424008.22,42063.86,93758.08
"1826/515.2282mz/5.65min",887.0568,887.0568,887.0568,887.0568,322041.16,4435.284,887.0568
"1827/471.2023mz/5.63min",354598.5525,17973.965,108828.305,4343.757,830666,683425.5,600368.8
"1831/256.1919mz/5.67min",215155.365,159175.83,200371.78,88664.99,371473.9,245406.08,229938.95
"1832/363.2175mz/5.67min",105494.6475,96807.17,114182.125,132358.97,1161725.5,71181.164,69742.03
"1833/510.2134mz/5.68min",332405.3,213604.6,123215.15,451206,24643.03,683318.75,475852.7
"1835/487.2338mz/5.69min",66499.706,66499.706,66499.706,66499.706,332498.53,66499.706,66499.706
"1838/285.0404mz/5.7min",33729.6835,168775.98,17295.127,106948.54,3459.0254,46484.777,20974.59
"1841/345.1339mz/5.69min",2415.4566,805.1522,805.1522,805.1522,162215.52,4025.761,4469.5933
"1842/371.0657mz/5.73min",131908.665,86225.65,90173.03,278336.94,173644.3,74334.33,192517.97
"1843/295.1187mz/5.74min",249619.968,83206.656,83206.656,83206.656,5301547.5,654933.9,416033.28
"1844/415.2489mz/5.67min",47231.0965,29496.57,89619.66,5899.314,273177.78,63789.49,30672.703
"1845/408.1814mz/5.71min",64026.156,64026.156,64026.156,320130.78,64026.156,64026.156,64026.156
"1846/562.3153mz/5.74min",93190.062,107104.89,196591.7,50290.23,122033.2,79275.234,51739.07
"1848/466.2235mz/5.7min",14288.178,19886.36,8689.996,4273.1616,854.63232,339281.8,29964.1
"1852/530.2771mz/5.72min",373609.84,432393.06,382984.56,281451.1,413145.3,320308.8,364235.12
"1853/277.1081mz/5.72min",23305.3218,7768.4406,7768.4406,7768.4406,401330.44,67027.6,38842.203
"1855/576.2829mz/5.73min",383214.5,416483.7,394242.3,290830.2,387683,378746,331731.44
"1857/333.0701mz/5.72min",3067.5948,1022.5316,1022.5316,220277.58,1022.5316,189686.42,5112.658
"1859/279.1238mz/5.74min",128868.18,42956.06,42956.06,42956.06,1377129,329372.66,214780.3
"1860/445.211mz/5.78min",63850.96,63850.96,63850.96,633436.6,63850.96,319254.8,63850.96
"1862/262.0872mz/5.75min",198043.525,338172.62,172912.1,169526.84,255890.9,223174.95,51452.867
"1863/265.1479mz/5.81min",873640.45,805997.3,161199.46,38214284,161199.46,26022790,941283.6
"1864/429.2645mz/5.75min",127256.52,174241.61,539705.8,36949.4,781457.44,80271.43,78584.945
"1866/507.1661mz/5.75min",263572.35,87857.45,87857.45,87857.45,1505322.1,496308.16,439287.25
"1868/295.155mz/5.75min",46729.32,15576.44,15576.44,15576.44,285949.56,99610.766,77882.2
"1869/956.507mz/5.76min",1512565.45,2758489,1546398.1,516837.66,103367.532,1478732.8,2687166.8
"1870/285.0899mz/5.75min",339902.16,113300.72,113300.72,113300.72,566503.6,982996.44,1026591.56
"1872/497.1817mz/5.75min",141928.2165,19894.553,3978.9106,3978.9106,1875152.6,263961.88,451265.06
"1873/474.2624mz/5.76min",32547.1865,39841.707,304001.06,13475.662,190536.44,12754.881,25252.666
"1875/420.1814mz/5.77min",5045.0135,5842.948,849.4158,4247.079,849.4158,2315312,61666.418
"1876/438.1923mz/5.76min",2241.12786,747.04262,747.04262,3735.2131,747.04262,1359746,30915.838
"1877/267.1436mz/5.81min",45135.31,39019.81,30130.803,1568264.6,6026.1606,1356531.1,51250.81
"1878/377.0253mz/5.77min",2613354.6,871118.2,871118.2,871118.2,5328597.5,4355591,5375068
"1879/277.1445mz/5.76min",105381.048,35127.016,35127.016,35127.016,476785.62,175635.08,193047.27
"1880/531.3031mz/5.77min",99992.56,99992.56,99992.56,641971.9,99992.56,499962.8,99992.56
"1881/265.1445mz/5.74min",7804.296,2601.432,2601.432,2601.432,180097.77,13007.16,274442.25
"1883/452.072mz/5.78min",238516.1,275362,413148.3,201670.2,299783.1,137247.67,130072.555
"1885/371.0657mz/5.77min",386778.6,440820.6,629748.44,327382.75,587646.5,332736.6,215482.06
"1887/311.2228mz/5.78min",57712.6525,51368.445,325763.47,95888.32,64056.86,47231.44,43072.805
"1889/423.2006mz/5.78min",50976.522,50976.522,50976.522,50976.522,50976.522,254882.61,50976.522
"1890/688.3529mz/5.79min",31238.984,31238.984,31238.984,31238.984,31238.984,156194.92,31238.984
"1893/530.2186mz/5.8min",66696.1895,77069.766,56322.613,17232.973,3446.5946,126630.125,104055.6
"1895/638.3313mz/5.81min",261402.795,248104.12,261955.34,254625.19,301051.47,260850.25,400077.8
"1897/562.3153mz/5.79min",135733.9,172815.38,1110280.1,98652.42,507465.5,53002.426,78262.5
"1898/706.4687mz/5.82min",7885.8804,2628.6268,2628.6268,13143.134,2628.6268,251449.3,24294.525
"1899/415.2488mz/5.82min",1686501.8,1994369.8,4112821.2,750319.9,14462709,710240,1378633.8
"1900/417.2551mz/5.82min",64118.719,79829.52,162865.44,11997.162,584317.75,4783.1143,48407.918
"1901/440.3127mz/5.82min",93502.65,25571.176,40139.68,32696.494,1122327.5,146865.62,166551.34
"1903/285.0404mz/5.83min",85781.2235,507834.78,45090.16,211637.61,9018.032,63009.727,108552.72
"1905/503.3087mz/5.82min",176606.345,83832.57,114485.27,82189.84,1523725.2,238727.42,322740.28
"1906/480.2027mz/5.83min",485847.09,438449.88,399616.03,777031.75,79923.206,866339.3,533244.3
"1907/514.1872mz/5.83min",271298.25,237722.22,192552.98,399914.34,38510.596,374537.88,304874.28
"1909/487.2198mz/5.83min",8113.7526,2704.5842,2704.5842,35036.47,2704.5842,192191.06,13522.921
"1910/429.2645mz/5.84min",655328.065,856676.6,1720698.9,265628.44,3925149.2,382180.25,453979.53
"1911/479.1711mz/5.84min",206678.418,68892.806,68892.806,68892.806,2408317.2,380935.97,344464.03
"1913/265.1479mz/5.86min",1635317.55,1312393.8,1857596.9,102284.03,1413038.2,32398340,2676153.8
"1914/309.1344mz/5.86min",89372.268,29790.756,29790.756,29790.756,2075193.8,148953.78,454718.9
"1915/595.2892mz/5.89min",763961.03,983342.56,1986569.5,814069.06,9292.704,713853,684996.7
"1916/371.0656mz/5.87min",93797.91,87615.88,108414.914,58028.703,189019.83,99979.94,50559.17
"1917/468.9139mz/5.86min",14756.277,4918.759,4918.759,326685.5,4918.759,2763464.5,24593.795
"1920/472.908mz/5.87min",33291.8178,11097.2726,11097.2726,2986133.5,11097.2726,4477866.5,55486.363
"1921/470.9109mz/5.9min",86744.502,28914.834,28914.834,3647530.2,28914.834,5458918,144574.17
"1922/215.1652mz/5.88min",521203.22,637104.94,338629.12,497568.84,743260.25,544837.6,425383.06
"1923/501.3909mz/5.88min",483372.27,509209.84,470931.16,495813.38,544935.3,460420.3,401542.47
"1925/355.1184mz/5.88min",68961.85,64660.76,30017.062,73262.94,6003.4124,679178.9,150732.66
"1927/299.1088mz/5.87min",21085.833,7028.611,7028.611,305224.34,7028.611,256369.64,35143.055
"1929/538.3151mz/5.9min",73459.805,87443.16,559208.3,59476.45,137053.36,25013.959,43439.785
"1930/367.2487mz/5.9min",2492.2272,830.7424,4863.161,4153.712,619353.56,830.7424,830.7424
"1931/430.2446mz/5.9min",74382.632,74382.632,74382.632,74382.632,371913.16,74382.632,74382.632
"1932/638.3313mz/5.89min",638381.19,717239.94,1320555.9,294574.2,1013964.4,159773.88,559522.44
"1933/491.2664mz/5.91min",809372,882557.94,748101.6,709466.3,955444.4,772458.2,846285.8
"1934/373.1291mz/5.91min",33676.884,33676.884,33676.884,33676.884,168384.42,33676.884,442272.7
"1935/537.2719mz/5.91min",583220.02,589251.44,557154.94,476911.25,577188.6,599308.3,632284.44
"1936/507.1661mz/5.92min",43571.112,14523.704,14523.704,14523.704,72618.52,151150.61,130933.13
"1937/434.1971mz/5.92min",8006.7516,8006.7516,8006.7516,40033.758,8006.7516,606864.6,8006.7516
"1938/292.1919mz/5.91min",128387.875,103747.12,123928.98,200904.4,306441.03,132846.77,116961.93
"1939/520.2682mz/5.92min",390953.335,358293.66,732192.94,279806.03,384530.47,409349.06,397376.2
"1941/377.0253mz/5.93min",1530472.32,510157.44,510157.44,510157.44,3271571.5,2550787.2,3620956.2
"1942/297.153mz/5.91min",538897.76,516202.12,672650.94,200897.33,686124.7,369535.62,561593.4
"1943/497.1937mz/5.94min",3001.1886,1000.3962,1000.3962,74566.98,1000.3962,635053.6,5001.981
"1947/595.2891mz/5.95min",898197.025,1016699.7,2197778,362121,972915.25,821408.75,823478.8
"1948/438.2624mz/5.95min",37350.798,62029.164,351966.28,34160.94,40540.656,31182.566,28309.047
"1950/656.3418mz/5.99min",73977.6835,65494.867,127358.875,100568.6,61343.496,82460.5,26005.594
"1951/953.5642mz/5.96min",59631.605,28361.328,184137.39,67671.29,51591.92,102924.85,35748.86
"1953/476.2783mz/5.96min",3626488.85,2635499,6475381.5,3853048.2,3399929.5,4645322.5,2886315.5
"1954/478.2841mz/5.96min",132614.57,106135.28,265474.16,166884.69,142194.8,106643.94,123034.34
"1955/477.2816mz/5.99min",920011.98,806811.2,2373460.2,985017.4,855006.56,1186642,768079.6
"1956/544.266mz/5.96min",76161.903,57548.43,140513.47,40673.355,94446.06,126772.01,57877.746
"1957/420.1816mz/5.97min",1912.509,1912.509,1912.509,1912.509,1912.509,1875204.6,9562.545
"1960/319.051mz/5.97min",132423.216,44141.072,44141.072,44141.072,220705.36,317029.88,397755.84
"1965/297.153mz/5.94min",358616.2,475034.94,384730.34,133271.5,569225.5,324016.97,332502.06
"1967/512.1194mz/6.01min",17053.5305,419124.2,1873.388,85691.734,1873.388,9366.94,24740.121
"1968/554.3019mz/6.02min",239773.73,78835.17,319384.62,372114.1,97494.34,208936.52,270610.94
"1969/466.2233mz/6.01min",4599.442,4599.442,4599.442,22997.21,4599.442,386208.06,4599.442
"1971/564.3309mz/6.01min",4967842.25,3836073,8628111,5776032,4391581,5544103.5,4202747
"1972/581.321mz/6.01min",801658.18,571508.4,1048222.5,973247.3,668891,848859.3,754457.06
"1973/1083.6632mz/6.02min",112277.265,148043.06,258523.58,120213.12,63996.645,104341.41,60062.76
"1975/625.1354mz/6.03min",149122.94,291069.66,28175.1,244164.6,28175.1,157370.38,140875.5
"1976/506.8692mz/6.05min",67201.836,22400.612,22400.612,3234163.2,22400.612,5203252,112003.06
"1977/572.12mz/6.03min",726181.35,1456571.8,145042.58,1090881.1,145042.58,727149.8,725212.9
"1978/509.1242mz/6.03min",740756.92,1472167.1,135353.78,1197152.8,135353.78,804744.94,676768.9
"1979/504.8722mz/6.02min",57808.566,19269.522,19269.522,3358408.5,19269.522,5385837.5,96347.61
"1980/510.1275mz/6.03min",239135.305,477206.28,45929.4,385202.44,45929.4,248623.61,229647
"1981/513.1194mz/6.04min",237369.86,504951.62,47431.152,285013.7,11742.497,229129.97,245609.75
"1982/576.1147mz/6.04min",199256.555,386257.7,50293.465,214777.8,16238.42,183735.31,228145.86
"1983/323.1502mz/6.03min",762.834,762.834,762.834,762.834,275701.4,762.834,3814.17
"1984/520.2681mz/6.04min",410507.165,581538.25,2408939,190097.89,820111.6,131204.94,239476.08
"1985/355.1184mz/6.04min",160045.02,170855.2,64788.44,149234.84,12957.688,196798.61,182613.97
"1986/515.1923mz/6.05min",238511.664,79503.888,79503.888,79503.888,3966362.8,456968.22,397519.44
"1987/656.3418mz/6.04min",122925.875,143076.83,408788.84,102774.92,191851.14,63589.406,58134.645
"1988/1072.5758mz/6.02min",2678.40822,11974.701,314130.5,892.80274,4464.0137,892.80274,892.80274
"1989/544.2659mz/6.02min",122107.505,155152.4,328305.06,40673.355,151494.8,92720.21,50366.08
"1990/476.2782mz/6.06min",4201350.25,5179954.5,17207764,3222746,8208874,2204671.5,2691800.2
"1991/953.5641mz/6.06min",92143.412,132831.25,1232138.4,51455.574,369556.6,16128.121,27926.727
"1992/566.3368mz/6.04min",357031.265,488665.16,1411333.4,368268.25,251531.05,345794.28,239063.27
"1993/477.2816mz/6.06min",1074259.5,1325254.5,4370693,823264.5,2097892,524790.44,672973
"1994/373.1292mz/6.06min",798144.92785,3631.0557,726.21114,726.21114,17393042,1592658.8,9256635
"1995/595.2891mz/6.05min",791437.21,1195200.2,9101813,360112.75,1828592.6,205721.9,387674.22
"1997/490.2446mz/6.06min",406436.82,583999.25,1157144.9,228874.39,1665203.8,161628.19,169602.95
"1998/428.2521mz/6.06min",701837.715,934657.4,1540392.6,356362.5,3975652.5,375181.94,469018.03
"1999/429.2654mz/6.07min",203016.755,255624.56,859304.3,85618.336,893592.06,150408.95,115752.56
"2000/430.2685mz/6.06min",45954.331,63683.402,219604.47,9642.08,271222.75,28225.26,13368.285
"2001/427.2488mz/6.07min",2552115.65,3380793.2,5575482,1371210.5,14145975,1506005.4,1723438.1
"2002/764.5085mz/6.07min",120601.1625,126267.375,285530.47,114934.95,198739.23,53093.832,71765.67
"2003/502.8749mz/6.04min",3067.68456,1022.56152,1022.56152,335452.94,1022.56152,2251930.5,5112.8076
"2004/508.8663mz/6.07min",7091.7294,2363.9098,2363.9098,342691.53,2363.9098,2853907.2,11819.549
"2005/467.2861mz/6.07min",287047.205,353583.12,230293.42,450083.3,229360.23,269869.47,304224.94
"2006/375.1349mz/6.06min",23293.104,7764.368,7764.368,7764.368,555167.2,38821.84,290141.03
"2007/287.2228mz/6.08min",6419565,6624081,4655344.5,7943535.5,5480508,7241525,6215049
"2009/575.4529mz/6.08min",332307.465,343719.03,240226.89,596558,81166.79,441590.44,320895.9
"2010/567.3904mz/6.08min",172858.272,57619.424,57619.424,57619.424,525463.75,419772.5,288097.12
"2012/699.3811mz/6.08min",128385.115,142835.83,54355.98,187493.7,88761.77,165676.34,113934.4
"2013/707.4168mz/6.08min",8869.8102,2956.6034,2956.6034,2956.6034,355765.78,14783.017,28766.734
"2014/279.1602mz/6.08min",3018925.2,1006308.4,1006308.4,1006308.4,13929546,6598820,5031542
"2015/364.1374mz/6.08min",55196.766,18398.922,18398.922,18398.922,146496.52,99846.52,91994.61
"2016/350.2181mz/6.08min",1350914.75,1428456.9,1143194.2,1672634,751699.56,1526642,1273372.6
"2018/405.1552mz/6.09min",88311.438,29437.146,29437.146,29437.146,852015,403477.12,147185.73
"2019/527.2035mz/6.1min",219000.74,345863.72,174648.94,193764.17,34929.788,254078.8,244237.31
"2022/995.6113mz/6.06min",18944.6355,18648.99,561663.2,19240.281,77734.7,14639.724,10240.713
"2024/806.5554mz/6.1min",165335.54,200047.52,229259.83,130623.56,238971.25,66189.1,79562.73
"2025/798.4925mz/6.1min",22922.874,7640.958,7640.958,7640.958,462153.62,45395.1,38204.79
"2026/554.302mz/6.11min",241130.525,193360.94,766571.8,263982.7,260108.61,90556.83,222152.44
"2027/581.321mz/6.11min",872608.75,1017514.7,2283909,727702.8,1436917.9,429663.03,582069.44
"2028/564.3309mz/6.11min",6571704.5,8539433,26156076,4603976,11767001,2707109.2,3664189.8
"2029/1083.6629mz/6.11min",146021.032,226367.9,1929499.1,65674.164,406975.34,14434.922,36553.67
"2030/504.3093mz/6.15min",73757.44,66131.89,455905.03,81382.99,157029.53,49794.227,40835.79
"2033/802.4934mz/6.12min",24132.301,78825.49,72382.51,1660.1824,21780.982,8300.912,26483.62
"2038/664.3355mz/6.13min",555789.02,641574.9,434606.56,563402.94,246869.25,659480.56,548175.1
"2039/618.3298mz/6.13min",420203.295,727328.94,289287.16,499783.53,205944,340623.06,661129.5
"2042/452.2781mz/6.13min",132349.2,186935.23,718541.94,77763.17,284856.2,20467.102,44655.168
"2043/355.1912mz/6.13min",160236.675,156223.92,195785.94,71188.586,364062.56,163396.97,157076.38
"2045/571.2889mz/6.16min",76157.338,37097.516,501704.47,242792.62,115217.16,7419.5032,7419.5032
"2046/486.1769mz/6.16min",169634.165,214821.66,124446.67,88174.84,17634.968,305006.22,304873.3
"2047/425.1866mz/6.15min",329002.45,411154.38,246850.52,130024.84,26004.968,539497.75,468316.3
"2048/423.1812mz/6.16min",7807419.5,9912714,5702125,3360768.5,142152.7,12327364,10930725
"2049/236.1292mz/6.16min",190349.736,63449.912,63449.912,63449.912,2858943,882051.3,317249.56
"2050/213.1496mz/6.17min",388429.24,366042.2,265220.38,410816.28,802471.44,486347.84,362313.75
"2051/505.2133mz/6.16min",158400.98,151643.77,187092.53,147624.36,326548.6,151118.8,165158.19
"2053/375.1448mz/6.18min",24884.058,24884.058,24884.058,24884.058,124420.29,24884.058,24884.058
"2054/540.3309mz/6.19min",114828.93,161172.45,772294.3,68485.41,204004.27,39420.023,67263.14
"2056/597.3047mz/6.21min",44670.15,44791.46,277250.22,56607.71,44548.84,8909.768,8909.768
"2057/671.3989mz/6.19min",419995.095,549860.1,307155.28,450204.75,389785.44,348312.88,623845.8
"2060/699.3812mz/6.2min",1437937.35,1434837.5,1079756,1441037.2,1464715.4,1526734.2,1221733.4
"2063/716.3713mz/6.2min",292288.42,296380.62,213819.64,288196.22,299058.12,327911.97,272550.47
"2066/509.1242mz/6.21min",301617.9,650641.1,71743.13,386543.06,14348.626,296651.7,306584.1
"2067/572.12mz/6.21min",172136.87,380288.22,31210.824,226894.5,6242.1648,157468.44,186805.3
"2069/315.1603mz/6.22min",3047096.4,3466118.8,3723432.5,2672731,3421461.8,1355371.4,951674.25
"2070/378.1556mz/6.22min",1817280.5,2213227.2,2425629.2,1567151.8,2067409.2,808077.2,719335.1
"2071/295.2279mz/6.22min",886165.575,1000066.25,2536298.8,786487,877205.75,895125.4,601464.06
"2072/311.1687mz/6.27min",1146775.25,2419687.2,830801.4,3009656,324930.28,1435459.1,858091.4
"2073/429.2645mz/6.23min",185021.145,222559.4,590327.2,74981.3,1078015.8,135593.06,147482.89
"2074/459.2388mz/6.23min",96098.212,96098.212,96098.212,96098.212,480491.06,96098.212,96098.212
"2075/520.2662mz/6.24min",27697.735,29523.3,195253.08,25872.17,75550.69,3943.5635,8313.06
"2076/452.2781mz/6.24min",1313408.1,1544492.4,6441169.5,1082323.8,2463986.8,1050627.9,862325.8
"2077/329.1395mz/6.24min",7891.41,2630.47,2630.47,2630.47,335414.16,13152.35,132968.66
"2078/423.1812mz/6.24min",3886922,5079930,2693914,1752470.8,110664.336,7001066.5,5894200.5
"2080/978.5772mz/6.26min",246049.855,275168.66,95235.75,164254,282020.1,216931.05,293917.16
"2081/995.5675mz/6.25min",316636.26,411146.7,138636.92,218007.94,402999.2,241548.64,391723.88
"2082/353.1027mz/6.25min",107219.6875,136034.64,134082.05,105318.25,16040.608,109121.125,80203.04
"2083/425.1871mz/6.25min",160778.1925,204073.33,117483.055,70364.21,14072.842,300479.34,265321.88
"2084/932.5717mz/6.25min",1003225.35,1291449.9,421142.66,731785.44,1297152.1,803874.2,1202576.5
