"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-TJGIp4_1_Run183.mzML","2024_NEG_Anid-TJGIp4_2_Run212.mzML","2024_NEG_Anid-TJGIp4_3_Run233.mzML"
"721/431.0983mz/3.52min",2195814,2187530.5,291727.06,10265148,2204097.5,4539045.5,58345.412
"723/447.0932mz/3.55min",38840.3298,12946.7766,12946.7766,1674025.9,125645.695,64733.883,12946.7766
"724/206.0458mz/3.55min",156541.488,52180.496,52180.496,260902.48,595667.94,766677.7,52180.496
"725/181.0507mz/3.57min",1856953,919748.25,1185772.2,6302769.5,2528133.8,4746781,105016.01
"728/182.0539mz/3.57min",156343.3,71426.32,99560.93,545793.06,213125.67,408502.53,14285.264
"730/223.0612mz/3.57min",571684.28,443026.56,357086.22,714227.1,662312.94,840694.25,481055.62
"731/240.0878mz/3.57min",325360.265,412826.62,539458.9,237374.61,286303.56,344873.56,305846.97
"732/191.0713mz/3.57min",16438.3172,16438.3172,16438.3172,455201.94,82191.586,16438.3172,16438.3172
"733/164.0175mz/3.57min",176363.38,94208.82,85335.31,260421.94,344919.47,258517.94,26216.512
"736/145.087mz/3.59min",376847.33,415809.78,451607,632239.1,337884.88,328766.44,36212.383
"738/853.4203mz/3.58min",263647.61,244412.34,170564.25,282882.88,334874.94,467966.28,112069.3
"739/517.0987mz/3.59min",3507.1234,3507.1234,3507.1234,391989.16,17535.617,3507.1234,3507.1234
"740/366.1337mz/3.59min",24009.1455,3654.6826,4973.2734,128346.6,73952.3,23105.582,24912.709
"742/407.0045mz/3.6min",758962.8,808888.3,664937.06,605956.75,767049.3,750876.3,881439.9
"743/405.0106mz/3.6min",11364167.5,12381539,10232058,9350332,11636524,11091811,13236791
"744/341.0329mz/3.6min",221349.305,295264.25,147434.36,64384.625,391224.72,1089143.1,4755.6187
"745/330.0621mz/3.6min",18770.7762,6256.9254,6256.9254,146834.28,55638.645,31284.627,6256.9254
"746/430.1141mz/3.61min",47002.873,3795.586,759.1172,476361.9,90210.16,138039.77,759.1172
"747/165.0556mz/3.61min",294071.28,388279.38,536282,238847.1,120092.445,250064.53,338078.03
"748/349.1403mz/3.63min",47263.783,47341.14,100871.6,61378.586,47186.426,46072.95,4568.6143
"751/529.2191mz/3.62min",7008.7664,7008.7664,7008.7664,427428.44,35043.832,7008.7664,7008.7664
"752/376.1035mz/3.62min",319945.18,425916.03,40474.94,1348612.6,213974.33,738981.44,6696.09
"753/235.0611mz/3.61min",59415.439,29128.838,16908.322,1893036.2,323059.72,89702.04,3381.6644
"754/285.1455mz/3.64min",110214.725,113664.44,229827.23,156901.23,102466.47,106765.01,40379.43
"755/485.193mz/3.66min",57364.452,19121.484,19121.484,607762.3,229898.05,95607.42,19121.484
"759/301.0354mz/3.66min",503622.17,3172205.5,2829336,341091.34,102072.25,666153,20414.45
"760/541.1826mz/3.67min",2491.4886,830.4962,830.4962,4152.481,595237.94,267960.12,830.4962
"761/385.2346mz/3.67min",141296,339574.78,181193.3,20279.74,101398.7,219188.06,20279.74
"762/144.0455mz/3.67min",613000.41,878510.2,1640474.5,2204223.8,268763.4,347490.62,53752.68
"765/192.0302mz/3.68min",4547.7848,4547.7848,4547.7848,191306,22738.924,4547.7848,4547.7848
"766/317.0668mz/3.69min",154821.89,537677.3,379427.16,158651.94,150991.84,105028.13,21005.626
"767/501.1038mz/3.69min",121746.42,121746.42,121746.42,608732.1,121746.42,121746.42,121746.42
"768/287.1434mz/3.7min",99901.152,33300.384,33300.384,166501.92,651391.2,194409.3,33300.384
"769/349.1403mz/3.71min",75930.805,82449.38,140253.03,95813.17,64821.13,69412.23,21476.379
"771/950.3218mz/3.71min",397524.84,841295.4,678438.2,143030.9,293545.56,288060.75,501504.12
"773/485.193mz/3.71min",69823.014,23274.338,23274.338,2021217.9,624632.9,116371.69,23274.338
"774/247.0612mz/3.72min",196571.905,103863.23,107898.96,497038.1,208166.89,192213.42,200930.39
"777/339.0177mz/3.74min",2771210.25,2241830,1832535,3733255,3300590.5,4617226.5,366507
"779/177.0196mz/3.74min",2193.8802,30888.242,371400.1,731.2934,731.2934,3656.467,731.2934
"782/315.0148mz/3.75min",226831.62,798772.8,382985.3,345171.34,64659.01,108491.9,12931.802
"783/455.9949mz/3.76min",12370.68,638353.44,1052556.5,4123.56,4123.56,20617.8,4123.56
"784/193.0505mz/3.76min",25131.4605,5014.6953,14937.233,56976.055,35325.688,144215.06,1002.93906
"785/190.0384mz/3.76min",25073.1843,1582.06132,7910.3066,412427.03,42236.062,48944.258,1582.06132
"786/504.1875mz/3.77min",28591.938,28591.938,28591.938,142959.69,28591.938,28591.938,28591.938
"787/361.1403mz/3.77min",163495.945,129489.66,240486.94,267214.78,172396.03,154595.86,82792.65
"789/230.0823mz/3.78min",2336.157,562148.4,999674.56,778.719,778.719,3893.595,778.719
"790/200.1009mz/3.79min",867845.25,683218.5,1052472,1814510.1,1272257.5,397246.94,100283.15
"791/199.0976mz/3.78min",8563407,6701618,10425196,18001340,12129485,4043126.2,1028626.1
"792/235.0248mz/3.77min",286347.5,195364.25,144725.3,862010.94,377330.75,727772.44,28945.06
"793/191.035mz/3.78min",448987.45,403544.1,268638.2,494430.8,724602.7,1440421.1,53727.64
"795/209.0819mz/3.79min",89872.219,833813.2,955638.9,4074.5215,3971.3086,156917.67,22826.768
"796/155.1078mz/3.79min",790889.95,681823.2,899956.7,1743108.4,1138666.4,350356.62,95308.17
"799/358.1293mz/3.79min",9798.4734,9798.4734,9798.4734,391623.78,48992.367,9798.4734,9798.4734
"800/835.41mz/3.79min",378286.33,805326.1,422368.1,71702.8,334204.56,449045.34,178760.92
"801/898.4056mz/3.79min",292363.39,596731.3,322249.94,82271.02,262476.84,352680.9,162183.2
"802/234.0771mz/3.8min",65217.818,68779.05,106193.84,61656.586,12812.6,44320.23,93391.65
"803/285.182mz/3.8min",427464.83,425636.16,517966.06,2263838,429293.5,154430.02,30886.004
"804/300.0513mz/3.8min",2377.9332,70307.61,203601.48,3963.222,792.6444,792.6444,792.6444
"806/321.1588mz/3.8min",18562.632,27282.037,74611.58,444484.03,9843.227,1968.6454,1968.6454
"807/348.1773mz/3.81min",291492.535,360481.3,395978.44,1532269.8,222503.77,128523.47,25704.694
"808/261.0403mz/3.81min",41291.377,31710.086,14928.749,50872.668,160486.06,216561.83,2985.7498
"809/342.0464mz/3.8min",96425.275,72506,58652.76,120344.55,388232.03,520005.7,11730.552
"810/261.0768mz/3.81min",180060.46,86929.734,70023.77,271046.22,203279.48,199028.72,161092.2
"811/279.0511mz/3.8min",291119.24,204891.42,179355.81,377347.06,1044073.9,1472021.2,35871.162
"814/292.9317mz/3.74min",837511.33,1702823.2,1786482.8,23023.164,217122.86,1457899.8,4604.6328
"816/412.1036mz/3.82min",408552.14,367186.78,29645.148,4019935,449917.5,745469.5,5929.0296
"818/421.0056mz/3.83min",213772.335,225720.45,208725.28,174081.86,210167.77,217376.9,292177.44
"822/192.0666mz/3.84min",22978.534,14195.339,4443.0156,305807.06,36127.387,31761.729,888.60312
"823/377.1352mz/3.84min",3179.7884,15898.942,3179.7884,3179.7884,3179.7884,3179.7884,271190.84
"824/459.2823mz/3.85min",1049104.38,94111.04,122566.26,1975642.5,2005513.9,2237838.5,18822.208
"825/522.2782mz/3.85min",361063.313,27946.57,40127.926,757872.7,681998.7,737754.06,5589.314
"826/259.0612mz/3.84min",111651.7305,533733.8,377271.8,95673.445,70804.305,127630.016,14160.861
"827/413.0877mz/3.84min",330534.4775,32943.555,5997.1514,6907704,628125.4,665939.4,1199.43028
"828/495.2592mz/3.85min",114666.032,1459.2408,7296.204,544909.2,222035.86,248007.58,1459.2408
"829/516.2243mz/3.85min",9516.7914,9516.7914,9516.7914,460588.06,47583.957,9516.7914,9516.7914
"830/587.225mz/3.86min",29829.336,9943.112,9943.112,50191.56,463134,49715.56,9943.112
"832/324.1454mz/3.87min",112002.14,112002.14,112002.14,112002.14,711464.5,560010.7,112002.14
"833/195.0662mz/3.87min",102585.805,61578.91,85909.57,389802.88,110475.58,276871.9,94696.03
"835/185.1183mz/3.88min",180594.365,264774.7,17614.105,216217.2,346393.03,144971.53,20124.504
"836/330.062mz/3.89min",66375.283,9489.176,1897.8352,477829.56,185403.44,123261.39,1897.8352
"837/395.077mz/3.89min",1571087.15,1273555.9,502588.84,6501312,1868618.4,3369878.2,100517.768
"838/458.0729mz/3.89min",591980.64,461640.84,218661.56,3055714.5,722320.44,1172957.5,43732.312
"839/431.0537mz/3.89min",56122.661,23032.182,32883.492,667915.44,79361.83,129209.49,4606.4364
"840/459.0762mz/3.89min",134459.737,102008.164,44039.332,687535.7,166911.31,283002.75,8807.8664
"841/791.1623mz/3.89min",20907.6375,8071.585,1614.317,589613,33743.69,125255.51,1614.317
"842/342.0616mz/3.89min",44299.0596,898668.3,1213161.4,14766.3532,14766.3532,73831.766,14766.3532
"844/305.9633mz/3.9min",675308.99,1817083.5,1301300.6,40314.076,201570.38,1149047.6,40314.076
"845/368.9586mz/3.9min",237712.105,647627.2,472388.16,13038.848,65194.24,410229.97,13038.848
"848/273.0405mz/3.91min",1103058.83,1262010.1,766182.3,944107.56,2020281,5251985.5,153236.46
"850/484.1612mz/3.92min",7619.989,7619.989,7619.989,469200.97,38099.945,7619.989,7619.989
"851/547.0883mz/3.91min",4981.4832,4981.4832,4981.4832,4981.4832,24907.416,256032.98,4981.4832
"852/426.1768mz/3.92min",64127.676,64127.676,64127.676,64127.676,449250.7,320638.38,64127.676
"854/229.0618mz/3.92min",104480.626,15245.14,16485.752,376902.2,520991.72,192475.5,3049.028
"855/224.0645mz/3.93min",150461.65,65702.61,93436.8,559787.94,207486.5,221429.5,30684.873
"856/223.0612mz/3.93min",1405815.23,918751.56,825514.9,4896383.5,1911348.5,1892878.9,362736.84
"857/179.0713mz/3.93min",214074.435,143731.47,121715.43,755951.8,284417.4,442853.4,39423.887
"858/303.0511mz/3.93min",157867.81,197528.16,229037.45,96758.195,122604.02,193131.6,19351.639
"859/261.0768mz/3.94min",363241.42,314434.84,40473.367,534435.5,122038.05,1101232.2,412048
"860/180.0667mz/3.93min",44871.5765,30089.674,57921.258,468152.75,45156.52,44586.633,6017.9348
"862/245.0455mz/4.03min",1420454.7,1067854.2,909046.2,2553080.2,1773055.2,2076470.1,181809.24
