row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,Unnamed: 19
2487,499.27298279892176,8.444684,,,,101.0,,,,,,,1671617.4,584698.6,1376115.5,1033128.4,5816103.0,3809798.5,
2108,499.3638922522093,7.816813000000001,,,,45.0,,,,,,,3455352.5,2362232.5,3546909.2,2137093.2,5692814.0,9648521.0,
2654,499.36412772229585,9.942105,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,73476.43,
2631,500.35923888255394,9.551172,,,,,,,,,,,101505.35,33184.395,122534.24,6795.8135,393306.9,509530.2,
516,501.17661391929886,4.776655,,,,2.0,,,,,,,743183940.0,736954240.0,670236900.0,656095700.0,650017340.0,631983100.0,
2771,501.1766822170113,10.825898,,,,,,,,,,,2657387.8,2091832.1,3368737.0,11033736.0,5173627.5,4437583.0,
1147,501.39088673886454,5.810713,,,,105.0,,,,,,,3916935.0,3803116.0,4070050.5,3661719.0,106915.5,0.0,
1079,501.3909208892745,5.6042624000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,2445759.5,3802022.8,
514,502.1796075763205,4.773404599999999,,,,2.0,,,,,,,214709810.0,214416100.0,194992670.0,191368860.0,153157060.0,184258510.0,
1146,502.39425978797067,5.8096447,,,,105.0,,,,,,,1165246.0,1113912.4,1197371.5,1086523.8,8301.505,0.0,
1080,502.3942790188608,5.6042624000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,672192.94,1096477.5,
259,503.15724944126134,4.2596455,,,,27.0,,,,,,,454825.0,489708.7,478103.6,429396.6,362516.1,413378.7,
436,503.1919272003786,4.666489,,,,18.0,,,,,,,69907160.0,70184550.0,68947460.0,67341990.0,66112484.0,65330868.0,
242,503.1923405271714,4.1835885,,,,71.0,,,,,,,2580813.8,2516704.0,2238489.8,2215864.0,2166320.2,2073611.1,
266,503.1923640024651,4.2858973,,,,8.0,,,,,,,962328.1,971812.4,814606.1,758518.8,776900.75,664436.9,
309,503.1923772037701,4.444869000000001,,,,4.0,,,,,,,1544162.0,1496038.6,1352329.1,1323867.8,1371386.8,1303721.0,
394,504.18726352404383,4.5743089999999995,,,,14.0,,,,,,,138812.81,163993.06,192040.56,184003.02,432309.0,451781.78,
2718,504.2728847645682,10.263722999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,1010322.7,0.0,
2326,504.2729930782274,8.136567,,,,,,,,,,,0.0,0.0,0.0,0.0,12044030.0,0.0,
1082,504.2730882146732,5.614986,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,831029.2,
2756,504.2732164510279,10.399678999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,395540.3,209691.5,
1501,504.27323146683676,6.774344,,,,,,,,,,,3539383.8,3853134.0,3837959.5,5173728.5,0.0,0.0,
1557,504.27323250232666,6.915301299999999,,,,,,,,,,,1502721.9,377336.7,2862221.8,186160.4,0.0,0.0,
1460,504.27325307334985,6.683755000000001,,,,,,,,,,,6963266.5,6510120.5,1662290.0,8700965.0,0.0,0.0,
1905,504.27361501277863,7.664192,,,,,,,,,,,3055.4912,3100.2646,6625.3823,4322.9414,6577686.5,0.0,
373,504.275091016237,4.5621867,,,,14.0,,,,,,,181666.98,178776.72,141220.16,235330.52,275856.03,439234.5,
1226,504.3093521642752,6.0445538,,,,104.0,,,,,,,551617.7,488463.94,446047.25,558497.0,713187.2,310878.28,
1287,504.3094515507109,6.153770400000001,,,,72.0,,,,,,,1984680.0,1813106.6,1723948.0,2004910.0,2125497.8,1116737.2,
1343,504.34444933279383,6.3041015,,,,,,,,,,,194727.86,354712.84,209381.8,338102.72,131949.23,139455.25,
2211,505.3088072403722,7.952091,,,,,,,,,,,168668.56,119513.02,175236.28,154950.12,577652.2,338998.6,
1300,505.31358911320257,6.1527715,,,,,,,,,,,639397.1,608737.9,597858.25,635063.25,622408.25,406362.34,
1739,505.31687673916014,7.387621,,,,85.0,,,,,,,143803.36,85841.41,80151.77,167419.98,188006.2,84846.16,
1519,505.3169980806632,6.7682424,,,,,,,,,,,77988.99,78717.125,77160.28,74152.2,103353.805,86614.85,
1428,505.31705496602564,6.581762299999999,,,,47.0,,,,,,,971461.0,788703.06,838844.4,1051078.8,1156554.4,952210.0,
1346,505.3172281242643,6.33336,,,,,,,,,,,153624.12,156568.61,134070.75,145769.33,138123.86,115900.73,
437,506.19961861173783,4.6671004,,,,18.0,,,,,,,566891.94,581434.56,556108.56,553298.75,542486.2,523064.66,
1984,506.2881847982417,7.683146000000001,,,,5.0,,,,,,,1404575.9,1961929.9,3017751.2,2700973.2,0.0,8132.0264,
2290,506.28829904948935,8.137271,,,,,,,,,,,88555.23,3452.7927,1025857.5,2869.2432,0.0,228997.05,
2126,506.2883268602044,7.7824464,,,,,,,,,,,1133776.4,1151255.9,512281.56,1047229.6,0.0,159514.36,
1770,506.28842296972334,7.431714,,,,,,,,,,,2611557.8,2695533.0,829785.25,3562565.2,0.0,0.0,
1636,506.28855187469526,7.166695599999999,,,,62.0,,,,,,,251120.72,278941.94,23316.42,415431.25,0.0,0.0,
971,506.2996375830455,5.391128,,,,93.0,,,,,,,2252410.8,2471354.5,2460591.8,3040176.8,6979910.0,9918144.0,
1431,506.32396548304916,6.5857887,,,,145.0,,,,,,,950534.6,800786.5,734029.5,1003136.5,1349463.1,770125.6,
1388,506.32438391605024,6.4599795,,,,106.0,,,,,,,169968.75,127341.016,102343.11,156772.23,232150.05,79385.164,
464,507.1423420982973,4.697107,,,,139.0,,,,,,,316889.75,327448.0,387342.16,384611.97,843912.5,850923.1,
362,507.1424135272,4.552279,,,,14.0,,,,,,,458447.9,539050.3,576261.56,610626.6,1079442.2,1442150.2,
160,507.14267561271697,3.7895358,,,,9.0,,,,,,,839149.3,871990.3,851515.1,948653.8,1746187.2,1837114.1,
462,507.22210236043287,4.693919999999999,,,,139.0,,,,,,,187158.3,102201.086,48226.26,176210.84,176278.33,56632.348,
333,507.2231511007812,4.473321400000001,,,,4.0,,,,,,,704177.9,540481.56,352778.94,606908.56,757646.56,415311.47,
282,507.2233691374593,4.383583,,,,3.0,,,,,,,126158.09,142581.7,92494.625,92748.62,120591.55,99110.27,
691,507.26067901020167,5.034841,,,,46.0,,,,,,,718401.25,578093.75,536979.94,625879.7,687611.06,555547.4,
1608,507.2725485578234,7.0771246,,,,,,,,,,,0.0,0.0,0.0,0.0,364194.2,0.0,
1746,507.2725519940077,7.394866,,,,,,,,,,,0.0,0.0,0.0,0.0,3459600.5,0.0,
1444,507.2727171102906,6.604813,,,,,,,,,,,664889.25,1245393.0,458391.84,935546.7,0.0,0.0,
2714,507.27292488283166,10.253919999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,243511.33,
2307,507.2751170913462,8.115653,,,,,,,,,,,0.0,0.0,3471.947,0.0,8632.504,1530751.4,
1902,507.275477860586,7.6827183,,,,,,,,,,,129825.53,172705.22,39260.9,414846.8,5379.228,683591.3,
2158,507.2766785154077,7.8344816999999995,,,,,,,,,,,82447.84,426218.56,308402.72,709014.06,36902.633,0.0,
1693,507.2944837284146,7.341914699999999,,,,,,,,,,,357686.53,353144.12,147825.33,553904.6,405207.28,209983.33,
127,509.15642643262106,3.4412055,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,48140.594000000005,
215,509.15816478185377,4.1336017,,,,13.0,,,,,,,7298148.5,7326211.5,8078002.5,8010247.0,17305036.0,18196096.0,
1604,509.16093932855483,7.087851,,,,,,,,,,,197280.7,155825.95,23046.78,445323.97,0.0,0.0,
720,509.1786411650176,5.0664887,,,,46.0,,,,,,,4511030.0,4073146.8,3773700.8,3873840.0,3039387.5,1799869.9,
319,509.17895972659835,4.4473376,,,,4.0,4.0,[M+Na]+,,2.0,319;314,486.18983,338114.6,326108.22,284198.22,253573.28,199780.67,178021.83,
912,509.19426826325304,5.3364677,,,,124.0,,,,,,,98220.47,139688.36,183369.81,95230.35,252937.38,543770.2,
803,509.1947411137912,5.200862,,,,142.0,,,,,,,245620.64,482587.3,646238.9,140762.16,726296.75,1201516.0,
622,509.1947703718963,4.931729,,,,17.0,,,,,,,204116.05,180722.98,211973.58,194860.25,544462.94,691452.1,
2153,509.2360804940915,7.827915700000001,,,,,,,,,,,221464.5,268241.5,190525.27,266430.72,225826.23,702435.5,
2141,509.29326803529295,7.777766000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,1204578.2,3397.4688,
2207,509.29372108501434,7.942131,,,,,,,,,,,0.0,0.0,0.0,0.0,886268.56,0.0,
2352,509.29380388732454,8.14064,,,,,,,,,,,0.0,0.0,0.0,0.0,883282.3,4913788.0,
991,509.29995011887223,5.401467,,,,,,,,,,,120057.07,91661.2,130993.44,140577.86,569962.6,529019.1,
1713,511.3038583651175,7.324542999999999,,,,30.0,,,,,,,643229.5,523478.5,699154.44,606941.3,650870.9,1132711.6,
2482,511.3749509151672,8.440375999999999,,,,101.0,,,,,,,819573.8,514032.06,620152.94,627416.3,637186.6,260043.47,
1294,512.3701797503983,6.166935,,,,22.0,,,,,,,431437.44,331688.88,289828.22,485362.94,386305.1,621022.0,
1331,512.3703829757487,6.271707,,,,,,,,,,,294666.8,293841.12,225501.36,331544.4,127157.43,372213.56,
935,513.2257054382209,5.358499,,,,124.0,,,,,,,600097.6,740141.7,805703.4,596867.5,1672617.5,1683521.0,
2516,513.2885351433041,8.6209755,,,,,,,,,,,524138.38,79403.6,304831.34,156224.28,1028991.7,234680.12,
420,514.3488341145002,4.644185500000001,,,,,,,,,,,163584.56,285627.88,140963.02,345159.0,427165.44,572832.75,
2608,515.3335679574002,9.263779,,,,,,,,,,,68900.12,0.0,73850.19,0.0,539185.2,751948.2,
155,516.2238835635004,3.768181,,,,,,,,,,,157303.92,346968.84,137273.45,190655.97,184489.31,449636.16,
456,517.1709088342426,4.6845527,,,,,,,,,,,2402064.2,2652754.5,2522581.0,2524428.2,2346171.2,2115049.0,
733,517.1710160973289,5.081574400000001,,,,46.0,,,,,,,558231.1,615882.9,589740.6,522798.66,493375.5,564245.9,
350,517.1711926571331,4.5410695,,,,,,,,,,,735884.8,837843.4,638675.1,766786.25,634563.75,792683.4,
159,517.1714277101623,3.789518,,,,9.0,,,,,,,3709109.0,3619063.8,2656481.2,2830951.5,2756040.2,2809660.0,
205,517.171545846689,4.126772,,,,,,,,,,,310863.4,341788.72,314172.5,345526.62,305668.0,346212.38,
1048,517.2075795685128,5.5368767,,,,,,,,,,,355642.2,297842.28,246557.73,361947.97,407613.06,162593.81,
360,517.3492576312798,4.54798,,,,,,,,,,,127664.35,138821.12,108616.484,176409.69,281459.88,291966.56,
2633,517.3492727055761,9.573855,,,,,,,,,,,213454.48,0.0,102668.69,0.0,1524409.8,1848400.2,
1626,517.3493777238089,7.132131599999999,,,,,,,,,,,25820.666,39299.937999999995,56543.312000000005,42435.945,78816.48,195171.9,
543,518.1657535217031,4.775415,,,,7.0,,,,,,,3207154.5,3163054.5,3920291.8,4060189.8,8523759.0,8693283.0,
2781,518.1659969025283,10.798691,,,,,,,,,,,7030.9775,0.0,27623.486,226273.0,0.0,0.0,
873,518.1661995625419,5.271812000000001,,,,84.0,,,,,,,398768.0,472488.16,498094.34,382267.12,865906.56,989703.75,
161,518.1747690759684,3.7895212,,,,,,,,,,,983572.1,963319.44,765300.0,814807.94,771761.7,798614.56,
2738,518.2884931896164,10.357841,,,,,,,,,,,0.0,0.0,0.0,0.0,925037.0,0.0,
2164,518.2886325926077,7.8301296,,,,,,,,,,,0.0,0.0,0.0,0.0,452765.4,0.0,
1498,518.2886777899205,6.785572999999999,,,,,,,,,,,764490.8,833935.7,465801.72,1916070.6,0.0,0.0,
1824,519.0335217149467,7.455255,,,,,,,,,,,246512.38,184310.06,228065.47,229347.53,258011.55,509503.62,
212,519.1868981846363,4.131699,,,,13.0,2.0,[M+H]+,,2.0,212;208,518.1790599999999,44922590.0,44321564.0,39910064.0,35061084.0,37439660.0,38866656.0,
910,519.2230416564855,5.334914700000001,,,,124.0,,,,,,,1165953.4,1332198.0,1241054.5,957389.6,864799.8,1554648.9,
615,519.2231059237266,4.926836,,,,17.0,,,,,,,8500584.0,8160580.0,6837090.0,6271379.0,6032834.5,6705975.5,
800,519.2231100383368,5.1984324,,,,70.0,,,,,,,1822415.0,2411611.5,2423288.8,1262929.8,1146715.5,1764087.9,
468,520.1818171009248,4.701438,,,,18.0,,,,,,,879023.25,814007.06,1012090.4,1107485.5,1996382.6,2064299.8,
621,520.226550382136,4.927622,,,,,,,,,,,1924627.1,2316019.0,1844218.4,1817294.5,1798534.0,1931516.5,
1367,520.2678463487683,6.410652,,,,,,,,,,,0.0,0.0,0.0,0.0,508257.66,0.0,
1265,520.2678768659398,6.101624,,,,151.0,,,,,,,1820207.5,1357155.9,777470.5,1526488.4,0.0,0.0,
1458,520.2680247167231,6.655589599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,2802159.8,0.0,
1190,520.268034397832,5.953353,,,,,,,,,,,354845.78,272903.44,165748.47,315927.94,0.0,11633.971000000001,
1825,521.0304543184616,7.457652599999999,,,,,,,,,,,313000.62,239779.31,282064.72,298131.53,317058.62,661485.56,
907,521.2078858186362,5.3157263,,,,,,,,,,,186949.52,214161.25,143985.02,131240.02,239156.12,924925.94,
1095,521.2083648263472,5.646066,,,,,,,,,,,38172.168,40160.363,41112.047,11262.466999999999,15329.296999999999,78264.36,
1803,522.2834984180382,7.4448094,,,,,,,,,,,0.0,0.0,0.0,0.0,1429802.1,0.0,
371,523.1375700913042,4.5613637,,,,,,,,,,,126732.945,109659.59,152193.8,164916.08,318937.3,487934.28,
946,523.2544419887595,5.362444,,,,124.0,,,,,,,7300446.0,7194101.0,6223997.0,5773838.5,5617391.5,4264871.5,
334,523.2559231629513,4.474158999999999,,,,4.0,,,,,,,1118459.2,819328.44,839214.94,1044860.6,1130411.5,912895.7,
1691,523.2731662845919,7.3176627000000005,,,,,,,,,,,3347.305,62479.023,189243.72,87011.11,0.0,240374.19,
2365,523.2732661574951,8.14293,,,,,,,,,,,0.0,0.0,0.0,0.0,119659.836,988591.9,
1206,523.3273481796969,5.984602,,,,112.0,,,,,,,537731.94,553565.6,489671.72,539502.5,603341.94,294182.5,
1040,523.3274888340558,5.520961799999999,,,,23.0,,,,,,,294689.97,316998.34,284482.7,326719.22,311092.4,113779.02,
1882,523.3636112150097,7.6055565000000005,,,,,,,,,,,1105710.9,806683.3,1135426.9,809708.4,1601086.2,1683837.0,
236,525.1528881693398,4.1631246,,,,103.0,,,,,,,592938.8,669281.5,789473.2,779609.06,1943057.1,2822301.8,
172,525.1533049527052,3.8701437000000007,,,,20.0,,,,,,,285835.56,322174.53,326114.12,274472.1,546410.06,657861.6,
191,525.1533057749014,3.9451959999999997,,,,,,,,,,,72624.35,71293.14,80140.83,58874.187999999995,34120.66,64351.137,
425,525.1735551520526,4.6529155,,,,,,,,,,,611419.6,963756.6,581714.9,388168.66,180547.47,294333.47,
284,525.1738685753234,4.353033,,,,,,,,,,,92150.445,97133.13,96074.484,75326.89,44413.797,20944.95,
2190,525.3793682893827,7.8867145,,,,,,,,,,,326957.47,223862.12,284472.0,218942.95,540142.75,647991.06,
1256,526.3149391422419,6.070888,,,,,,,,,,,289176.88,263783.0,269536.16,303204.38,384084.84,187138.28,
2371,527.2468801405793,8.140487,,,,,,,,,,,270142.7,421307.38,331737.12,282424.7,58582.504,214699.4,
2399,527.3950711721897,8.180242,,,,,,,,,,,673762.94,223921.0,554428.8,370434.62,1141121.8,881390.4,
823,529.2209668177675,5.231383,,,,,,,,,,,230825.77,237879.31,263878.47,198476.78,601895.2,551969.3,
2142,529.3048986212514,7.825080000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,1589499.0,0.0,
2231,529.3049379990159,8.022356,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,849135.0,
1065,530.2770682249103,5.585974,,,,,,,,,,,278520.53,246351.77,223598.56,254308.3,273806.22,204914.11,
970,533.3188623499894,5.3910747,,,,93.0,,,,,,,631309.9,670689.0,682909.94,869950.3,1840363.5,2499395.2,
158,534.1615833299302,3.7895358,,,,,,,,,,,236534.11,237187.33,250383.6,298490.97,542392.5,510990.53,
1022,534.2719130399937,5.478222,,,,0.0,,,,,,,853125.0,849814.56,749883.8,702135.06,780472.1,680486.75,
1194,534.3313566362593,5.9706273,,,,112.0,,,,,,,281546.06,305996.84,278843.56,492893.6,1479228.6,2428568.5,
1730,535.1767445051858,7.3374186,,,,,,,,,,,176027.08,133719.67,23999.98,560313.9,0.0,0.0,
273,535.1809415463724,4.264053,,,,,,,,,,,213713.16,78708.96,73514.86,252480.36,146589.1,102112.84,
235,535.1817709018695,4.160635,,,,103.0,,,,,,,2215450.0,2525774.5,2371601.8,1892469.1,1433093.5,1992193.6,
192,535.1822872435433,3.9918098,,,,170.0,,,,,,,49744.655999999995,57889.312000000005,42131.13,48757.82,33410.05,50740.297,
173,535.1823698162432,3.8701437000000007,,,,20.0,,,,,,,345868.66,376663.25,298314.25,224397.11,200362.33,254274.53,
2111,535.3405652908909,7.8185139999999995,,,,45.0,,,,,,,561068.1,429986.84,689214.2,368176.47,1578629.0,4214614.5,
206,536.177798713166,4.1376862999999995,,,,13.0,,,,,,,869870.0,783936.25,1590140.6,1692926.0,3340843.8,3292736.2,
651,536.3224371307514,4.980562,,,,88.0,,,,,,,451503.8,422216.4,365078.97,417951.78,318551.47,441837.0,
968,538.3107230305342,5.387096400000001,,,,93.0,,,,,,,1132492.0,1141934.9,1073644.2,1082021.2,928251.1,956204.25,
1141,538.3144489728292,5.8185839999999995,,,,,,,,,,,96882.22,80680.2,72097.92,109509.5,132009.36,27777.033,
1182,538.3148016564788,5.9371485999999996,,,,34.0,,,,,,,674042.75,569018.75,490051.22,695943.2,892490.1,276662.4,
246,539.1688280945476,4.237203,,,,,,,,,,,5337.559,324484.94,329102.53,443666.94,80294.52,85459.66,
329,539.169035209359,4.4593815999999995,,,,4.0,,,,,,,469147.6,538153.75,562084.6,563003.56,1194995.2,1259060.2,
270,539.1691428493534,4.2892127,,,,8.0,,,,,,,961725.06,979720.56,969309.7,945083.75,1655107.6,1704537.8,
818,539.2496302083532,5.2216487,,,,82.0,,,,,,,4417723.5,4281881.5,3698468.2,3304686.8,3158097.2,2846416.5,
1544,539.358930346362,6.9054337,,,,,,,,,,,369280.7,298766.22,301287.66,391673.84,487086.28,359462.3,
2254,539.3951893067988,8.115872999999999,,,,12.0,,,,,,,1719317.9,893325.1,1898975.9,927534.7,2780472.0,4194802.0,
1339,540.3304510182692,6.290078599999999,,,,,,,,,,,642245.44,538267.5,522081.72,628782.94,887227.6,622445.3,
1366,540.3307679700243,6.4105,,,,130.0,,,,,,,6915670.0,5974789.0,5832003.0,7339281.0,8180434.0,4125713.8,
698,541.1171976663326,5.0429587,,,,,,,,,,,637062.44,432719.03,79573.56,101565.73,18460.584,57650.945,
208,541.1677148498217,4.12929,,,,13.0,2.0,[M+Na]+,,2.0,212;208,518.1790599999999,645198.75,626874.9,552786.44,493275.28,345717.66,389022.47,
880,541.3605298835465,5.2768235,,,,84.0,,,,,,,10824259.0,11497882.0,9457998.0,11491860.0,13979836.0,19747446.0,
1568,543.241713131434,6.9725175,,,,54.0,,,,,,,63694.085999999996,68667.55,64264.113,88818.695,34087.74,126348.21,
1720,543.2418562074549,7.326248599999999,,,,30.0,,,,,,,748858.44,603163.56,732283.75,658137.5,629307.75,1294411.8,
1368,548.3441831429399,6.414058,,,,,,,,,,,384988.25,406266.72,413560.06,432235.47,463666.56,586528.1,
243,549.1976636343,4.184359,,,,71.0,,,,,,,1053078.1,1003494.25,907389.06,865237.0,991022.6,969157.9,
328,549.1976911869327,4.459322,,,,4.0,,,,,,,3413914.8,3598834.8,3198186.8,3046726.8,3147586.2,3048038.8,
268,549.1977950761597,4.2883835,,,,8.0,,,,,,,2453038.5,2409063.0,1961721.5,1824610.0,1777288.5,1873538.6,
238,551.2134091203642,4.1681385,,,,103.0,,,,,,,780122.5,641994.2,600219.44,775220.7,882284.44,396999.1,
653,551.2874200484239,4.9838324,,,,88.0,,,,,,,719018.6,757945.8,585409.2,676890.44,600309.56,494647.3,
2133,553.24371916365,7.829727,,,,,,,,,,,12994.038999999999,0.0,12641.693000000001,0.0,86323.266,645341.3,
1242,554.3021034597954,6.1494,,,,,,,,,,,136253.25,138591.28,174571.36,199437.14,650146.6,603165.7,
1505,554.3464327496118,6.791271000000001,,,,91.0,,,,,,,433188.84,379253.34,337449.97,455035.16,547955.56,136768.92,
1063,555.3761725821279,5.5835376,,,,,,,,,,,156864.64,167533.52,128200.695,181558.9,186525.92,375552.7,
386,557.1795174227332,4.567764,,,,,,,,,,,83708.7,80890.016,113073.97,150903.39,384821.88,277513.9,
2106,558.379789811864,7.821139,,,,,,,,,,,73417.95,36169.61,58077.655999999995,39945.41,217856.6,380868.34,
1584,559.2368221474918,7.0046196,,,,,,,,,,,258993.16,233118.23,195232.05,227331.44,200618.45,397622.34,
1199,561.3503222962187,5.971479,,,,,,,,,,,59164.543,67894.83,57839.085999999996,117994.06,339637.03,545089.0,
1112,562.3140631782777,5.7480927,,,,,,,,,,,73613.445,45106.67,399022.62,79584.53,96268.54,11659.116000000002,
1143,562.3148756117828,5.829035,,,,,,,,,,,860718.6,669583.2,670721.9,986583.75,871697.44,173037.38,
2107,562.3594171572371,7.814108,,,,,,,,,,,96324.805,63160.566,59345.652,54098.113,253747.25,701748.2,
2687,563.3352970479262,10.199983,,,,116.0,,,,,,,114698.836,255937.53,191148.44,107268.42,0.0,0.0,
2332,563.3353652407552,8.137794,,,,12.0,,,,,,,1083969.6,2081956.4,1074719.0,748754.56,0.0,0.0,
2196,563.3950358720223,7.897028,,,,,,,,,,,707843.44,541227.25,671123.5,469079.44,1182417.8,1522641.8,
1227,564.3307213153728,6.0462622999999995,,,,104.0,,,,,,,10645503.0,9798370.0,8585927.0,10874219.0,13027390.0,5782760.5,
1290,564.3307760631187,6.1545315,,,,72.0,,,,,,,32372242.0,29999006.0,27929224.0,32365976.0,33854960.0,19574070.0,
2359,565.410813849969,8.141957000000001,,,,12.0,,,,,,,897870.6,314003.7,708099.06,431306.78,1815023.1,1160065.6,
326,566.1877353107401,4.458431200000001,,,,,,,,,,,159462.31,183668.55,202958.56,218046.52,456066.22,453369.1,
271,566.1877905648024,4.290857,,,,,,,,,,,228190.16,195944.89,245459.44,237765.05,446085.34,422821.25,
1285,566.3365737374165,6.151132,,,,,,,,,,,1952110.0,1805759.8,1702651.6,2044855.9,2056855.8,1162158.6,
1197,566.3419572233862,5.970651999999999,,,,112.0,,,,,,,259021.75,278947.75,230994.16,255608.02,271770.0,440754.7,
1384,566.3463869282863,6.4582,,,,106.0,,,,,,,3170489.5,2723813.0,2241754.0,3059128.8,4352251.0,1664617.6,
1432,566.3465276600356,6.5857887,,,,145.0,,,,,,,13797009.0,12061791.0,10317246.0,14333621.0,18213490.0,9011355.0,
920,566.3554720964555,5.3443856,,,,124.0,,,,,,,1111584.5,1233204.1,1144329.2,1042951.7,879574.6,728249.2,
848,566.3555735711577,5.252257299999999,,,,84.0,,,,,,,1171202.8,1103812.4,1176532.0,1088867.4,675669.1,544566.7,
2124,567.3512535176765,7.8210874000000015,,,,45.0,,,,,,,103301.78,47268.265999999996,108568.984,50968.992,160089.3,487054.2,
1667,568.3620850976909,7.188436500000001,,,,,,,,,,,684817.94,582908.4,532612.06,758170.7,844282.6,46442.535,
1148,569.3926098167208,5.843334,,,,90.0,,,,,,,592407.9,573694.1,532471.7,701621.5,711383.25,892789.44,
976,570.248343027244,5.3944906999999995,,,,,,,,,,,666082.9,547766.94,161616.08,126303.26,66339.71,48177.324,
1766,570.379108351231,7.417605,,,,,,,,,,,244319.77,107266.17,166236.16,174506.23,279984.88,115929.914,
1898,570.3796533328162,7.638963700000001,,,,,,,,,,,240723.4,122047.58,146858.44,180328.6,530830.44,247189.36,
1362,571.1656881145369,6.396593,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1063274.6,
2134,571.2887881810298,7.8243350000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1613512.4,
1516,571.2889698936444,6.802649499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,821912.0,0.0,
1389,571.2890000808372,6.461490599999999,,,,,,,,,,,2973207.2,2576670.2,1909984.5,1630833.9,0.0,0.0,
1623,571.2890285544187,7.132395699999999,,,,,,,,,,,0.0,0.0,0.0,0.0,5484660.0,223289.94,
1344,571.2890561386513,6.3187094,,,,,,,,,,,1585544.0,1406518.2,659512.6,3720965.0,0.0,0.0,
2726,571.2891705463778,10.282236,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,194527.98,
2642,571.4500556522588,9.83779,,,,,,,,,,,800206.94,497504.56,789832.56,689872.5,1939927.1,1871443.6,
1647,572.3592203598203,7.1519914,,,,62.0,,,,,,,992917.2,738334.94,407351.72,745435.0,957184.44,284548.6,
2175,573.3310175507931,7.839792299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,1046110.8,0.0,
2239,573.3313193630232,8.068566,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,785744.1,
1651,573.3625365745728,7.152121000000001,,,,,,,,,,,351545.78,251394.81,129755.78,259450.75,326027.3,82764.555,
