"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_CC_MC_RCG_1_pos_20210511_Run75.mzML","GF_CC_MC_RCG_2_pos_20210511_Run111.mzML","GF_CC_MC_RCG_3_pos_20210511_Run176.mzML","shared_name"
"6810/648.3387mz/4.66min",2.35970980509161,2.02722217530417,2.19459990658532,2.34624058435344,2.30106834309773,2.01526396010539,"6810"
"6812/229.1334mz/4.66min",2.87243096550208,2.62245534982494,2.75434061045261,2.64364439325018,2.51136150816173,2.51723212258871,"6812"
"6813/380.1641mz/4.66min",3.13966960169672,2.95203923783812,2.83342699807143,2.49084713547573,2.55086760823844,2.42215468100859,"6813"
"6816/336.1743mz/4.67min",3.11960422188617,2.94077086973704,2.79361496598076,2.37322094607637,2.48033254227093,2.32877414572146,"6816"
"6819/253.1181mz/4.67min",2.49309836954711,2.21587500878875,2.77529961682114,2.91199084208802,2.61236875376924,2.9432359805882,"6819"
"6823/413.7387mz/4.68min",2.87400663291366,2.69318396231912,2.8869017738789,2.80245385266672,2.67622027891007,2.74683208358911,"6823"
"6824/826.4705mz/4.68min",2.56719463868623,2.31606567392158,2.55426511284905,2.57867611816446,2.36345409956856,2.49234912836211,"6824"
"6835/181.1223mz/4.7min",2.77011895087325,2.46129413196808,2.78744673964467,2.89113003298637,2.79929677811423,2.93036197845851,"6835"
"6839/302.1496mz/4.7min",2.03246006021495,1.71744075444285,2.20577907100759,2.45307901415698,2.29897329786323,2.41587096788562,"6839"
"6840/272.1391mz/4.7min",2.03180325623925,1.70824967615907,2.24488598773162,2.56205519480293,2.36903265200473,2.53562168564415,"6840"
"6849/333.2038mz/4.72min",2.22123470941123,2.13299188718449,2.1763530615201,2.19884163537722,2.29608373708769,2.37196803893284,"6849"
"6853/541.3382mz/4.73min",3.06964465310113,2.87454730133124,2.99804601233765,3.11534575599974,3.03438600443109,2.94025256868152,"6853"
"6854/384.2854mz/4.72min",2.23197356977484,2.2916144027773,2.21451043092759,2.13459228851937,2.1774460786805,1.92376876198049,"6854"
"6856/275.2003mz/4.73min",3.01038059301905,2.79900836691713,2.97503099082261,3.24162494547183,3.16101532080486,3.2274255804299,"6856"
"6857/542.3415mz/4.73min",2.58046625967114,2.38671472674263,2.4717455297078,2.55500573205754,2.53135846175378,2.40119815368525,"6857"
"6858/211.0866mz/4.73min",2.35452563254142,2.07553985635767,2.39046109833734,2.54990319977012,2.41742733798092,2.50231105569762,"6858"
"6860/309.2057mz/4.73min",2.42065260066699,2.13304442035765,2.14121032930542,2.52848896558711,2.4372459326995,2.47425325111546,"6860"
"6863/293.2108mz/4.74min",2.5530064455583,2.29974252341626,2.52751255703604,3.15950753276305,2.70271042922393,2.60519170702806,"6863"
"6870/195.138mz/4.75min",2.35250170584023,2.13099062544854,2.35578703199007,2.59352556767923,2.50058707010614,2.56550818551315,"6870"
"6879/370.7203mz/4.76min",2.38164173694269,2.20119091843876,2.37265292448435,2.30118813203289,2.22542497355382,2.24934263484604,"6879"
"6883/552.3752mz/4.77min",2.57885205728381,2.37060839921435,2.53355141813141,2.77594521428407,2.713318186805,2.61745369396795,"6883"
"6884/186.1488mz/4.77min",2.48160192758355,2.24677877807832,2.52636049060207,2.69853248203987,2.56249404064795,2.54895071196246,"6884"
"6885/299.2326mz/4.77min",2.7517409579151,2.52888499385303,2.81560708892502,2.97419796035698,2.83169450881623,2.8217007169164,"6885"
"6887/229.1334mz/4.79min",2.7065644695757,2.48500462786646,2.64595998892552,2.64163151140111,2.57265470572575,2.57992558773104,"6887"
"6895/381.1553mz/4.82min",2.31235873209928,1.99888442137668,2.33543508447247,2.45371539050061,2.37301748061382,2.40708081387142,"6895"
"6902/479.2754mz/4.83min",2.85173667812651,2.64078251231798,2.85544491172209,2.49599437391391,2.36721479023158,2.48174085115257,"6902"
"6910/523.3122mz/4.84min",2.3532520873297,2.00170989597773,2.39305625704179,2.54696453825628,2.44555703288905,2.4968825502929,"6910"
"6912/353.2295mz/4.84min",2.95349684863712,2.67796612409241,3.02536246778266,3.17453250264794,3.14247593645463,3.01842101314213,"6912"
"6917/720.4648mz/4.85min",2.2640537526311,2.00919596795181,2.28457017567662,2.39028475296573,2.29960007641129,2.30929530969153,"6917"
"6918/360.7359mz/4.85min",2.72150116461918,2.53451827652345,2.74469076531725,2.76834188769412,2.7306877479539,2.72699670541851,"6918"
"6922/279.2316mz/4.88min",2.22334619940349,2.22578936460519,2.05450859252404,2.31920801860324,2.2427296707431,2.28190771293425,"6922"
"6933/592.4063mz/4.88min",2.57511944803441,2.3498373401402,2.55230214891347,2.69843633376291,2.60807259653822,2.53697926515195,"6933"
"6934/313.237mz/4.88min",2.77622044063861,2.33419809034691,2.78236241940412,3.03035753634649,2.95326135104498,2.87762301202814,"6934"
"6946/557.2966mz/4.91min",2.29253818155565,2.01067650782757,2.34124062441882,2.4715452018763,2.38271797331212,2.46049099769863,"6946"
"6948/642.3488mz/4.91min",1.99687007501924,1.62703802758386,2.20727218196529,2.46706087540685,2.30722104587599,2.41859023991097,"6948"
"6949/495.3536mz/4.91min",2.43180817335996,2.19202566968517,2.40949720708561,2.49713778988505,2.36871314946965,2.3604849064619,"6949"
"6952/403.2011mz/4.92min",2.79906516551597,2.54508625895586,2.75940944231991,3.02371007671768,2.90790825489493,2.91503041137302,"6952"
"6953/483.2596mz/4.92min",2.47910138670753,2.25004671862783,2.44155780652924,2.41527250450927,2.3426947438325,2.32906152700317,"6953"
"6954/425.1829mz/4.92min",2.25943361628941,2.22673196110891,2.28264871968016,2.46785635608839,2.41272907803879,2.46128676218442,"6954"
"6956/279.2315mz/4.92min",2.43342567988473,2.21676888321982,2.28923104726993,2.60122254305316,2.5748179197042,2.61823500232284,"6956"
"6961/479.2754mz/4.93min",2.54151829032542,2.35390122011817,2.55457780835558,2.30326800889937,2.11159858961505,2.22172302989163,"6961"
"6963/386.2069mz/4.94min",2.5614911031503,2.33476125423469,2.57097440664212,2.68010842778213,2.59707643862859,2.6308898222335,"6963"
"6975/288.2893mz/4.99min",2.53789490540094,1.9846310044262,2.31784012391718,2.70238398277834,2.72413489706313,1.94065188920663,"6975"
"6980/295.2264mz/4.97min",3.11207756868837,2.82562353026969,3.1176928378193,3.32820866287785,3.24951856586351,3.26482826229652,"6980"
"6985/295.1901mz/4.98min",2.29124468776602,2.04008990966339,2.30362865815804,2.56231288114805,2.4962886079804,2.51567461728464,"6985"
"6987/277.1796mz/4.98min",2.90849636648465,2.65310209403179,2.88259079830252,3.1612464955305,3.07411964854251,3.11554708384805,"6987"
"6988/245.113mz/4.98min",2.32886779113617,2.11519565773788,2.28624741785218,2.31853454921279,2.21151623801285,2.23616642134811,"6988"
"6989/547.3178mz/4.98min",3.0650853552905,2.90006736344822,3.09412822691027,3.09226472434042,2.96686424431005,2.9867305944575,"6989"
"6990/335.1824mz/4.98min",2.32488149684685,2.26725264210906,2.4108838753696,2.57191133945566,2.56205858682454,2.65045894527643,"6990"
"6995/277.2159mz/5.0min",3.04652428961984,2.7348696790979,3.07315519116487,3.29138550414529,3.20928848682283,3.26422612579645,"6995"
"7005/343.2223mz/5.02min",2.47592716340573,2.19699487328643,2.52813325362551,2.30972989214592,2.10450215926906,2.28044205581345,"7005"
"7008/592.4062mz/5.02min",2.60401651769154,2.35062547681903,2.59166198313486,2.73656417156113,2.62505766875086,2.60555640233942,"7008"
"7010/320.1389mz/5.03min",2.30154253059112,1.99130748800895,2.44914587038022,2.67189945891149,2.52807591878534,2.61767025878942,"7010"
"7013/286.1547mz/5.04min",2.40390358004181,2.07315797643321,2.61407241901475,2.89525483765462,2.68338410044268,2.85442004604846,"7013"
"7020/495.3535mz/5.05min",2.58361011369409,2.35061797175366,2.58969666484559,2.68431180567302,2.57954753375164,2.5258458677565,"7020"
"7024/149.0233mz/5.05min",2.20273512051905,2.34619866886728,2.20234892377246,2.28146939589296,2.14387918756851,2.23065021807876,"7024"
"7039/387.1798mz/5.08min",2.73398038435205,2.50194494936396,2.52520188553351,2.91169943122175,2.72525805620937,2.64213525434137,"7039"
"7040/409.1616mz/5.08min",2.24851497503182,2.25311345816037,2.17176590524767,2.42091664845018,2.31982443136517,2.30429469206821,"7040"
"7042/288.2893mz/5.04min",2.15377677167372,1.94606453425469,2.29918129680213,2.2500597384691,2.45615014810527,2.29860472430818,"7042"
"7052/509.3693mz/5.12min",2.40859783889718,2.32226790546573,2.37458947392579,2.22229528244743,2.24748608280986,2.33964982291045,"7052"
"7058/304.2842mz/5.17min",2.80250911904635,2.48834518921624,2.64141512807369,2.7887215472344,2.78987573348983,2.63850531321203,"7058"
"7061/626.3905mz/5.15min",2.84149069095711,2.59526872089143,2.80761204344655,2.94527514309609,2.86721613666868,2.81625289800221,"7061"
"7066/596.8518mz/5.16min",3.0208614536492,2.83647175756306,3.03189129871287,3.01757774834112,2.89056129920938,2.91420591661384,"7066"
"7077/293.2107mz/5.18min",2.94677260890362,2.6856496415654,2.8208689931869,3.17598241453185,3.01665869789551,2.97938304131237,"7077"
"7078/275.2003mz/5.18min",2.87544080498398,2.60413155963479,2.88572630895511,3.05235350321389,2.91357387536262,2.92925735066093,"7078"
"7079/309.242mz/5.18min",2.510831821691,2.2507001900998,2.42799483171275,2.26512543567371,2.10835391098304,2.16388812686503,"7079"
"7088/367.2451mz/5.21min",2.63054146159098,2.60717673393955,2.685516172876,2.39992302609261,2.19634098972674,2.41182535078102,"7088"
