"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_CC_MC_RCG_1_pos_20210511_Run75.mzML","GF_CC_MC_RCG_2_pos_20210511_Run111.mzML","GF_CC_MC_RCG_3_pos_20210511_Run176.mzML"
"8901/806.5628mz/10.29min",1028390.45,1113271.9,992148,2369059,215498.11,533044.9,1064632.9
"8902/140.0681mz/10.3min",7980.0196,7980.0196,7980.0196,7980.0196,39900.098,7980.0196,7980.0196
"8903/812.6152mz/10.25min",67296.076,84615.09,87029.445,9995.4124,594644.2,9995.4124,49977.062
"8906/760.5809mz/10.24min",1669588.7,2271788.5,1067388.9,33110.36,5211963,822108.1,3412504.2
"8908/576.3496mz/10.34min",67155.1315,61969.793,3254.9302,50447.51,334864.1,72340.47,149249.17
"8909/288.6784mz/10.35min",152854.575,116863.64,58508.37,149986.55,155722.6,168593.97,222280.89
"8910/650.4383mz/10.3min",125392.385,92459.43,158325.34,32484.51,415731.47,71378.836,253344.22
"8911/676.4516mz/10.33min",242852.57,30116.28,218005.3,267699.84,282168.84,11778.804,314889.7
"8913/674.4383mz/10.34min",973859.4,1712253.1,1674829.4,1054495.8,102151.625,893223,614830.4
"8914/98.5119mz/10.45min",593215.15,591253.9,555608.25,579329.5,595176.4,632662.1,1380410.9
"8915/110.0199mz/10.45min",2566612.5,1408534.4,4692990,2216503.2,6079248,1841618.1,2916721.8
"8916/139.9877mz/10.48min",6049386.75,5824319,6587067,6394486.5,6080784,5303428,6017989.5
"8917/111.0201mz/10.49min",17918229,17183288,18906584,18769420,18358314,16104782,17478144
"8919/141.9832mz/10.49min",2286080.5,2226300,2531868,2428707.8,2300646.5,2019733.2,2271514.5
"8920/99.5122mz/10.49min",2308705.7,2092925.8,2579817.2,2639366,2318033.2,2251465,2299378.2
"8921/111.5217mz/10.48min",1470636.15,1400951.2,1613226.1,1545317.4,1540321.1,938208.2,904028.25
"8923/184.9854mz/10.51min",1560109.1,1535715.4,1747418.6,1828969.6,1584502.8,888345.25,838425.06
"8924/112.0178mz/10.5min",6941804.75,6679142,7333812,7281614,7159291,6263314,6724318.5
"8925/156.9905mz/10.51min",2257647.65,2237183.2,2241058.8,2597775.2,2274236.5,2112983.2,2343331.8
"8926/94.045mz/10.52min",3899748.4,3696415.8,4119539.5,4323375.5,2894363,3809134.8,3990362
"8927/123.0402mz/10.53min",1846251.8,1711468.4,1793361.6,2250406.5,1899142,1597133.5,2108884
"8932/410.761mz/10.55min",2512277.4,2474024,3524166.2,2550530.8,494804.8,3504455.8,494804.8
"8933/151.0351mz/10.54min",616718.15,462457.72,624584.3,1128645.9,608852,566422.1,628712.06
"8935/398.7611mz/10.56min",615146.45,435787.5,1134013.6,229544.88,45908.976,794505.4,810145.2
"8938/411.7679mz/10.56min",697006.5,1009108.3,563757.7,1412607.9,4554.651,567359.3,826653.7
"8939/122.547mz/10.57min",3193858.35,3216175.2,3171541.5,3327453.5,2572950.5,3275380.8,3050777.5
"8940/102.5354mz/10.57min",5867447.25,5855995.5,6121507.5,6445375.5,5666934,5878899,5784655.5
"8941/102.0338mz/10.58min",67445955,67297540,70341240,74144210,65132932,67594370,66956740
"8942/104.0301mz/10.58min",1689252.2,1680522.6,1755339.9,1881848.1,1550855.5,1697981.8,1654619.6
"8943/81.5205mz/10.58min",19536938,17443514,20962670,22351994,17517344,18462486,20611390
"8945/90.5258mz/10.58min",40323748,36592052,42708910,43708844,36825400,39409564,41237932
"8946/111.039mz/10.58min",4812109,3966643.8,4745972.5,4077490,5229585.5,5046772.5,4878245.5
"8948/97.9913mz/10.59min",7512722.75,7228523.5,7537006.5,8379140.5,7232627.5,7488439,7973631.5
"8949/139.0178mz/10.59min",6032456.5,5870657,5377710.5,6695361.5,4236101,6250333,6194256
"8951/167.0127mz/10.59min",22913015,21885554,23661102,25775394,22164928,21878490,24214838
"8952/125.9861mz/10.59min",18966786,17800244,21002022,21031068,17504242,17648888,20133328
"8953/99.5311mz/10.6min",2534093.15,2578284.5,2489901.8,2262237.8,2822290.2,2083914.2,2631510
"8955/168.0159mz/10.58min",604948.39,464660.34,1197812.6,1317784.6,55152.363,745236.44,312836.47
"8956/84.9596mz/10.6min",2117269.85,1751762.2,2470491.8,2484688.5,1764047.9,1506394.6,2518822.8
"8957/154.0048mz/10.59min",407153.58,420532.22,680180.2,1056162.8,309056.1,269008.88,393774.94
"8958/389.174mz/10.72min",35484.072,1142216.4,19752.82,43315.656,27652.488,3950.564,76868.11
"8961/395.3304mz/10.82min",26107.516,20606.947,234400.66,430532.22,4121.3894,23127.559,29087.473
"8962/339.3253mz/10.88min",345907.265,400582.75,291231.78,414964.84,3912.3188,458524.34,234241.61
"8964/411.3252mz/10.89min",495410.955,498436.97,603640.4,815982.2,8217.838,41089.19,492384.94
"8965/389.1741mz/10.9min",50212.121,1141528.9,32300.492,112982.47,10900.643,2180.1286,68123.75
"8967/409.3821mz/10.89min",3902.8889,170620.36,3980.081,5352.6406,765.13936,765.13936,3825.6968
"8969/98.512mz/10.93min",829760.35,5570139.5,835544.6,615372.56,979889,823976.1,458576.5
"8971/391.2837mz/10.95min",38832.3705,103867.28,55998.266,21666.475,15597.497,18606.936,72303.87
"8972/389.1741mz/11.01min",24838.0075,1189393.8,32300.492,17375.523,16651.729,3330.3458,318343.34
"8974/391.2838mz/11.04min",56155.3,75515.09,27289.66,36795.51,13509.919,172842.1,166301.6
"8976/391.2838mz/11.17min",36080.068,100230.78,10852.663,32877.516,39282.62,25275.217,77805.47
