row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML Peak area,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML Peak area,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML Peak area,Unnamed: 19
738,164.0717075503885,1.1645665,,,,58.0,,,,,,,248095520.0,310764540.0,269102140.0,531904260.0,481409150.0,235594400.0,
1246,164.0717276622857,2.3674612,,,,,,,,,,,1451366.9,1417963.5,765675.44,16293273.0,3010707.5,7303799.0,
963,164.0717411352237,2.0167512999999997,,,,,,,,,,,3500573.0,3150252.0,5302765.0,11380571.0,4138122.0,15798183.0,
1096,164.07174770499194,2.1973436,,,,,,,,,,,1534617.9,7603888.5,437224.22,22335398.0,2467719.8,13566028.0,
3541,164.83600099820214,10.402325,,,,,,,,,,,1031283.2,131207.27,589930.5,42295.36,348826.06,69232.89,
9,165.0403742913577,0.35020456,,,,8.0,,,,,,,132407.81,484401.3,175939.89,22966556.0,24520888.0,24908528.0,
1848,165.05563257044872,2.9983957,,,,5.0,,,,,,,719963.25,964342.44,1096551.8,2140801.2,2380907.0,2360548.2,
2004,165.05567634403772,3.191827,,,,29.0,,,,,,,458091.56,849356.9,487942.94,935093.56,1043506.56,1154965.9,
739,165.0747994346265,1.1723912,,,,,,,,,,,24357828.0,30473056.0,3528075.2,5648562.5,21365374.0,4702718.0,
636,165.07481384262977,1.1329921,,,,,,,,,,,906257.9,2139180.2,3528075.2,49495932.0,23089610.0,23147578.0,
149,165.07808462003192,0.44490280000000004,,,,31.0,,,,,,,293695.38,667553.56,688274.0,1050161.5,741477.0,822179.44,
208,168.06649359067876,0.53176266,,,,,,,,,,,248116.62,371038.0,290993.84,924761.44,1157351.9,889722.5,
228,170.9426837528235,0.56476,,,,,,,,,,,214266.0,204735.5,840563.8,40634.84,166253.86,74673.42,
855,170.97572491258532,1.6477389,,,,,,,,,,,0.0,0.0,0.0,819042.3,507581.97,482107.38,
998,170.9757704188661,2.0746994,,,,81.0,,,,,,,40798.547,65373.33,50742.145,1727127.5,1154043.8,1384668.1,
1800,172.09794099157511,2.9631536,,,,184.0,,,,,,,5334159.5,6670346.5,7457845.5,3397589.5,3973863.8,4104570.2,
649,173.071867328136,1.1543986000000002,,,,,,,,,,,0.0,0.0,0.0,3027172.2,488831.44,4491863.5,
1670,173.08186619211338,2.820033,,,,,,,,,,,0.0,127899.26,126033.484,697936.75,444591.9,549619.7,
1891,173.08186750391022,3.0430214,,,,192.0,,,,,,,235417.4,134439.61,62192.293,313677.0,683187.3,721249.75,
295,173.09305053648103,0.62014776,,,,135.0,,,,,,,1837572.8,1436800.5,1842409.0,5188887.0,5759087.5,5605561.0,
53,173.093101192694,0.43225050000000004,,,,72.0,,,,,,,1045712.8,1388653.9,1840218.2,758303.44,995238.94,1149227.0,
43,173.10428941525538,0.37521234,,,,72.0,,,,,,,467834.12,726474.5,1227461.9,2362697.5,2261669.8,2164586.8,
2237,173.11828142680596,3.5609217000000006,,,,,,,,,,,36010.54,59941.07,137041.86,901737.56,822916.9,888586.1,
91,174.03024363817585,0.39890559999999997,,,,72.0,,,,,,,138622.81,283950.56,323889.88,751002.8,675816.44,720352.5,
241,174.04069718805144,0.5587506,,,,,,,,,,,234120.56,833568.56,1146086.9,139391.47,161782.0,206368.98,
3550,174.95603529101334,10.592508,,,,188.0,,,,,,,16746572.0,16053025.0,17184108.0,15208972.0,16126412.0,14353093.0,
1006,175.06116713934696,2.1304572,,,,,,,,,,,97523.2,54370.223,62975.72,15277892.0,12328113.0,11058078.0,
1286,175.06120040909127,2.437932,,,,,,,,,,,437722.06,1226475.0,307810.78,4450316.5,4391180.0,6485244.0,
2391,177.05578172178318,3.936946,,,,19.0,,,,,,,727267.7,1050995.6,1428098.5,98876.09,73532.64,58611.39,
1948,178.0271783521634,3.1475327,,,,,,,,,,,0.0,0.0,0.0,33428.73,751400.75,411538.53,
192,179.05606441845802,0.48437238,,,,46.0,,,,,,,1277655.5,1684696.4,2118003.5,3542012.0,3658575.8,3634318.8,
34,179.05608186146034,0.4145805,,,,72.0,,,,,,,1961462.0,2732074.0,3363879.8,480202.44,1162135.8,1399447.6,
280,180.06653309152145,0.60282254,,,,135.0,,,,,,,1959619.2,2940969.2,3528923.2,6784637.0,5487345.5,6363515.0,
668,180.0665688775097,1.153725,,,,58.0,,,,,,,1123208.0,3846133.5,5928362.0,4504366.5,5466739.0,4396616.5,
494,180.06658064889808,0.9383834000000001,,,,,,,,,,,766530.44,1095986.5,1830220.0,2549042.2,2834079.2,2458618.8,
111,180.06658441425157,0.41898500000000005,,,,,,,,,,,358953.03,491625.34,795796.4,1259162.1,1210037.9,1227523.8,
764,180.06658847927292,1.1930586,,,,,,,,,,,3260804.2,365727.25,618117.8,626911.6,646428.6,1161280.9,
2549,180.10305196098457,4.6661468,,,,,,,,,,,162046.36,287168.62,251297.69,299427.84,262302.56,407973.6,
2,180.97344674160072,0.035540786,,,,,,,,,,,367331.06,527375.3,391402.62,364701.34,359772.28,337346.34,
69,181.0717949838973,0.39373827,,,,72.0,,,,,,,746393.94,1045109.6,1526270.4,1577906.9,1708000.1,1629624.1,
409,183.11380346230862,0.780224,,,,,,,,,,,3465.5190000000002,1227838.9,174811.66,3140.1729,0.0,6927.8769999999995,
1192,183.11384636918152,2.3446540000000002,,,,30.0,,,,,,,4109654.5,2650771.0,2774650.2,8180657.5,7939878.5,8060492.5,
89,184.05902162665438,0.40351078,,,,72.0,,,,,,,1217136.4,1884837.4,2955741.2,5290366.5,5184108.5,5076704.0,
2508,184.1342619205263,4.487766000000001,,,,16.0,,,,,,,1373366.4,1611479.5,1858349.5,1389308.4,1353622.1,1180716.5,
258,185.05667416001492,0.5754804,,,,135.0,,,,,,,1367595.1,1569641.9,1116042.8,2085821.8,2234266.0,2248586.5,
405,185.0567021221204,0.74659616,,,,22.0,,,,,,,564806.44,560509.3,546031.06,912220.6,915579.5,893760.7,
45,185.9938863926045,0.38139772,,,,72.0,,,,,,,2129281.8,2127439.2,1620488.8,1292139.1,1238056.0,1287213.0,
338,186.03079439768985,0.66665894,,,,,,,,,,,886558.9,304643.4,1576616.6,22772.225,992979.3,118230.88,
222,186.03080617950118,0.6005598000000001,,,,,,,,,,,493707.8,148037.27,104190.34,22772.225,87740.8,105031.38,
421,186.03083027272308,0.7691044,,,,,,,,,,,623665.6,224102.45,1970583.6,55648.437999999995,735909.5,118230.88,
504,186.03085020703136,0.912869,,,,,,,,,,,402196.12,83957.27,1225395.2,47953.844000000005,2522354.2,118833.45,
59,186.03829860925688,0.37601236,,,,72.0,,,,,,,355971.78,304089.44,634731.1,1286041.9,1386020.1,1312396.1,
1871,186.07715402378383,3.0125606,,,,,,,,,,,510444.88,396036.5,1578442.8,287349.0,740132.56,58441.215,
2061,186.07717371638682,3.2831306000000002,,,,,,,,,,,294901.88,146843.03,692407.4,483272.47,747048.5,412195.44,
2201,186.1136559402734,3.4907657999999997,,,,,,,,,,,190046.52,221989.95,357236.12,498739.1,410099.97,352614.47,
1925,187.00703535784268,3.0866199,,,,,,,,,,,0.0,0.0,1561981.8,9818645.0,10163451.0,9903711.0,
1692,187.00703861037053,2.8126729,,,,,,,,,,,3965309.0,5802691.5,6875009.5,0.0,0.0,0.0,
2049,187.05126187315847,3.2483838,,,,,,,,,,,195560.16,294059.7,521556.28,46831.637,101673.01,27842.557,
3555,187.0976060421941,10.827702,,,,,,,,,,,5276.618,0.0,0.0,13571.069,20829.736,20488.865,
2058,187.09762283392243,3.248004,,,,,,,,,,,0.0,4167.943,1933123.5,0.0,4852.36,0.0,
2181,187.09764792485714,3.4427521,,,,67.0,,,,,,,3221931.8,4820806.5,5306942.0,12551466.0,13089189.0,12835977.0,
2416,187.0976602301828,3.9904910000000005,,,,,,,,,,,3366.0671,6862.467,6015.3936,26588.977000000003,30086.308999999997,178845.39,
2313,187.09768898638717,3.7651427,,,,,,,,,,,5368.2754,6751.6357,17037.035,26532.965,53165.88,379159.53,
342,187.10871003098904,0.7240023,,,,,,,,,,,11709995.0,11115210.0,10057911.0,9002202.0,14857327.0,15997128.0,
474,187.1087196095301,0.88839,,,,,,,,,,,6726481.5,12698906.0,32861448.0,34707650.0,36809732.0,36045936.0,
626,187.1087238625292,1.0879202,,,,58.0,,,,,,,8679158.0,2938506.2,10747231.0,18683560.0,22712742.0,20539460.0,
1562,187.10879515394643,2.6844177000000005,,,,,,,,,,,3981.3740000000003,24594.412,65052.707,83788.266,95301.25,1725793.2,
1158,187.1088452967963,2.3015645,,,,,,,,,,,64635.746,38589.062000000005,51562.137,1054793.1,65984.445,368218.8,
2910,187.1339137203951,6.930169599999999,,,,,,,,,,,18264.584,25400.193,31716.062,57867.703,19593.535,32822.387,
2610,187.13393667611302,4.9679337,,,,167.0,,,,,,,206315.12,243085.61,241425.48,278406.38,298267.72,307619.66,
2556,187.13396134711147,4.7136197,,,,113.0,,,,,,,1547532.9,1777174.5,1831831.9,2518961.5,2295913.2,2717762.8,
2401,187.13408566827368,3.9528844,,,,19.0,,,,,,,0.0,0.0,0.0,166452.0,153342.42,151923.08,
2450,188.01759164751223,4.1520424,,,,115.0,,,,,,,2942660.5,3246776.5,4380338.5,667031.56,620757.06,568694.3,
333,188.05637214963158,0.66547006,,,,125.0,,,,,,,1225556.5,1321781.0,1553213.4,1945703.2,2057639.1,2035026.6,
624,188.09272840489518,1.0514851,,,,,,,,,,,52811.566,224874.28,480071.7,538912.6,2266005.0,558710.06,
370,188.09275060127868,0.7115145,,,,97.0,,,,,,,365413.1,201037.47,174699.36,2626913.5,2839800.8,2933479.2,
808,188.0927651861657,1.381492,,,,,,,,,,,373109.03,467758.72,457444.56,1058540.6,842812.75,931076.3,
800,188.98628015300565,1.3355337,,,,,,,,,,,68434.34,101338.32,258350.34,520104.66,527598.56,430208.53,
923,188.9863138387224,2.0065272000000003,,,,,,,,,,,0.0,0.0,0.0,534536.94,463088.28,554404.2,
1757,189.07693303147101,2.931844,,,,,,,,,,,31237.732000000004,79242.87,5637.4697,1119737.1,944803.3,1031496.2,
3544,190.92845095924443,10.423060000000001,,,,,,,,,,,472112.1,336574.88,423801.8,226364.53,318771.53,269304.75,
1,190.9284521504701,0.03545017,,,,,,,,,,,575594.4,511418.66,1204465.2,521427.6,1091316.4,519096.2,
1088,191.97949966846423,2.214922,,,,91.0,,,,,,,12662400.0,22798884.0,34817400.0,11472178.0,8944417.0,7982316.0,
1824,192.0666542310975,2.9753401000000004,,,,184.0,,,,,,,16704749.0,22476458.0,26722314.0,6420758.5,6350143.5,5426331.0,
1936,193.0505834863793,3.1245425,,,,40.0,,,,,,,1016332.1,1583078.9,1789551.0,25321370.0,30323304.0,29666488.0,
2150,193.05058346914018,3.3354150000000002,,,,,,,,,,,19660.191000000003,12189.002,7510.1357,381618.38,119099.95,1195854.0,
2217,193.0506451965093,3.5246236000000004,,,,,,,,,,,0.0,0.0,4738.815,696414.44,117809.695,158831.61,
2328,193.0507585204481,3.803832,,,,,,,,,,,0.0,0.0,0.0,1423103.9,1314028.6,1531476.0,
1583,195.0662530270013,2.706625,,,,,,,,,,,238821.19,677739.2,679268.44,985666.1,598130.6,945222.1,
3535,195.81095627397775,10.351127,,,,105.0,,,,,,,4624509.5,306825.84,3461823.8,190120.89,1758080.5,439334.5,
42,196.02269093330608,0.37986198,,,,72.0,,,,,,,2426465.5,3224228.2,4270088.5,3499243.0,3445879.0,3252992.0,
651,196.06145660725645,1.1599816,,,,58.0,,,,,,,89080.89,205568.23,103533.03,1432406.6,1632635.0,1436763.4,
1691,197.12952537670088,2.8345737,,,,24.0,,,,,,,605270.56,519982.3,311463.66,1618477.4,1514678.8,1463233.0,
3536,197.8079133395404,10.351127,,,,105.0,,,,,,,5625415.0,393297.44,4225007.0,245618.4,2160973.8,576795.4,
120,198.07461533440159,0.4261568,,,,72.0,,,,,,,301645.3,342743.38,651554.94,708387.56,636658.25,700618.0,
248,198.08832840269505,0.58517164,,,,,,,,,,,1563626.6,2777803.0,1628567.1,296818.78,132083.97,93093.69,
146,198.08834638185002,0.45306596,,,,,,,,,,,742852.4,279134.0,590816.9,438431.5,204974.36,382692.5,
799,198.08836176615512,1.3051,,,,,,,,,,,1056356.1,20900.467,1018205.4,5179702.0,1509239.5,1503297.6,
835,198.0883717977433,1.4526378,,,,,,,,,,,394403.7,134469.53,453557.97,801680.8,494511.3,4602563.0,
517,198.08837890273898,0.92492795,,,,,,,,,,,240297.88,179510.66,2423655.8,127023.16,234346.66,479250.53,
2584,198.14996393196495,4.8609214000000005,,,,140.0,,,,,,,970490.5,1239960.9,1599246.4,1062362.0,1099722.5,904577.94,
395,199.07236633324132,0.75171214,,,,,,,,,,,6000273.0,4214742.5,886576.75,834382.75,835542.8,810786.0,
447,199.07236981534308,0.8050364999999999,,,,,,,,,,,7382109.0,5736820.0,5481881.5,5440201.0,5648685.0,5623541.0,
134,199.07239955108585,0.43915114,,,,72.0,,,,,,,1913619.0,2471408.0,2762628.5,2739619.0,2984670.2,3153361.5,
3537,199.80491106940545,10.351127,,,,105.0,,,,,,,2673709.2,171295.34,2013623.2,106154.99,1026016.8,257344.12,
11,199.96932285000702,0.32763907,,,,,,,,,,,124332.43,140409.16,1349224.4,33671.605,60344.832,19276.994,
451,200.0563867518777,0.83644205,,,,,,,,,,,961945.0,600489.94,1143147.6,31640.452999999998,101540.97,41797.93,
553,200.05640395684355,0.94598293,,,,,,,,,,,0.0,87262.43,300133.4,2616497.2,2138291.0,3521861.8,
2223,200.09290689493145,3.5381987,,,,64.0,,,,,,,1267577.6,1833208.4,2944216.2,1809860.6,1376203.8,1396406.4,
2275,200.09292249779102,3.6696484,,,,98.0,,,,,,,340398.97,468359.06,427638.12,444567.22,444068.3,412512.84,
2302,200.12933082000526,3.735011,,,,45.0,,,,,,,1207924.0,1515466.0,1556389.1,1192731.6,1249160.8,1263362.5,
68,201.0380318197713,0.39057925,,,,72.0,,,,,,,246391.08,378723.62,426028.44,7133507.0,6495182.5,6600693.0,
693,201.0880239649831,1.173945,,,,,,,,,,,14075.7295,54319.92,85300.4,3031409.0,3041606.8,687948.4,
1010,201.08815208461326,2.0892339,,,,,,,,,,,404608.2,317082.16,336150.53,405908.66,598118.8,378356.4,
2821,201.11315823662738,6.2527504,,,,,,,,,,,53849.504,50546.87,52869.1,0.0,0.0,0.0,
2337,201.11337330253028,3.8249724,,,,55.0,,,,,,,1012454.4,1474345.1,1852026.9,4140768.8,3761424.2,4100303.0,
480,201.1244033116069,0.7823799,,,,128.0,,,,,,,9210953.0,12281657.0,11640816.0,11832399.0,13521044.0,12509018.0,
650,201.12441271133784,1.147417,,,,,,,,,,,5313608.5,5655977.5,6519931.5,3717502.2,3866714.5,3892360.0,
569,201.12441733632355,0.99417704,,,,,,,,,,,3517943.2,5222317.0,6526525.0,3450137.5,4288398.0,3431405.5,
1243,201.12453453750285,2.3542752,,,,118.0,,,,,,,569220.3,970718.56,1425279.0,2223234.0,1274406.4,1001182.94,
2686,201.1495593283269,5.364094000000001,,,,27.0,,,,,,,61528.633,73703.836,82392.68,99794.7,113474.53,114865.09,
2638,201.14961027167047,5.120566,,,,44.0,,,,,,,307421.94,368793.1,374690.9,635159.9,677494.0,445108.88,
2481,201.14967159838366,4.3254150000000005,,,,,,,,,,,33192.047,35983.594,30096.65,296919.88,270567.75,298484.4,
3538,201.80194029965787,10.351137,,,,,,,,,,,561224.6,10648.98,417770.56,10762.683,201197.02,32833.35,
880,202.10852631020717,1.9122859,,,,,,,,,,,0.0,0.0,82074.17,464326.84,929881.06,738866.75,
1922,202.10853282057823,3.1010695,,,,40.0,,,,,,,391065.5,538349.25,312645.2,1192204.1,1340330.0,1412624.5,
1715,203.00199089477127,2.846932,,,,,,,,,,,0.0,51651.902,137465.5,1632888.9,1511876.0,1618921.9,
1564,203.08264388476903,2.6164582000000003,,,,,,,,,,,324628.94,247867.8,654800.0,505589.88,1587932.5,3994882.2,
1005,203.08265184597505,2.0889313,,,,157.0,,,,,,,15340179.0,18947798.0,27918580.0,58260776.0,55548692.0,56423852.0,
272,203.1036512894768,0.54262334,,,,,,,,,,,963645.8,1228181.8,613940.8,2056800.6,982775.9,1887496.1,
180,203.10367210148186,0.50156766,,,,46.0,,,,,,,145674.97,282092.25,1948316.8,3502435.5,3832478.8,3588617.2,
1822,205.9950666420464,2.9470394,,,,,,,,,,,234129.23,242853.61,181403.28,656298.9,1461555.8,1196828.1,
2145,206.08223657460067,3.3213440999999997,,,,,,,,,,,22372.152000000002,65599.8,71486.78,243970.55,155599.97,186607.77,
1934,206.08224713375895,3.1228907,,,,40.0,,,,,,,5283629.0,6959378.5,7555631.0,17993908.0,20268172.0,20667670.0,
238,207.08865333168387,0.48163763,,,,,,,,,,,3350372.8,1553255.5,901249.56,748990.4,827586.8,587649.1,
130,207.0886689653509,0.43728104,,,,50.0,,,,,,,3448107.0,4638031.0,1519037.4,998690.7,1183690.2,1148560.5,
792,207.08868722526938,1.3002871,,,,,,,,,,,1446390.4,150261.83,1213635.9,2029597.8,1774550.1,2039932.8,
2725,208.09782054280853,5.6365724,,,,,,,,,,,0.0,464634.5,0.0,0.0,14217.271999999999,89924.42,
493,210.08834182500286,0.8152550999999999,,,,,,,,,,,8399032.0,15799489.0,20247664.0,10769250.0,10682027.0,7291080.0,
131,210.08834643449225,0.45781109999999997,,,,,,,,,,,2921771.5,801842.9,2191760.8,727378.25,852993.6,633849.3,
621,210.08835012259726,1.0217947,,,,,,,,,,,680198.2,355627.94,1662092.4,511763.5,10436564.0,759151.94,
771,210.08836511093,1.2503475,,,,147.0,,,,,,,1510405.6,207513.84,306630.56,6657838.0,4753845.5,5389331.5,
840,210.08836738964456,1.4545225,,,,,,,,,,,402176.66,388485.5,823584.3,1548545.2,813978.6,5673909.0,
682,211.07237628272912,1.1574408999999999,,,,,,,,,,,1817715.2,1373035.6,1202561.2,1151486.4,2872773.8,1362901.0,
547,211.07240755257956,1.0126841999999998,,,,,,,,,,,412362.84,129724.01,689695.75,1059892.2,411658.8,1006416.8,
2188,212.03542674303296,3.4539387,,,,67.0,,,,,,,3287848.2,4529597.5,3805739.5,6531192.5,5871664.5,6250322.5,
623,212.10400961895095,1.0863795,,,,,,,,,,,1456481.9,1555794.9,655903.44,4070420.5,6181183.5,949233.6,
790,212.10402074516816,1.3165503,,,,147.0,,,,,,,2460218.5,2229069.2,2984373.8,7318125.0,2567005.5,5629733.5,
16,213.08564840574195,0.33704147,,,,25.0,,,,,,,225001.39,561972.9,854541.4,2018195.5,856311.1,859274.6,
766,213.08807051869042,1.2448448,,,,,,,,,,,77798.05,150867.4,111406.125,692906.7,2970566.8,1428979.5,
954,213.0881126430656,2.04091,,,,,,,,,,,663693.44,546310.56,499404.75,549946.75,627924.94,891347.1,
873,213.08813997199596,1.8308200000000001,,,,,,,,,,,291517.12,310075.88,313388.62,1042321.94,2722559.0,998529.44,
633,213.12439906692876,1.1201714,,,,58.0,,,,,,,122721.695,212638.6,146439.05,17182642.0,18200076.0,18851266.0,
788,213.1244106095744,1.2337133999999998,,,,,,,,,,,193845.44,1974907.1,674367.8,4280474.5,5081294.0,725919.0,
389,213.12444081231664,0.76169854,,,,,,,,,,,945596.25,906311.1,1864541.9,136596.42,654041.1,936415.56,
2104,214.10854742632398,3.3327658,,,,,,,,,,,226841.72,245898.25,271987.47,1505473.9,1316074.1,1207531.8,
2441,214.14495804558712,4.094767,,,,,,,,,,,308328.97,634296.75,751591.75,192828.58,217523.23,261231.25,
243,215.06728468622458,0.5578888000000001,,,,135.0,,,,,,,2935993.2,3867072.8,3897350.0,5027923.5,5240262.0,5282261.5,
183,215.0673123216172,0.5063017,,,,72.0,,,,,,,2266962.8,2852315.2,1238882.2,1248943.2,1350491.0,1383619.1,
727,215.1037037781467,1.2180341000000001,,,,,,,,,,,1890354.4,203210.14,1212929.1,788691.25,1883712.1,152875.23,
1363,215.10379267728356,2.4975622000000004,,,,101.0,,,,,,,1198261.6,1621961.0,1892593.4,4251826.5,3462108.5,3004517.0,
1126,215.10379577883626,2.254666,,,,,,,,,,,827476.44,967515.7,1193436.4,250509.9,237173.8,382829.34,
2452,215.12886651638652,4.17971,,,,,,,,,,,684140.25,835442.06,1166281.1,2623634.0,2175252.2,2514264.5,
677,215.1399727412875,1.0743154,,,,,,,,,,,8446772.0,2771209.0,1259609.5,261073.27,991088.25,218351.39,
579,215.1399754954987,0.97774106,,,,,,,,,,,3455830.8,10063189.0,9430354.0,2543776.5,8836970.0,1598747.4,
501,215.13998264792838,0.9294226999999999,,,,,,,,,,,1502958.4,4881566.5,14419620.0,13657032.0,17012418.0,14346586.0,
313,215.13998766143712,0.65008825,,,,,,,,,,,903278.25,2343223.2,936937.8,770389.44,1705483.0,1599837.2,
386,215.13999036839385,0.7688189000000001,,,,,,,,,,,2382834.5,596588.5,184390.89,483094.2,1031824.3,1577802.0,
2707,215.16514855065543,5.5006027,,,,,,,,,,,2399725.8,2952896.0,3149015.5,2317361.5,2402718.2,2435245.8,
2736,215.16516311460532,5.7373357,,,,96.0,,,,,,,695930.5,905538.25,1012107.8,977864.8,984201.44,1021862.75,
1932,216.087690624622,3.1211083,,,,40.0,,,,,,,1577692.1,2416586.0,2680190.5,2680852.0,2529385.2,2174000.8,
2220,217.0176599938476,3.50316,,,,,,,,,,,0.0,148860.97,276720.62,925044.7,936230.9,964641.1,
2003,217.108120886301,3.2026012,,,,,,,,,,,211653.77,298844.44,76928.69,793051.06,1046433.2,1271990.4,
346,217.11923254673957,0.630455,,,,,,,,,,,8757869.0,10773918.0,9212752.0,10902027.0,2776048.5,1745217.2,
244,217.1192357942854,0.580754,,,,135.0,,,,,,,3550007.8,5439202.0,16444866.0,18068464.0,19000974.0,18492632.0,
694,217.11924340000039,1.1303681,,,,,,,,,,,2795800.2,9070556.0,13303973.0,2266586.5,6536457.5,1839498.2,
545,217.119247649054,0.9738446,,,,210.0,,,,,,,1899719.2,3148273.0,5492683.0,28522880.0,31896478.0,30100366.0,
758,217.11926297205707,1.1719317,,,,,,,,,,,6872515.5,4388490.0,3410757.2,739084.7,1397819.8,1578270.6,
980,217.11932963327916,2.0051413,,,,,,,,,,,497980.75,402877.16,248233.77,233905.31,477947.94,228330.12,
805,218.01275520206116,1.3455173,,,,,,,,,,,17869.31,166244.6,255314.67,740145.3,484918.94,792684.56,
728,218.01276045731143,1.2144409999999999,,,,,,,,,,,128960.98,281013.28,381566.12,678209.56,894527.0,843007.06,
256,218.103234466908,0.5424666,,,,,,,,,,,0.0,1341831.9,30457.033,267786.75,1890956.0,2089294.4,
669,218.10326365965642,1.1507198,,,,,,,,,,,1964917.9,559742.3,1375374.6,1646942.5,4862121.0,4655067.5,
782,218.10329101364414,1.2397351,,,,,,,,,,,171763.78,97282.56,82084.59,8567308.0,1776285.8,297504.7,
830,218.10331003943108,1.4383732,,,,,,,,,,,0.0,168681.77,8284.045,1220003.2,3083652.0,2989402.2,
1009,218.10337989337367,2.0833406,,,,,,,,,,,593539.8,549722.0,674029.06,1907377.2,2978653.0,2949081.5,
562,218.12254156419533,0.97299916,,,,,,,,,,,148714.78,243665.14,504059.5,1516134.5,2970987.8,1673808.5,
867,221.09316148918097,1.8089193,,,,,,,,,,,156661.19,387925.4,623108.7,4036048.0,1242835.8,3859904.0,
884,221.0931810346076,1.891541,,,,,,,,,,,314624.44,687322.8,1897850.8,1362649.6,3927993.2,408384.75,
993,221.09318687089072,2.0484722,,,,,,,,,,,654099.56,614904.75,853719.06,74752.67,315405.7,76834.92,
2640,221.15465635240886,5.1240735,,,,,,,,,,,161455.28,213854.64,368716.9,286915.16,313225.7,305159.7,
705,222.07716147727768,1.2043641999999999,,,,,,,,,,,11635.365,4278.9697,112702.72,201243.98,1625186.4,679698.3,
1612,222.0771628875968,2.7672434,,,,122.0,,,,,,,268266.47,305114.88,1010631.75,1655725.4,1912375.5,1760345.8,
806,222.07717191309018,1.426346,,,,,,,,,,,16942.43,16597.11,172693.56,2149815.2,615777.1,506798.56,
1474,222.07717341743268,2.6566959999999997,,,,,,,,,,,933072.3,1372065.0,1826213.2,808511.94,801142.9,1012790.2,
899,222.07724252583802,1.9438345000000001,,,,,,,,,,,0.0,0.0,25224.877,474053.84,369720.34,657380.9,
137,222.8868321803764,0.42392373,,,,,,,,,,,1111926.0,1101859.8,102010.95,0.0,0.0,0.0,
662,224.10400514158212,1.1391858,,,,,,,,,,,198736.05,59682.085999999996,391060.0,1263949.4,2185264.2,167822.6,
