"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.AZA_1_Run24.mzML","X2024_NEG_CC.AZA_2_Run39.mzML","X2024_NEG_CC.AZA_3_Run71.mzML","shared_name"
"453/618.5105mz/9.37min",2.68085051711661,2.57202520205296,2.59936637366201,2.59486199365782,2.56752481677068,2.45671871412482,"453"
"454/635.5008mz/9.37min",2.6807733093507,2.57719036166729,2.5671845116438,2.67847828300532,2.58142940231189,2.5041477100624,"454"
"456/467.2833mz/9.44min",2.10559119259083,1.68527948255316,1.77568939244576,2.06629719481812,1.92196544127904,1.91388154281677,"456"
"460/711.626mz/9.48min",0.67516751514721,2.23991964657163,1.40597201516088,2.36275858162296,2.44074799922173,2.51105809385683,"460"
"464/695.6324mz/9.62min",0.960479130981325,1.67177095854304,0.992315322886843,2.13942319435476,1.98876615484674,2.07712053986179,"464"
"465/649.5164mz/9.69min",2.33991320503225,1.96193535467561,2.13138795182393,2.27457559077762,2.11127494231249,2.04085817935365,"465"
"466/632.5262mz/9.7min",2.32253701851525,2.10644168564787,2.20443061708538,2.23189187557906,2.24034868080858,2.10025974008517,"466"
"467/683.5945mz/9.8min",2.20785358986779,1.8551378168843,2.06097762006199,2.1728400448492,2.03783344590833,1.95942960804155,"467"
"468/666.6045mz/9.81min",2.23236960220607,1.97125105038902,2.12979689711401,2.18364469296196,2.11177157895099,2.04839200818104,"468"
"469/646.5419mz/9.9min",2.74118954637517,2.60474170800472,2.63808032452302,2.68172840587019,2.65354890552689,2.53380653849269,"469"
"470/663.5321mz/9.9min",2.45241888305036,2.22519028536293,2.26892696370169,2.37545891782401,2.28855927415259,2.18123836847358,"470"
"471/89.0244mz/9.99min",2.16380901060397,2.15563995446887,2.31253152662109,2.18449795857695,2.30238539719136,2.7310423192054,"471"
"474/112.9857mz/10.14min",2.06825645497188,2.23844952709115,2.02014863279449,2.16767180270773,2.03873743828523,2.0701556164355,"474"
"479/144.9235mz/10.21min",2.48315289098665,2.50062079877075,2.54828958469028,2.55763733495724,2.39400904890749,2.5698999135888,"479"
"482/115.9208mz/10.21min",2.77755925606786,2.8275309714376,2.78685269845504,2.81674983912845,2.63530524003048,2.76953221398274,"482"
"483/100.9337mz/10.22min",2.28842609180901,2.16319823858607,2.31115011992697,2.15761589514657,2.36458865752626,2.30665926312448,"483"
"484/116.9209mz/10.22min",1.81394298909886,1.87414971150354,1.45641491780066,1.85495389856067,1.66835312068113,1.85620397559681,"484"
"485/662.4769mz/10.24min",2.67074614027231,2.02124675116157,2.50289188984918,2.03337067699,1.89356765033596,1.95929100725325,"485"
"487/648.4613mz/10.27min",2.43631500975168,1.78590453676721,2.02628632049579,1.90132022316554,1.64638947062599,1.70577280036874,"487"
"489/716.5239mz/10.32min",0.293227892601542,1.96987722717484,1.02402391870715,1.9500873215731,2.41868069573876,1.82197416459671,"489"
"491/112.9857mz/10.28min",2.58199628254137,2.56576242440347,2.71414859014308,2.58297485103807,2.64908516065772,2.71624189709777,"491"
"496/742.5394mz/10.28min",0.2201757500385,1.92909681118651,0.950967682036583,2.49120169962444,1.84205159439286,2.33621594957925,"496"
"502/606.4143mz/10.29min",2.9012061442023,2.54891441151958,2.75641805485271,2.62037080911518,2.5375651728633,2.4677298459009,"502"
"503/660.4613mz/10.29min",2.22277807009753,1.78006427484113,2.05176838938414,1.8502885278281,1.30553074534329,1.70952829390625,"503"
"504/116.9286mz/10.36min",2.39974491883207,2.39019323033625,2.39837599234355,2.41762485616922,2.23061621215817,2.39607460872576,"504"
"509/132.8679mz/10.47min",2.05648102006576,2.01991510144188,2.07420342157748,2.26594246711148,2.30342958558358,2.05630979491474,"509"
"514/195.8109mz/10.48min",1.82565056216973,1.84931447094686,1.91462026193192,1.91045742789293,1.89950114112252,1.92611911339955,"514"
"515/197.808mz/10.48min",1.95892201324212,1.95157570841043,2.04030487038925,2.02963851812681,2.00588635492404,2.03373443327693,"515"
"516/187.861mz/10.49min",2.12526598027598,2.08932323246761,2.16337963466939,2.18682847541261,2.21038852279679,2.10084806171644,"516"
"517/189.858mz/10.49min",1.76578826194904,1.82652483397282,1.88196168871472,1.95589713700364,2.0108521448055,1.82625929882705,"517"
"518/216.8768mz/10.52min",2.09265549703314,1.96447766961791,2.01256422621974,2.09658869767258,2.19643705411447,1.97794200507358,"518"
"519/214.88mz/10.52min",2.61405584659968,2.58019024811029,2.63283499180509,2.6424714558472,2.71776153953267,2.58279896814194,"519"
"520/243.8993mz/10.52min",3.0346457923729,3.04625301586805,3.07896005222232,3.06463497278627,3.11954144797624,3.05279545477818,"520"
"521/245.8948mz/10.52min",2.61562615426792,2.62796624580141,2.64311963273981,2.64140268533267,2.70355245097142,2.62909338591872,"521"
"523/241.899mz/10.54min",2.92001394734807,2.89850465819226,2.91173273566928,2.93306720374009,3.03387684956173,2.88134231228478,"523"
"524/195.906mz/10.55min",2.08783407575356,2.08608717945664,2.03087799339996,2.08859981710639,2.17475845798681,1.84709981895873,"524"
"525/163.9861mz/10.59min",2.50064512194664,2.5196578117758,2.60378119464941,2.53897281711363,2.48046291385791,2.55319630236844,"525"
"526/328.9796mz/10.59min",1.95632435487249,1.87536278377553,1.90969030552242,1.90924555435883,1.83764262064561,1.95536132616565,"526"
"528/96.9601mz/10.62min",3.17065512328474,2.32687765136521,2.64876180944755,2.61628658855563,2.62849850199749,2.62327927825057,"528"
