"","filter","2024_NEG_Anid-EV-gpdA_CTRL_1_Run189.mzML","2024_NEG_Anid-EV-gpdA_CTRL_2_Run209.mzML","2024_NEG_Anid-EV-gpdA_CTRL_3_Run239.mzML","2024_NEG_Anid-TJGIp11_1_Run168.mzML","2024_NEG_Anid-TJGIp11_2_Run206.mzML","2024_NEG_Anid-TJGIp11_3_Run253.mzML"
"1601/411.2177mz/5.67min",34715.1425,120005.234,6631.339,144890.72,33156.695,36273.59,6631.339
"1602/474.2625mz/5.76min",133331.85,98277.414,159678.27,80499.945,187798.56,106985.43,532289.1
"1604/434.953mz/5.71min",2999.8496,2999.8496,2999.8496,2664191,2999.8496,14999.248,2999.8496
"1605/436.9499mz/5.67min",20710.866,20710.866,20710.866,4489785.5,20710.866,103554.33,20710.866
"1606/438.9468mz/5.67min",9539.576,9539.576,9539.576,2970747,9539.576,47697.88,9539.576
"1607/468.914mz/5.68min",162187.52,162187.52,162187.52,810937.6,162187.52,162187.52,162187.52
"1608/470.9112mz/5.71min",2291.6736,2291.6736,2291.6736,1623995.2,2291.6736,11458.368,2291.6736
"1609/474.9049mz/5.68min",115198.84,115198.84,115198.84,575994.2,115198.84,115198.84,115198.84
"1610/534.1984mz/5.68min",231357.14,531593.3,287334.97,548405.1,130987.94,175379.31,91670.56
"1611/517.208mz/5.68min",241900.715,450960.72,336847.6,572197.06,120798.83,146953.83,85286.39
"1612/472.908mz/5.68min",264898.18,264898.18,264898.18,1324490.9,264898.18,264898.18,264898.18
"1613/518.167mz/5.67min",303283.67,315982.94,1237712.8,290584.4,243533.12,126873.805,466905.06
"1614/285.0405mz/5.69min",27185.683,430908.66,2479.1022,401553.94,12395.511,41975.855,2479.1022
"1615/657.3833mz/5.71min",82424.265,47663.285,98863.04,15625556,65985.49,32239.75,100369.17
"1617/445.2232mz/5.71min",101779.387,111356.234,75597.82,266175.16,92202.54,134996.6,26812.152
"1619/562.3151mz/5.71min",142581.695,147047.97,138115.42,95971.07,389605.22,135977.88,308177.88
"1620/461.2544mz/5.72min",5488.7378,457008.7,6408.5293,479439.34,4568.9463,913.78926,913.78926
"1622/512.2998mz/5.71min",276923.58,371668.22,72970.75,303010.88,499602.44,250836.28,78537.39
"1624/353.1028mz/5.72min",98104.28,93897.95,4891.0148,102310.61,235550.12,224052.14,24455.074
"1625/530.2771mz/5.72min",441498.05,512069.97,222670.9,488041.38,479766.1,403230,212334.47
"1626/669.3834mz/5.72min",259456.26,244979.92,159755.84,287564.47,356896.5,273932.6,169252.14
"1627/626.413mz/5.72min",466677.58,454589.94,1030170.3,467648.78,465706.38,237746.83,631284.2
"1628/311.2228mz/5.73min",206174.81,212058.12,20391.945,201167.78,262551.44,211181.84,4343.208
"1629/576.2829mz/5.72min",466729.135,584950.75,262714.9,521245.47,475133.97,458324.3,235524.52
"1630/690.4125mz/5.72min",3391495.65,3214109.8,6159199.5,2855859.2,3568881.5,2463489,4328314
"1631/662.3906mz/5.72min",1782503.15,1516391.1,2780812.8,2048615.2,993608.4,1101772.1,2717856.8
"1632/689.4095mz/5.72min",9323216,8814736,16758212,7968651.5,9831696,6877661,11930845
"1634/672.4194mz/5.73min",3266174.85,3339472.5,7513323.5,3192877.2,3029660.5,2086272.5,4122245.2
"1635/692.4179mz/5.73min",121511.8775,81073.98,238671.2,104572.805,138450.95,96740.19,164533.56
"1636/627.4164mz/5.73min",138502.025,138154.89,283888.7,124751.03,138849.16,76960.96,158865.89
"1637/507.2596mz/5.73min",211964.84,408563.97,215872.16,439693.6,174305,208057.52,20928.795
"1638/661.2764mz/5.78min",119558.465,353075.53,161093.33,240819.55,6258.3,31291.5,78023.6
"1639/956.5067mz/5.74min",327827.045,413017.06,41425.784,242637.03,639728.75,1081096.2,207128.92
"1640/492.2602mz/5.74min",49816.23,83801.14,75465.99,87529.24,24166.47,22036.904,18899.455
"1642/892.5689mz/5.74min",206331,206331,206331,1031655,206331,206331,206331
"1643/550.315mz/5.74min",97213.897,117985.41,32260.87,100419.56,170413.69,94008.234,29857.586
"1644/450.2624mz/5.75min",77455.052,127576.06,35158.62,88053.734,133630.38,66856.37,31517.592
"1646/429.2645mz/5.75min",887791.45,1221289.9,1892540,1308626,554293,372067.78,537385.7
"1651/420.1815mz/5.76min",31054.2195,2948.8254,2948.8254,47364.312,14744.127,196857.92,148984.16
"1652/429.2282mz/5.78min",132430.905,387001.34,54624.203,620870.4,97650.04,167211.77,20600.867
"1656/860.5425mz/5.8min",43876.056,219380.28,43876.056,14705046,43876.056,43876.056,43876.056
"1657/863.5471mz/5.78min",136954.75,136954.75,136954.75,684773.75,136954.75,136954.75,136954.75
"1658/710.3984mz/5.78min",630813.225,671675.2,717262.9,290498.9,729308.1,589951.25,188464.16
"1659/265.1479mz/5.83min",28880.4138,263310.6,9626.8046,18533816,9626.8046,9626.8046,48134.023
"1660/266.1513mz/5.83min",2309.04228,11503.994,3848.4038,2363602.8,769.68076,769.68076,769.68076
"1662/427.2488mz/5.8min",61652.394,308261.97,61652.394,317981.62,61652.394,61652.394,61652.394
"1663/457.2231mz/5.8min",214896.275,2169977.5,7711.5137,2651112.5,133765.45,296027.1,1542.30274
"1664/538.3151mz/5.8min",189437.01,250131.55,71938.46,184412.22,344921.88,194461.8,57753.746
"1665/411.2174mz/5.81min",33510.0675,533289.56,6043.3582,665993.8,30216.791,36803.344,6043.3582
"1666/823.4436mz/5.8min",3469.8708,261881.31,1156.6236,412122.3,1156.6236,5783.118,1156.6236
"1667/562.3152mz/5.8min",675062.37,631894.8,416145,409212.25,1646027.1,718229.94,1020184.4
"1670/475.2339mz/5.81min",3170.24178,405705.3,1056.74726,421606.47,1056.74726,5283.7363,1056.74726
"1673/698.3981mz/5.81min",170518.445,136125.28,251226.28,73311.57,185847.62,155189.27,263636.1
"1674/415.2489mz/5.82min",285850.92,172182.02,874735.5,183268.48,328842.5,242859.34,973301.1
"1677/660.3916mz/5.82min",736667.65,675331.7,883431.94,668718.7,798003.6,614443.3,833514.75
"1678/657.3833mz/5.82min",59559354,55530360,65458696,56716880,62401828,50849764,65350548
"1679/643.4014mz/5.82min",736342.75,331524.3,1189461.6,708529.94,764155.56,640492.94,1203958.6
"1680/684.3826mz/5.82min",1577192.75,1067353.6,1901028.6,1690151.6,1464233.9,1240944.2,1749796
"1681/285.0404mz/5.82min",2925.3558,247578.45,975.1186,129534.836,975.1186,4875.593,975.1186
"1682/641.3962mz/5.83min",18850205,14678199,21895788,19897278,14915040,17803132,25185822
"1683/670.4041mz/5.8min",143540.645,109087.71,189449,129777.24,157304.05,57286.117,574934.6
"1686/712.4144mz/5.83min",670089.37,466605.06,941456.44,408846.9,762620.3,577558.44,995178.4
"1687/630.3642mz/5.83min",7915480.5,7929475,7901486,12312143,5471711.5,6670891,12642533
"1688/594.3866mz/5.83min",9394117.5,6345561.5,14220891,8622060,10166175,7406817.5,14702163
"1689/640.3931mz/5.83min",58121148,40661076,93730100,54987340,61254956,49591548,94985970
"1691/708.3805mz/5.83min",824772.25,704959.06,1155510.1,574148.56,944585.44,692192.7,994920.4
"1694/692.3549mz/5.84min",808119.1,559386.56,1119279.9,818637.6,797600.6,735158.8,1155706.9
"1696/550.3152mz/5.85min",466423.275,523349.34,83844.58,463802.3,853694.25,469044.25,126032.44
"1698/1052.6179mz/5.85min",486584.265,2187783.8,86192.456,2901376.5,430962.28,542206.25,86192.456
"1699/450.2625mz/5.85min",394697.61,602766.06,170558.64,437546.97,609962.5,351848.25,178500.34
"1700/477.2494mz/5.85min",10175.0298,243980.86,3391.6766,258300.44,3391.6766,16958.383,3391.6766
"1702/413.2332mz/5.86min",329599.575,3862812.8,39111.95,4385973.5,195559.75,463639.4,39111.95
"1704/429.2645mz/5.86min",760063.83,4607357.5,881007.56,4165328.5,587602.25,505789.06,639120.1
"1706/414.2365mz/5.86min",71489.34,983324,4217.71,829718.25,21088.55,121890.13,4217.71
"1707/430.2678mz/5.86min",183689.86,1335633.4,204950,1206759.6,113395.766,70032.14,162429.72
"1709/860.5423mz/5.87min",163335.375,219380.28,29873.719,7008280,107290.47,685190.8,41074.87
"1712/526.3151mz/5.9min",143258.2175,125121.375,30640.34,169736.67,284113.1,161395.06,85978.35
"1713/662.2798mz/5.94min",201567.375,1063409.4,728413.75,297984.8,49589.906,105149.95,103465.34
"1714/538.3152mz/5.9min",1743555.9,2082592.8,1006344.7,1933134,2818507.2,1553977.8,789523.06
"1718/436.95mz/5.9min",930.88692,930.88692,930.88692,610621.75,930.88692,4654.4346,930.88692
"1721/299.1089mz/5.9min",12133.024,12133.024,12133.024,376348.03,12133.024,60665.12,12133.024
"1727/468.9142mz/5.92min",6564.638,6564.638,6564.638,1525995.4,6564.638,32823.19,6564.638
"1728/470.911mz/5.92min",15638.904,15638.904,15638.904,3150207.5,15638.904,78194.52,15638.904
"1730/474.9047mz/5.92min",1137.04628,1137.04628,1137.04628,1061819.8,1137.04628,5685.2314,1137.04628
"1733/491.2664mz/5.91min",878121.4,913085.1,745986.5,948911.4,863669,796692.3,892573.8
"1734/640.4293mz/5.91min",715125.1,685873.3,1375732.6,744376.9,394597.38,295088,931729.56
"1735/669.3832mz/5.91min",357807.41,316819.72,350333.38,405024.6,365281.44,240518.28,372047.3
"1736/537.2718mz/5.91min",716997.65,807417.4,658212.9,858900.56,663476.6,770518.7,652529.25
"1737/641.4326mz/5.91min",250214.58,231133.72,498731.84,269295.44,135627.75,91176.53,319235.1
"1741/443.2439mz/5.92min",17283.5995,206075.3,8395.265,546016.94,7379.584,5901.92,26171.934
"1743/703.425mz/5.91min",967488.325,1018797.25,1704401.9,916179.4,608825.75,464100.06,1118606.4
"1744/555.3053mz/5.9min",270285.94,294683.66,159288.3,303756.62,366736.97,245888.22,82606.22
"1745/676.4064mz/5.91min",140927.275,141455.03,140399.52,176717.8,35163.492,26352.678,151532.73
"1746/292.1919mz/5.91min",19814.142,19814.142,267273.44,19814.142,19814.142,19814.142,99070.71
"1747/297.0405mz/5.92min",3236.5092,925305.25,1078.8364,839936.7,1078.8364,5394.182,1078.8364
"1749/477.2335mz/5.93min",2391.12864,956164.2,797.04288,1034226.94,797.04288,3985.2144,797.04288
"1750/518.1669mz/5.92min",130131.4775,126813.74,410585.84,129953.83,237533.98,122716.47,130309.125
"1751/476.232mz/5.94min",86234.32,3586462,24925.098,3761160.5,78827.72,93640.92,34367.074
"1752/449.21mz/5.92min",221233.12,1106165.6,221233.12,1951059.9,221233.12,221233.12,221233.12
"1753/554.2617mz/5.91min",166925.51,350134.62,21615.562,422098.9,162474.27,171376.75,114393.79
"1754/596.2926mz/5.95min",569854.65,1057163.4,351391.3,851932.7,405964.38,624776.4,514932.9
"1755/827.4747mz/5.92min",57192.52,285962.6,57192.52,428688.1,57192.52,57192.52,57192.52
"1756/461.2442mz/5.93min",89047.344,445236.72,89047.344,601500.6,89047.344,89047.344,89047.344
"1758/390.3223mz/5.94min",475896.87,93348.84,900396.6,174796.34,516822.9,434970.84,556467.75
"1759/557.2734mz/5.95min",340043.31,495897.6,120365.2,467727.7,285427.4,394659.22,173381.8
"1760/520.2682mz/5.92min",1691568.1,1930720.2,2224288.5,1485312.1,990987.44,1119688.1,1897824.1
"1765/460.2421mz/5.94min",9249.3138,2999733,3083.1046,3664486,3083.1046,15415.523,3083.1046
"1767/427.2489mz/5.94min",213110.89,208684.14,774457.5,221942.72,217537.64,115558.83,156285.86
"1768/265.1479mz/5.91min",484830.415,182938.02,446140.53,406220.66,1079223.8,5140579,523520.3
"1769/459.2386mz/5.96min",134016.22,10795759,1941.488,13016305,62236.46,205795.98,9707.44
"1770/539.0987mz/5.95min",12087.126,376111.06,4029.042,302987.7,4029.042,20145.21,4029.042
"1771/438.2625mz/5.95min",619426.82,607165.2,304069.8,714129.4,937280.4,631688.44,507972.12
"1772/873.4797mz/5.95min",166576.64,950113.06,166576.64,832883.2,166576.64,166576.64,166576.64
"1773/890.5193mz/5.95min",58236.512,291182.56,58236.512,328057.22,58236.512,58236.512,58236.512
"1777/477.2816mz/5.97min",2063613.5,2769810.2,1305303,2621922.5,2083582,2043645,1575650
"1778/532.2552mz/5.96min",11358.7044,371086,3786.2348,303761.97,3786.2348,18931.174,3786.2348
"1779/428.2522mz/5.96min",43645.0135,41926.152,216971.4,47275.04,45363.875,11996.48,14998.439
"1780/919.4854mz/5.96min",38561.032,312120.6,38561.032,192805.16,38561.032,38561.032,38561.032
"1781/478.2841mz/5.97min",342290.88,445542.06,211039.55,423415.5,358226.06,326355.7,258165.48
"1784/544.2661mz/5.97min",138615.977,213015.48,113116.98,125195.734,335140.97,152036.22,119794.35
"1786/415.249mz/5.94min",135335.205,3392431.5,115248.8,3021166,118160.93,152509.48,71855.57
"1787/416.2524mz/5.93min",29628.3715,887732.94,28481.305,804091.56,15781.97,30775.438,24200.172
"1788/476.2783mz/5.96min",8955727.75,10615138,5052852,10198759,11420356,7712696.5,6045482
"1789/953.5641mz/5.96min",376080.63,542167,115750.695,476083.7,602797.44,276077.56,187980.88
"1791/502.8751mz/6.01min",710.5228,710.5228,710.5228,712291.94,710.5228,3552.614,710.5228
"1792/504.8723mz/6.01min",2122.9224,2122.9224,2122.9224,1866684.8,2122.9224,10614.612,2122.9224
"1793/506.8695mz/6.01min",4100.204,4100.204,4100.204,1711221.1,4100.204,20501.02,4100.204
"1794/508.8662mz/5.96min",192191.912,192191.912,192191.912,960959.56,192191.912,192191.912,192191.912
"1795/522.2343mz/5.96min",34587.422,262042.53,34587.422,172937.11,34587.422,34587.422,34587.422
"1798/689.4093mz/5.97min",175163.51,176196.14,312552.16,174130.88,84792.16,76308.36,218714.17
"1799/595.2892mz/5.98min",1915706.65,14752009,1113642.8,11827151,1784868.4,2046544.9,1706163.5
"1801/1068.6498mz/5.98min",9979.696,400654.03,1579.4102,427355,7897.051,12062.341,1579.4102
"1802/715.4251mz/5.98min",104867.11,103165.37,323999.4,106568.85,61594.734,24625.203,192847.47
"1803/732.3864mz/6.0min",219868.435,257758.58,188892.2,370149.84,250844.67,60469.3,101811.875
"1805/647.3802mz/5.99min",314176.04,351262.7,101201.17,667714.06,260249.14,277089.38,457626.8
"1806/671.399mz/5.99min",29615431,30139732,29292942,36817650,29937920,23717644,28990968
"1808/673.4043mz/5.99min",2386353.6,2544321.2,2347848.2,3100516.5,1676559.4,1965644.6,2424859
"1809/674.4074mz/5.99min",399634.285,392352.97,406915.6,512686.88,414804.3,305169.38,185075.02
"1810/657.4169mz/6.0min",223788.65,154540.16,339851.9,211786.86,235790.44,202219.67,316213.75
"1811/644.3799mz/6.0min",2977855.5,3231704.5,2724006.5,5919969,2451908.2,2465094,4167169
"1814/654.4088mz/6.0min",17217289.5,10789171,27276532,15539793,18894786,14317682,24141050
"1815/726.429mz/6.0min",333847.73,188804.33,404646.12,228528.6,403989.1,285052.34,382643.12
"1816/608.4023mz/6.0min",2569033.75,1464064.6,3693264,2208362,2929705.5,1903720.6,3356845
"1817/712.4142mz/6.0min",134835.842,95368.38,173672.88,126175.234,198394.16,115638.14,143496.45
"1818/698.3984mz/6.0min",890807.52,1314692.5,933928.6,1614016.4,758495.06,847686.44,648892.7
"1819/724.4142mz/6.0min",585270.45,533060.56,600372.94,597125.9,724436.44,557309.9,573415
"1820/1173.7406mz/6.0min",314104.18,168003.92,423256.62,257626.11,390256.78,263561.66,364646.7
"1822/526.3152mz/6.0min",411503.065,358573.03,93386.41,464433.1,805139.06,550940.44,283829.2
"1823/1114.6214mz/6.06min",132863.41,524037.62,92157.016,391792.72,126528.9,136454.27,129272.55
"1826/504.309mz/6.01min",111629.77,108075.32,68870.86,132586.22,189834.53,115184.22,65173.33
"1827/1083.6631mz/6.01min",774018.72,774658.44,306079.9,825631.75,1452948.1,773379,261818.11
"1828/564.3309mz/6.01min",14447681.5,14458811,9014233,15292623,20480362,14436552,8784135
"1829/554.3019mz/6.04min",249080.435,190846.88,180047.73,393586.47,241688.42,279678.44,256472.45
"1830/581.321mz/6.02min",1093662.4,1052432.2,733747,1164233.2,1339207.9,1134892.6,726459.44
"1831/1039.6007mz/6.04min",111887.245,387093.97,139669.45,274203.97,71707.836,53605.49,84105.04
"1832/686.4348mz/6.02min",351469.25,303971,1408013.2,370272.62,332665.88,270601.53,851119.8
"1833/566.3368mz/6.1min",1070501.55,1199530,1060937.5,1162478.8,1053813.2,1080065.6,546486.25
"1834/632.3187mz/6.02min",134235.695,57025.82,128786.19,139685.2,179812.06,203280.69,123411.766
"1835/640.4287mz/6.02min",29357.9095,27028.516,128926.33,13364.748,31687.303,5557.6245,63883.305
"1836/687.4381mz/6.02min",129934.3,105796.27,516704.22,143547.7,116320.9,93723.88,317224.2
"1837/704.428mz/6.03min",467874.75,403161.56,1133188.9,532587.94,360120.5,238071.23,727835.2
"1838/676.4062mz/6.02min",258274.775,180228.05,402235.94,336321.5,103993.16,110923.46,433069.53
"1839/703.4249mz/6.03min",1255502.8,1133343,2965793.2,1377662.6,935497.56,688757.2,1941505.2
"1840/661.2763mz/5.96min",1803230.2,3199247.2,4653976,1762775.6,756771.56,1358295.8,1843684.8
"1843/429.2648mz/6.04min",701721.65,367169.1,4601508.5,195400.08,845450.7,557992.6,1177140.4
"1846/520.2681mz/6.05min",4730986.75,5514617,8040841.5,3947356.5,3059995.8,3459374.2,6478956
"1847/640.3931mz/6.05min",661956.425,293949.88,1774524.2,676226.6,647686.25,561693,1321125
"1851/657.3832mz/6.05min",2714439.85,1319124.1,3574994.5,1840752.2,2868321.5,2560558.2,4041259
"1852/630.3639mz/6.05min",255752.73,140602.34,387362.6,293187.06,181812.53,218318.4,607078.1
"1854/658.386mz/6.04min",952960.06,345948,1305454.2,647422.94,1022984.06,882936.06,1491481
"1855/544.266mz/6.04min",233716.25,93559.516,216794.58,250637.92,261477.08,190280.58,277841.56
"1856/953.5639mz/6.06min",2332848.8,2977768.2,1100574.5,2829657,3104366.5,1836040.6,1345163.9
"1857/997.5539mz/6.05min",276874.17,194271.23,557838.94,128030.13,260375.44,293372.9,497449.1
"1858/476.2783mz/6.06min",23669914,26098440,16633198,26038058,28983396,21301770,18972752
"1860/904.535mz/6.07min",4564.5666,513796.28,7607.611,528724.44,1521.5222,1521.5222,1521.5222
"1862/855.5055mz/6.07min",291139.28,1470896.5,291139.28,1455696.4,291139.28,291139.28,291139.28
"1863/1072.5744mz/6.06min",149334.715,95274.23,185885.02,53342.016,112784.41,362299.22,272102.56
"1864/715.4251mz/6.07min",480332.66,375403.25,2070818.5,416560.12,544105.2,359635.3,1533426.5
"1865/428.2522mz/6.07min",707128.125,16848848,713398.25,16434240,543561.3,533354.44,700858
"1867/429.2544mz/6.07min",440285.44,2215256.5,440285.44,2201427.2,440285.44,440285.44,440285.44
"1868/490.2444mz/6.07min",336250.82,3738352.8,226166.06,3240961,269067.1,359910.7,312590.94
"1869/427.2488mz/6.07min",2574654.25,58368936,2523004.5,58230092,1941414.2,1949638.8,2626304
"1870/688.4063mz/6.08min",84104.103,26999.516,339462.94,112889.12,34196.324,55319.086,339946.16
"1871/698.4343mz/6.02min",178194.695,93533.25,637147.3,60303.703,195521.28,160868.11,453117.53
"1873/571.2889mz/6.13min",405761.235,801739,269188.34,618833.56,53837.668,462027.97,349494.5
"1875/595.2891mz/6.06min",7963019.75,289791.16,5593894.5,7690982.5,8235057,9702165,8866233
"1876/536.2655mz/6.08min",70448.962,21891.418,4378.2836,117222.58,265991.66,276634.6,23675.344
"1877/683.3988mz/6.08min",2293776.1,1161454.8,2978175.2,1198426.4,2488498,2099054.2,3601995.2
"1878/946.5818mz/6.08min",87056.488,435282.44,87056.488,446911,87056.488,87056.488,87056.488
"1879/995.6109mz/6.08min",1089524.725,1297443.1,521644.12,1264901.2,1556342,914148.25,608913
"1880/561.3506mz/6.09min",79754.8775,11198.705,2833510.8,33020,93127.06,66382.695,2345806.5
"1881/659.3886mz/6.07min",148733.585,71014.75,46814.844,143110.5,222619.4,154356.67,220748.19
"1882/430.2681mz/6.09min",261535.52,287291.66,1299726.1,161962.4,235779.38,147303.47,334878.03
"1883/464.2081mz/6.1min",52748.02,39100.35,7820.07,66395.69,235718.58,186215.34,7820.07
"1885/498.3544mz/6.09min",78665.038,8258.902,2904820.8,31619.516,95851.92,61478.156,2016425
"1886/534.3315mz/6.1min",7851.8993,836.47334,880554.6,9945.825,4182.3667,5757.9736,948251.94
"1887/684.4025mz/6.08min",495293.295,138337.1,947520.75,420738.94,463615.84,526970.75,1151813.2
"1888/656.38mz/6.1min",390809.83,205691.58,533064.56,396686.44,231283.73,384933.22,883926.06
"1889/666.4085mz/6.1min",575508.47,236646.62,1039139.44,527153,623863.94,499671.12,1196549.5
"1890/1083.6632mz/6.11min",4199339.9,4362367.5,3037057.5,4352322,4927095.5,4046357.8,2825933
"1891/1085.6695mz/6.11min",873622.28,876350.06,637802.9,927091.8,1013315.75,870894.5,599716.2
"1892/564.3309mz/6.11min",40855563,41586636,34292468,41753190,47377664,40124490,32726496
"1893/504.3089mz/6.11min",359960.515,368951.1,304679.12,358648.06,451608.56,361272.97,298046.88
"1894/496.268mz/6.12min",239512.99,272536.7,573888.44,206489.28,200325.22,198533.7,479225.9
"1896/554.302mz/6.12min",577319.98,266856.6,537682.9,923081.3,334607.25,616957.06,893907.4
"1897/643.3968mz/6.12min",53620.287,324109.7,5228.2668,26141.334,81099.24,130605.96,5228.2668
"1898/686.4357mz/6.13min",76788.585,65073.24,223228.05,82522.53,71054.64,35177.95,164883.72
"1899/676.4075mz/6.13min",64559.125,57343.3,220218.98,71774.95,26182.867,25310.953,200486.88
"1900/429.2651mz/6.1min",896718.12,940218.3,4530968,346357.03,853217.94,552591,1188846.4
"1901/581.321mz/6.13min",2456236.9,2369122.5,2327340.5,2473065,2596114.2,2439408.8,2487203.2
"1903/452.2781mz/6.13min",1131758.7,1647745.5,866535.94,1441827.5,1288792.6,974724.8,944088
"1904/703.4242mz/6.14min",252625.45,228001.75,959183.3,236215.2,269035.7,198074.53,639750.25
"1907/632.3184mz/6.15min",323554.275,239507.98,405476.1,331997.3,315111.25,246846,451001.1
"1911/424.1846mz/6.16min",578573.47,473470.88,15816.196,683676.06,1075854.8,1303390.4,79080.98
"1912/657.3832mz/6.16min",411216.065,273653.72,793971.4,465205.88,357226.25,133598.83,700199.06
"1913/423.1812mz/6.16min",2154699.55,1756673.6,59757.94,2552725.5,3879091.8,4694190.5,298789.7
"1915/701.4094mz/6.16min",483942.25,328985.6,478223.88,374040.12,572240.3,489660.62,637986.7
"1916/702.4125mz/6.16min",151251.485,103694.84,146378.61,128733.29,203102.11,156124.36,230310.61
"1919/661.2763mz/6.15min",217638.33,125245.32,873878.44,12768.521,674525.5,101441.46,310031.34
"1922/552.331mz/6.18min",664724.53,720414.06,534875.25,756063.75,1007215.75,609035,385794.66
"1923/647.3804mz/6.19min",131780.5875,121165.055,142396.12,250065.48,46139.684,98465.53,220097.48
"1924/540.3309mz/6.19min",2138785.9,2192607.2,1291645.4,2316382.5,3240923.2,2084964.6,1296810.1
"1925/557.3215mz/6.19min",209269.13,203851.31,150957.36,214686.95,301397.47,231953,144853.38
"1926/724.4143mz/6.19min",190272.485,123573.59,267929.4,176673.42,203871.55,109158.125,206201.72
"1928/597.3045mz/6.2min",278126.275,323666.03,89986.664,232586.52,412895.2,447685.28,122615.125
"1929/644.3798mz/6.19min",1481340.05,1392323.1,1570357,2496259.2,1109682.1,1291120.8,2442343.5
"1930/671.399mz/6.19min",11943715.5,9325963,12042362,11881649,12005782,8744539,12454714
"1931/698.3984mz/6.19min",166808.775,242696.06,164735.3,168882.25,263358.1,125938.76,104404.195
"1932/541.3342mz/6.19min",589928.47,598345.5,364998.4,644424.6,895474.06,581511.44,361696
"1933/504.3096mz/6.19min",423168.795,507410.47,306665.66,452260.53,805001.2,394077.06,385796.16
"1936/608.4021mz/6.2min",546663.09,364461.88,789508.2,577701.06,515625.12,369937.25,756656.3
"1937/654.4088mz/6.2min",4069027.6,2835179.5,5760748,4417556,3720499.2,2949907.5,5652071
"1938/655.4121mz/6.2min",1403219.05,1014460.44,1956802.5,1476685.6,1329752.5,1101473.1,1859282.6
"1939/571.289mz/6.2min",1190052.45,9549858,517890.1,7115874,1289529.5,1090575.4,854425.75
"1941/656.4147mz/6.2min",280245.765,184176.17,425560.16,293210.5,267281.03,200070.67,375179.53
"1945/687.4201mz/6.21min",107381.995,127796.984,53983.93,121981.74,173450.3,92782.25,65516.73
"1946/685.414mz/6.21min",1593018.65,1711740.9,973710.6,1746223.9,2332762.2,1474296.4,1147080.8
"1947/668.4236mz/6.21min",491870.39,523589,373981.2,564197.9,688335.6,460151.78,428993.78
"1948/686.4171mz/6.21min",536261.34,579409.06,281348.72,601952.75,798510.3,493113.62,348002.16
"1950/509.1243mz/6.21min",73121.501,713974.3,6965.8664,519396.22,34829.332,111413.67,6965.8664
"1953/295.2279mz/6.22min",1624335.3,1599640.2,593689.2,1649030.4,2612618,2526760.2,811796.06
"1954/666.4089mz/6.22min",996600.37,652470.3,1485110,938312.94,1054887.8,852239.9,1515559
"1956/684.4016mz/6.23min",873599.48,799996.9,947202.06,1125026.9,1142977.4,764358.44,419177
"1957/430.2679mz/6.23min",195462.57,325113.84,279726.3,243382.72,147542.42,100553.516,130352.984
"1958/573.2946mz/6.26min",46951.618,556748.94,31724.256,430032.53,45003.31,25001.5,48899.926
"1960/311.1687mz/6.27min",304330.48,763834.8,227051.84,1887569.6,141878.11,209830.03,381609.12
"1962/683.3988mz/6.23min",2785268.3,2143536,2575349.8,3278902.2,3062360.5,2107041.8,2995186.8
"1963/429.2646mz/6.23min",786575.08,1062298.5,1160527.6,972045.06,601105.1,442394.53,537183.1
"1965/536.2654mz/6.23min",70389.276,23463.092,23463.092,117315.46,379268.75,273309.75,23463.092
"1966/657.3832mz/6.22min",427084.765,382205.53,367837.06,987736.2,471964,223393.92,522820.38
"1967/461.2544mz/6.23min",10096.185,1000286.25,3365.395,981859.5,3365.395,16826.975,3365.395
"1970/1024.5744mz/6.23min",4827.35976,325672.97,1609.11992,217636.81,8045.5996,1609.11992,1609.11992
"1973/454.284mz/6.24min",436258.61,520477.6,294259.94,472316.56,565033.9,400200.66,341311.9
"1974/905.5642mz/6.24min",673639.58,891692.7,302381.78,797160.06,1019312.8,550119.1,369180.56
"1975/452.2782mz/6.24min",11570981,13917310,7953538.5,12523959,14992932,10618003,9001299
"1976/520.2666mz/6.24min",322611.575,287610.4,402646.75,280896.62,357612.75,271695.72,358562.84
"1978/423.1812mz/6.25min",775820.48,670849.4,17304.428,880791.56,1317541.9,1705521.2,86522.14
"1979/353.1028mz/6.25min",169890.085,140948.17,28189.634,198832,346998.3,262952.62,28189.634
"1980/496.2682mz/6.25min",2997231,3522086.8,5512032.5,2472375.2,2055583.9,2374693.8,4854397.5
"1981/697.4145mz/6.26min",233598.185,215867.53,171143.11,274308.56,319297.7,231826.17,235370.2
"1985/700.4506mz/6.28min",3428224.5,3398568.2,7512244.5,3457880.8,2817099.5,2367984,5806376.5
"1986/717.4409mz/6.28min",8468457.5,7669690,15377094,8205033,8731882,6403212,13397156
"1988/702.4565mz/6.28min",310273.17,307882.72,694981.56,312663.62,184630.55,215319.39,523938.25
"1989/719.4465mz/6.28min",765932.7,696945.8,1368781.4,731378.9,800486.5,582993,1209553.1
"1990/654.445mz/6.28min",304560.88,300071.38,690015.8,309050.38,294338.34,205993.62,485304.97
"1991/701.4537mz/6.28min",1136425.48,380807.2,2914024.8,1364043.4,807163.94,908807.56,2248857.5
"1992/690.4218mz/6.29min",1723570.6,1293903,2572944.8,2153238.2,1002694.94,1078448.9,3153756.2
"1993/541.3343mz/6.3min",2982876.35,3156341.2,1711466,3379783.8,4360706.5,2809411.5,1818524
