"","FC","log2(FC)","raw.pval","-log10(p)"
"1608/460.3049mz/4.98min",0.22191,-2.172,0.009003,2.0456
"2571/425.2317mz/5.59min",0.35512,-1.4936,0.0090341,2.0441
"2819/457.222mz/5.83min",0.28567,-1.8076,0.0091175,2.0401
"837/522.2098mz/4.3min",16.669,4.0591,0.0091336,2.0394
"2222/398.2044mz/5.35min",0.37351,-1.4208,0.0091813,2.0371
"1881/458.1886mz/5.16min",0.21562,-2.2134,0.0092293,2.0348
"2786/211.0964mz/5.81min",0.23004,-2.1201,0.0093217,2.0305
"4308/256.2633mz/7.24min",0.45347,-1.1409,0.0093854,2.0275
"1908/397.2006mz/5.18min",0.24371,-2.0367,0.0093895,2.0274
"2485/299.0547mz/5.54min",16.433,4.0385,0.0094433,2.0249
"2628/317.6775mz/5.64min",0.36436,-1.4566,0.0095243,2.0212
"1493/357.2056mz/4.89min",0.21646,-2.2078,0.0095322,2.0208
"833/473.1804mz/4.28min",0.22245,-2.1685,0.0095598,2.0196
"1485/395.185mz/4.89min",0.23055,-2.1169,0.0096303,2.0164
"1061/395.1847mz/4.59min",0.198,-2.3364,0.0096388,2.016
"1765/487.2661mz/5.08min",0.30005,-1.7367,0.0098004,2.0088
"3051/381.1329mz/6.02min",14.895,3.8967,0.0098781,2.0053
"6362/408.3256mz/8.71min",0.055176,-4.1798,0.010127,1.9945
"1348/399.1799mz/4.8min",0.408,-1.2934,0.01015,1.9935
"965/504.1992mz/4.5min",14.818,3.8893,0.010198,1.9915
"2463/379.1172mz/5.52min",18.946,4.2439,0.010529,1.9776
"2486/367.1174mz/5.54min",16.81,4.0712,0.010621,1.9738
"4127/371.1121mz/7.12min",15.293,3.9348,0.010627,1.9736
"3481/499.2665mz/6.56min",0.077305,-3.6933,0.010682,1.9714
"1902/471.2374mz/5.18min",0.23118,-2.1129,0.010761,1.9681
"6013/454.3302mz/8.34min",0.21259,-2.2339,0.010761,1.9681
"639/196.0605mz/3.84min",13.085,3.7098,0.010962,1.9601
"1707/379.1899mz/5.05min",0.38221,-1.3875,0.011028,1.9575
"4261/190.0713mz/7.22min",0.0088806,-6.8151,0.01108,1.9555
"1463/459.2371mz/4.88min",0.34982,-1.5153,0.01119,1.9512
"1342/335.1636mz/4.8min",0.41486,-1.2693,0.011283,1.9476
"1880/457.1854mz/5.16min",0.31911,-1.6479,0.011506,1.9391
"3342/1133.7809mz/6.42min",3.7418,1.9037,0.011541,1.9378
"1447/441.2269mz/4.87min",0.38197,-1.3885,0.011624,1.9346
"2923/211.0964mz/5.92min",0.29602,-1.7562,0.011687,1.9323
"1431/424.2196mz/4.87min",0.36514,-1.4535,0.011784,1.9287
"1346/431.2059mz/4.8min",0.40153,-1.3164,0.011809,1.9278
