"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-p4_1_Run186.mzML","2024_NEG_Anid-p4_2_Run195.mzML","2024_NEG_Anid-p4_3_Run224.mzML"
"532/306.0985mz/2.85min",30487.166,96459.17,52862.203,8112.129,1622.4258,1622.4258,93356.46
"535/421.1365mz/2.87min",274679.4277,1595.25108,1595.25108,7976.2554,541382.6,836897.7,937252.75
"536/375.1308mz/2.88min",140698.8,46899.6,46899.6,46899.6,234498,374924.8,396742.72
"537/411.1074mz/2.89min",159113.855,836.3202,4181.601,52064.01,266163.7,519879.4,423131.2
"538/438.1266mz/2.88min",249742.725,5394.078,5394.078,26970.39,472515.06,854879.4,721469.5
"539/168.0665mz/2.88min",127856.193,84790.11,171129.77,132699.62,137117.52,123012.766,111987.15
"541/507.2096mz/2.88min",170642.411,3196.2306,15981.153,29967.922,311316.9,577009.7,373978.38
"542/132.0747mz/2.89min",1075734.8,1178247.1,1322014.9,2514358,767547.44,973222.5,577646.1
"544/131.0714mz/2.89min",18799305,20457662,23048808,40853556,13512420,17140948,10379070
"548/313.1505mz/2.89min",264666.425,453228.12,524600.1,318480.6,67456.41,210852.25,190507.38
"549/309.1093mz/2.89min",128876.555,158939.78,168113.92,111830.65,142034.33,73272.58,115718.78
"551/158.0822mz/2.89min",77020.86,40570.32,89790.84,126288.65,512435.3,64250.88,23983.121
"553/336.1414mz/2.92min",319723.18,147843.06,157662.6,527804.2,382744.7,579938.5,256701.66
"554/254.1034mz/2.92min",942555.725,1539419.8,2139358.2,1180411.2,704700.25,387631.72,308494.88
"555/293.1144mz/2.93min",910807.4,138326.27,187928.12,963195.6,1629424.1,1426348.9,858419.2
"556/273.1456mz/2.92min",551069.095,259722.67,367093.72,1064260.5,688050.94,842683.94,414087.25
"557/292.0828mz/2.92min",96878.851,4184.508,4316.8945,263961,583788.1,180196.06,13561.642
"558/246.0982mz/2.91min",296831.225,56098.68,13612.224,459611.94,516887.56,391039.78,202622.67
"561/301.1406mz/2.96min",39668.268,7886.1685,44361.47,286991.03,843798.2,34975.066,1577.2337
"563/179.0712mz/2.93min",19264.8395,22472.781,886.2146,25596.998,4431.073,16056.898,76649.61
"564/509.1203mz/2.94min",24504.322,24504.322,24504.322,24504.322,24504.322,24504.322,122521.61
"565/226.072mz/2.93min",133074.107,41304.75,78707.02,152682.55,400110.12,161654.92,113465.664
"566/195.0299mz/2.94min",372934.5,505928.88,746676.3,284931.94,185021.97,161589.48,460937.06
"567/241.1194mz/2.94min",372594.405,351776.47,496329.9,576958.7,393412.34,276435.88,163948.05
"569/334.141mz/2.94min",10838.916,10838.916,10838.916,54194.58,297081.03,10838.916,10838.916
"571/195.0663mz/2.95min",1312565.1,1610865.6,1014264.6,3450133.8,301696.28,830770.75,3691076.5
"573/196.0695mz/2.96min",127628.87,160190.06,95067.68,339171.1,13462.279,75752.18,360009
"574/159.0663mz/2.97min",1124502.3,1143323.2,1715786.6,1221420.1,1105681.4,1081000.6,701046.44
"576/535.1095mz/2.97min",14810.9226,4936.9742,4936.9742,514110.12,72291.68,24684.871,4936.9742
"577/329.0992mz/2.98min",93746.36,62919.97,125469.52,12583.994,3725393.8,91282.37,96210.35
"578/330.1008mz/3.0min",946.4746,946.4746,946.4746,946.4746,467407.72,946.4746,4732.373
"579/310.0933mz/2.97min",204572.41,82788.74,91557.97,443893.12,352336.28,199950.72,209194.1
"580/230.1034mz/2.98min",127240.0725,34291.87,48958.574,209329.14,207240.2,200956.95,53523.195
"584/167.035mz/2.99min",5478815,8099251.5,4043967.2,5046329,7208631,4626925.5,5911301
"586/210.0771mz/3.0min",582009.5,552633.8,732405.3,608794.3,654483.9,555224.7,462221.16
"587/457.2303mz/3.0min",763127.725,87903.7,119853.88,1033233.8,906034.7,1327018,620220.75
"589/180.0666mz/3.01min",444533.875,468600.5,664134.25,486326,405216.78,407673.16,420467.25
"590/172.0979mz/3.01min",526522.08,198033.36,175929.84,2927450.5,8036411,855010.8,142243.94
"591/225.0768mz/3.02min",133873.55,71183,59539.812,194535.39,132175.52,135571.58,157463.78
"594/252.0878mz/3.03min",323135.34,360290.8,386296.38,648256.44,131503.75,285979.88,143008.4
"596/313.1042mz/3.05min",131961.6,120543.68,369010.4,100303.53,143379.52,105476.445,195805.69
"597/461.0725mz/3.03min",103776.22,16955.637,3391.1274,278200.3,131312.61,357470.44,76239.83
"598/237.0405mz/3.04min",213904.435,33469.918,9491.25,575042.4,274572.25,312346.2,153236.62
"599/305.0779mz/3.01min",22481.038,15513.711,34686.84,3102.7422,169351.05,3102.7422,29448.365
"600/431.9949mz/3.05min",259677.72,593485.9,665961.4,86559.24,86559.24,86559.24,432796.2
"603/277.083mz/3.07min",69623.38575,735.84072,4596.5215,397664.34,179301.7,134650.25,3679.2036
"604/190.0802mz/3.06min",412012.735,340924.94,461008.78,591508.56,372646.22,451379.25,228732.2
"605/189.0768mz/3.06min",4999785,4019944.8,5571851.5,7024449.5,4647828,5351742,2756143.2
"606/153.0557mz/3.07min",253254.745,1692.243,8461.215,3069830,405110.28,366605.1,139904.39
"609/336.109mz/3.07min",319078.835,153852.48,91368.414,972439,821587.1,459266.28,178891.39
"611/275.1038mz/3.08min",232258.31,247028.48,334067.62,300250.06,217488.14,162447.39,146544.66
"612/170.9854mz/3.08min",168736.775,117439.79,124334.95,961270.3,148396.39,560503.06,189077.16
"613/447.093mz/3.07min",32657.3436,10885.7812,10885.7812,152647.88,54428.906,128891.03,10885.7812
"614/222.1248mz/3.08min",193452.9675,27472.55,45855.49,297053.56,89852.375,475024.94,824427.1
"615/259.061mz/3.08min",79281.045,65164.176,8546.348,154153.28,42731.74,137733.19,93397.914
"616/356.1824mz/3.09min",368331.61,257205.94,358684.88,412905.4,377978.34,573671.06,290121.8
"617/280.0827mz/3.08min",221184.455,173789.69,203840.7,521075.72,219328.02,269836.4,223040.89
"618/301.1406mz/3.09min",203034.29,284072.22,501244.9,241752.58,76096.68,149582.97,164316
"619/410.109mz/3.11min",30785.4282,10261.8094,10261.8094,51309.047,1962186.2,104297.68,10261.8094
"620/221.0932mz/3.11min",1111959.1,151832.47,46168.746,1937375.2,3144300,2197852.2,286543
"621/167.035mz/3.09min",506197.14,398499.2,250503.25,959896.2,560237.44,609595.1,452156.84
"622/194.0458mz/3.12min",427340.86,325022.2,293122.34,1987665.2,453559.44,1170430.5,401122.28
"626/276.0877mz/3.14min",7248.0115,1025.0678,9370.684,16657.988,536108.7,5125.339,1025.0678
"627/294.0984mz/3.12min",97265.95,35680.27,53134.29,102512.57,92019.33,140702.7,160471.34
"628/317.0668mz/3.13min",76155.715,83889.914,110082.14,95738.375,10856.3804,68421.516,54281.902
"629/195.0662mz/3.13min",728377.19,117007.65,149104.97,826921.44,1006953.06,2548841.5,629832.94
"630/165.0557mz/3.13min",1429476.2,2267813.8,2506196,1116795,1249864.2,794569.56,1609088.2
"632/397.0056mz/3.13min",144909.515,174976.98,125260.1,139790.6,141768.73,148050.3,163738.62
"633/313.1042mz/3.13min",240823.37,456173.84,1014674.2,121261.84,45785.293,77002.61,360384.9
"635/296.0776mz/3.13min",85612.4285,469503.3,122084.06,9828.1594,49140.797,9828.1594,182933.58
"636/336.109mz/3.11min",262620.365,153852.48,91368.414,803320.9,594103.06,346349.34,178891.39
"637/164.0353mz/3.14min",265849.085,180292.47,186965.95,1095567.2,344732.22,510491,185168.78
"639/188.0353mz/3.16min",382717.47,456810.72,664676.7,929719.44,128572.47,160732.17,308624.22
"641/265.0176mz/3.16min",1106504.1,1240520.6,568066.5,1119056.1,774957.5,1199887.2,1093952.1
"642/310.0933mz/3.16min",208457.245,36537.276,36537.276,498318,417722.03,234228.11,182686.38
"644/385.1402mz/3.18min",101148.412,101148.412,101148.412,101148.412,505742.06,101148.412,101148.412
"645/473.1203mz/3.18min",102839.54,102839.54,102839.54,102839.54,514197.7,102839.54,102839.54
"646/301.1405mz/3.18min",121109.622,129999.234,262285.62,254465.08,79991.086,112220.01,84680.234
"648/224.0564mz/3.19min",48486.40625,4416.5234,883.30468,280955.62,92125.23,149733.52,4847.5825
"651/306.062mz/3.19min",62582.967,20860.989,20860.989,104304.945,615421.75,139209.89,20860.989
"652/377.1351mz/3.2min",619867.75,424103.25,681191.3,950765.25,673067.4,566668.1,440029.88
"653/177.0194mz/3.2min",603143.69415,2711622,2643069.8,901.29766,4506.4883,901.29766,1201780.9
"655/243.0663mz/3.2min",1720378.185,7766097.5,7320309.5,3963.0076,792.60152,47488.87,3393267.5
"656/244.0686mz/3.21min",232131.845,996182.06,871248.75,106445.25,4089.2373,31871.965,357818.44
"657/287.0562mz/3.2min",12077264.25,47678100,49730668,303958.8,60791.76,617440.5,23537088
"658/225.0556mz/3.2min",93956.784,403895.5,414517.66,31318.928,31318.928,31318.928,156594.64
"659/289.0616mz/3.2min",271170.6,906969,956487.25,90390.2,90390.2,90390.2,451951
"660/575.1197mz/3.2min",834270.54,4109948.8,4866085,278090.18,278090.18,278090.18,1390450.9
"661/372.0334mz/3.2min",180239.382,538363.75,408587.3,60079.794,60079.794,60079.794,300398.97
"662/597.1017mz/3.2min",67843.0596,402185.88,342588.7,22614.3532,22614.3532,22614.3532,113071.766
"663/252.0877mz/3.18min",67622.955,120879.6,69500.48,169236,43645.28,65745.43,28000.035
"664/210.0771mz/3.21min",136914.6775,40122.05,96764.266,204524,193019.33,176112.16,97717.195
"667/315.1563mz/3.22min",46460.0015,26405.873,25862.16,261351.6,66514.13,102212.984,13125.253
"668/196.9761mz/3.23min",696274.43,686877.56,735959.2,616136.6,794533.44,500075.1,705671.3
"670/188.0353mz/3.22min",133846.055,105893.06,126187.92,354198,141504.19,259371.36,90346.836
"671/276.0877mz/3.22min",3075.2034,1025.0678,1025.0678,77409.05,144879.42,5125.339,1025.0678
"673/206.0822mz/3.23min",249227.095,600376.5,821504.6,207092.89,291361.3,71031.805,124825.96
"674/245.0125mz/3.23min",195247.09,62130.188,38775.54,429342.62,211195.66,617490.56,179298.52
"675/252.0514mz/3.22min",64610.8677,7273.1104,1454.62208,215602.12,771179.6,121948.625,1454.62208
"677/306.9474mz/3.23min",672283.35,665292.2,972686.3,1305983.4,433089.84,679274.5,642735.1
"678/292.0828mz/3.25min",90208.838,25914.111,14412.109,290338.03,331776.78,142870.11,37547.566
"680/553.2882mz/3.25min",9953.373,3317.791,3317.791,16588.955,476903.75,28307.598,3317.791
"681/587.2838mz/3.25min",101477.41,105827.57,56969.625,78515.61,313967.44,97127.25,142618
"682/585.278mz/3.25min",1758213,1821063.6,1469769.4,1381900.2,5139010,1695362.4,2417824
"683/569.283mz/3.25min",1506234.75,240333.75,183647.94,1379735.4,4119711.5,1768652.2,1632734.1
"684/280.0827mz/3.23min",64997.414,31971.062,49252.508,378014.62,80742.32,136685.06,33152.816
"685/401.0989mz/3.23min",2731.66872,910.55624,910.55624,910.55624,1722602.2,4673.0176,4552.7812
"686/242.0457mz/3.25min",143865.225,204705.69,83024.76,978658.44,6034.003,50541.285,1437552.9
"687/716.3293mz/3.26min",17458.5084,5819.5028,5819.5028,32424.701,197929.7,29097.514,5819.5028
"688/271.1664mz/3.26min",43841.364,7881.0337,15942.418,198160.4,141821.31,71740.31,3556.128
"689/334.1621mz/3.27min",35460.076,1547.0234,7735.117,144796.5,85834.25,63185.035,1547.0234
"690/360.1085mz/3.26min",139450.085,88640.48,32091.19,259529.64,931136.56,190259.69,62331.04
"692/167.035mz/3.26min",612721.91,835019,450337.72,226204.89,62910.85,775106.1,1612379.8
"693/294.0984mz/3.27min",2935391.35,318096.38,423499.44,2657998.2,3212784.5,3337791.8,4074391.2
"694/295.1018mz/3.27min",425692.595,35211.45,47302.426,389196.25,462188.94,471332.66,598858.25
"695/380.0621mz/3.28min",285171.46,720452.2,814792.56,254061.8,7879.6532,39398.266,316281.12
"696/349.1402mz/3.28min",214348.17,213520.9,372754.84,319419.5,215175.44,195687.03,211038.14
"697/317.0668mz/3.28min",127808.305,333864.75,431948.1,112225.53,22445.106,22445.106,143391.08
"698/254.1034mz/3.29min",78545.713,59743.016,97348.41,116548.04,141020.14,40743.43,8148.686
"702/268.0616mz/3.3min",117021.2335,259903.55,302270.03,9892.3734,9892.3734,49461.867,184580.6
"703/297.0617mz/3.29min",22740.0975,3063.4206,3063.4206,30163.092,379860.12,103788.31,15317.103
"704/430.114mz/3.29min",9086.7138,3028.9046,3028.9046,52678.426,248298.19,15144.523,3028.9046
"705/191.0349mz/3.29min",67203.695,90472.62,117533.25,43934.77,8786.954,8786.954,152658.31
"707/246.0965mz/3.3min",279706.7,278131.62,376234.88,281281.78,337440.2,130866.93,122657.98
"708/245.0932mz/3.3min",2015973.2,2046007.9,2813407.8,1985938.5,2496078.2,1041126.6,939866.06
"709/214.1084mz/3.31min",23111.108,23111.108,23111.108,115555.54,23111.108,23111.108,23111.108
"710/301.1406mz/3.31min",56590.875,82620.23,165394.64,146594.66,30561.52,19256.535,30339.107
"711/249.0881mz/3.33min",108675.015,56316.08,5235.798,230921.3,2065449.8,161033.95,26178.99
"712/269.1507mz/3.32min",107498.7345,90209.16,102324.805,267168.34,511614.97,112672.664,45645.797
"713/376.1034mz/3.32min",7428.602,16260.742,930.9884,4654.942,192679.34,10202.262,930.9884
"715/250.0721mz/3.31min",26941.584,961.2516,4806.258,15598.324,485183.2,96198.67,38284.844
"717/541.1829mz/3.35min",2241.23616,747.07872,747.07872,747.07872,308869.66,52962.758,3735.3936
"718/282.0805mz/3.36min",66257.946,159039.56,329140.7,71916.33,15799.887,36478.65,60599.562
"719/280.0827mz/3.31min",53417.322,23462.164,20240.914,202041.12,102151.38,83372.48,13255.568
"721/178.051mz/3.36min",698788.225,628503.3,1274984.8,1794339.4,654698.25,742878.2,392242.66
"723/180.0666mz/3.36min",983420.65,762588.5,736561.3,4755003,1204252.8,2235944.5,624442.56
"724/457.2304mz/3.36min",38088.03,30716.89,19424.79,99744.42,105342.09,45459.17,9631.553
"725/276.0878mz/3.36min",8054.5668,2684.8556,2684.8556,33345.49,253022.89,13424.278,2684.8556
"726/329.1144mz/3.37min",61292.986,46076.082,2801.5254,76509.89,790547.5,225657.28,14007.627
"727/181.0508mz/3.37min",754184.77,522583.56,572242.06,1721978.1,634757.6,1144302.9,873611.94
"728/275.0562mz/3.37min",146112.54,176374.48,52394.832,115850.6,68585.945,210963.7,541192.56
"729/171.0663mz/3.37min",557762.76,384187.72,438868.84,1239833.4,651783.9,911510.56,463741.62
"732/461.0725mz/3.39min",55859.676,9950.6328,9950.6328,429734.22,61966.188,522116.22,49753.164
"733/186.9803mz/3.39min",15830.295,2767.9902,2767.9902,371821.1,13839.951,491945.38,17820.639
"735/238.0873mz/3.39min",322111.425,264409.5,407540.12,408705.16,100132.69,282416.6,361806.25
"736/421.0056mz/3.39min",1516553.3,1770611.1,1445896.1,1502365.4,1471534.8,1530741.2,1718799.4
"737/144.0455mz/3.39min",49375.2985,43290.07,86995.016,73654.87,55460.527,36995.18,7399.036
"738/252.0878mz/3.39min",278723.39,283313.88,383908.3,901195.1,141578.67,274132.9,106008.516
"739/236.0928mz/3.41min",459604.15,706986.1,961614.4,597501,321707.3,174929.36,122863.59
"740/164.0353mz/3.41min",44924.82,14974.94,14974.94,181385.34,303933.75,74874.7,14974.94
"741/377.1352mz/3.41min",131604.9125,70229.08,173369.62,140127.7,152582.17,123082.125,77509.84
"742/356.0385mz/3.41min",35828.7516,89529.63,98658.37,11942.9172,11942.9172,11942.9172,59714.586
"743/413.1926mz/3.41min",143403.665,8455.173,1691.0346,173778.39,462931.06,302547.56,113028.94
"744/272.0235mz/3.42min",27174.486,9058.162,9058.162,79948.21,45290.81,51700.652,9058.162
"745/271.0613mz/3.41min",10224594.735,30608820,39210100,386608.12,49921.77,401287.47,20047902
"746/543.1299mz/3.42min",1099560.36,3499970,5033480.5,366520.12,366520.12,366520.12,1832600.6
"750/397.1979mz/3.43min",33412.9135,2122.2224,2122.2224,56214.715,273574.97,104157.445,10611.112
"752/214.1084mz/3.44min",13471.0045,7369.962,19572.047,107959.734,31726.055,4792.3325,958.4665
"753/283.1299mz/3.44min",241771.63,238188.66,292062.3,309969.56,228181.02,245354.6,186254.45
"754/331.046mz/3.44min",184034.04,364159.44,555473.4,61344.68,61344.68,61344.68,306723.4
"757/349.1403mz/3.45min",86438.73,84316.24,139175.2,117687.766,88561.22,82287.734,69800.55
"759/579.0784mz/3.47min",161603.68,171500.42,151706.94,239438.48,68762.35,290709.16,90919.26
"760/245.0455mz/3.47min",1504923.55,1552821,1457026.1,1692178.2,1025361.5,1951626.9,1170022.6
"761/289.0354mz/3.47min",415240.89,389939.25,440542.53,464219.4,277886.84,507714.5,309088.7
"763/246.0488mz/3.47min",195172.29,208123.39,182221.19,211432.17,124103.73,263191.75,163117.92
"764/193.0506mz/3.47min",858291.985,127677.484,160614.05,1563613.4,1196807,1414737,519776.97
"766/271.1664mz/3.48min",196298.48,125515.74,154562.3,776838.56,1103075.1,238034.66,74254.375
"768/194.0458mz/3.48min",320223.265,247919.08,292815.56,1307001.6,347630.97,537367.75,184070.52
"772/334.0933mz/3.46min",11475.831,3825.277,3825.277,80276.37,339322.03,19126.385,3825.277
"774/412.9526mz/3.49min",6152.3984,30761.992,103420.266,6152.3984,6152.3984,6152.3984,6152.3984
"775/249.0227mz/3.49min",2485676,2805090,2361960.5,2507378,2049887.4,2463974,3002421.5
"777/413.0874mz/3.5min",14986.4605,4531.4614,906.29228,132681.62,20978.768,89423.805,8994.153
"779/517.0988mz/3.54min",15892.59,15892.59,15892.59,242695.86,15892.59,79462.95,15892.59
"780/214.051mz/3.5min",1481294.75,1522317.4,2270069.8,1945111.5,1414340.1,1440272.1,1403730.5
"781/390.083mz/3.5min",6791.58615,15134.124,880.2322,4428.4883,453613.9,9154.684,4401.161
"782/315.1562mz/3.51min",118381.2,150572.03,250930.55,149561.03,74303.11,87201.37,74574.55
"783/432.1017mz/3.52min",880844.265,491878.03,42894.203,2336687.8,1302662.8,1269810.5,438179.66
"784/279.9958mz/3.52min",11257884,14546415,11035346,10763604,11480422,10712081,12681143
"786/196.0616mz/3.52min",52794.624,130434.09,98821,60957.348,30488.508,36784.5,44631.9
"787/262.9211mz/3.52min",539082.175,462225.88,536234.1,784695.75,638207.06,541930.25,419788.94
"788/431.0983mz/3.52min",3967682.25,2187530.5,291727.06,10265148,5747834,5778689,2007419.6
"789/560.9991mz/3.52min",1732141.4,1928417.1,1665537.8,1798745,1499370.4,1613332,1978474.2
"790/433.1041mz/3.52min",155769.403,84415.086,14547.898,404014.2,227123.72,241814.73,72739.49
"791/241.0618mz/3.53min",76455.042,25485.014,25485.014,127425.07,839281.25,200450.3,25485.014
"794/447.0932mz/3.54min",135363.732,45121.244,45121.244,1674025.9,966069.25,225606.22,45121.244
"795/334.1621mz/3.48min",136055.005,84768.3,93096.51,479161.62,648557,179013.5,43777.1
"796/206.0458mz/3.55min",168601.6,15260.144,15260.144,260902.48,689886.3,274932.6,76300.72
"798/181.0507mz/3.57min",1921020.35,919748.25,1185772.2,6302769.5,1040648.56,3351700,2656268.5
"799/164.0175mz/3.58min",195657.3,94208.82,85335.31,260421.94,186174.16,369917.3,205140.44
"800/235.0612mz/3.59min",104338.58,29128.838,16908.322,1893036.2,116118.68,1270454.1,92558.48
"802/182.0539mz/3.57min",163461.955,71426.32,99560.93,545793.06,86327.28,291399.44,227362.98
"803/191.0714mz/3.57min",14589.3055,1638.4452,1638.4452,455201.94,20986.385,298819.88,8192.226
"804/223.0612mz/3.57min",426511.14,443026.56,357086.22,714227.1,246629.48,409995.72,1651123.5
"805/240.0878mz/3.57min",284936.625,412826.62,539458.9,237374.61,194320.02,248703.25,321170
"807/228.1029mz/3.57min",23948.748,7982.916,7982.916,100505.89,734545.1,39914.58,7982.916
"809/342.0368mz/3.59min",25912.2365,40384.383,11440.09,2288.018,2288.018,114210.15,122860.29
"810/145.087mz/3.59min",433708.39,415809.78,451607,632239.1,372046.47,492510.53,350706.44
"811/517.0988mz/3.58min",20311.794,20311.794,20311.794,391989.16,20311.794,101558.97,20311.794
"812/853.4203mz/3.59min",567832.815,244412.34,170564.25,282882.88,2373608.5,852782.75,1328262
"813/869.4153mz/3.59min",195633.31,174784.78,129662.78,181549.48,1885287.6,343290.12,209717.14
"815/366.1338mz/3.59min",69446.0055,3654.6826,4973.2734,128346.6,604785,209212.52,10545.411
"817/341.0328mz/3.6min",221349.305,295264.25,147434.36,64384.625,12876.925,768793,843182.5
"818/360.1086mz/3.6min",2540.5276,2540.5276,2540.5276,2540.5276,137290.11,12702.638,2540.5276
"819/407.0045mz/3.6min",659320.63,808888.3,664937.06,605956.75,622400.1,653704.2,771897.75
"820/405.0106mz/3.6min",10132550.5,12381539,10232058,9350332,9700198,10033043,10860322
"821/473.1201mz/3.6min",47847.68,47847.68,47847.68,47847.68,239238.4,47847.68,47847.68
"822/330.0621mz/3.6min",29968.166,3853.9774,3853.9774,146834.28,40666.445,93191.055,19269.887
"823/165.0556mz/3.61min",345721.89,388279.38,536282,238847.1,225394.33,303164.4,411855.75
"824/430.1142mz/3.61min",130655.628,3795.586,759.1172,476361.9,1479497,212199.6,49111.656
"825/349.1403mz/3.64min",48271.8435,47341.14,100871.6,61378.586,25675.31,49202.547,42257.133
"827/529.2192mz/3.62min",92002.86,30667.62,30667.62,427428.44,153338.1,220311.08,30667.62
"829/376.1036mz/3.63min",887264.315,425916.03,40474.94,1348612.6,13951146,2205582.2,238783.62
"831/753.2153mz/3.63min",13202.313,4400.771,4400.771,22003.855,2707319.2,81187.516,4400.771
"833/332.1141mz/3.63min",127206.7925,64562.965,2371.968,189850.62,1967891,309487.84,11859.84
"834/485.1929mz/3.64min",217589.23,20500.56,20500.56,607762.3,333825.47,332675.66,102502.8
"835/285.1455mz/3.64min",94944.805,113664.44,229827.23,156901.23,35003.777,72541.83,76225.17
"837/412.1036mz/3.65min",2530.5522,843.5174,843.5174,21124.002,272358.75,4217.587,843.5174
"838/301.0354mz/3.66min",1232774.7,3172205.5,2829336,341091.34,130626.99,677562,1787987.4
"840/195.0662mz/3.66min",64933.6975,1787.4812,8937.406,70043,85728.62,59824.395,75871.28
"841/385.2347mz/3.67min",97146.88,339574.78,181193.3,10182.018,10182.018,50910.09,143383.67
"842/144.0455mz/3.67min",1009946.37,878510.2,1640474.5,2204223.8,536154.6,1011807.3,1008085.44
"844/541.1827mz/3.68min",102305.6905,830.4962,830.4962,4152.481,403964.16,293392.97,200458.9
"845/192.0302mz/3.68min",15466.53,5155.51,5155.51,191306,25777.55,98122.06,5155.51
"847/521.2254mz/3.69min",69014.95,19680.787,49792.27,148237.95,88237.63,94254.305,26133.95
"849/317.0668mz/3.69min",237920.985,537677.3,379427.16,158651.94,317190.03,106383.07,94784.91
"850/501.1039mz/3.69min",19900.9896,6633.6632,6633.6632,608732.1,82083.125,33168.316,6633.6632
"852/235.0248mz/3.73min",167216.4,167660.53,131128.11,862010.94,161188.1,166772.27,232580.88
"853/349.1403mz/3.71min",76433.715,82449.38,140253.03,95813.17,53772.76,70418.05,57361.02
"854/950.3218mz/3.71min",538508.065,841295.4,678438.2,143030.9,311749.56,482357.88,594658.25
"856/485.193mz/3.71min",596835.93,52065.412,52065.412,2021217.9,1224856.5,933344.8,260327.06
"858/352.0572mz/3.72min",69289.794,69289.794,69289.794,69289.794,69289.794,346448.97,69289.794
"860/247.0612mz/3.72min",220097.08,103863.23,107898.96,497038.1,200684.8,239509.36,635631.6
"861/337.1229mz/3.73min",81850.58475,696.9999,696.9999,160216.17,417757.9,192215.36,3484.9995
"862/400.1183mz/3.73min",79807.881,4897.1025,979.4205,151932.28,499766.44,212817.53,7683.482
"863/339.0177mz/3.73min",2204963.25,2241830,1832535,3733255,1058841.9,6823743.5,2168096.5
"865/177.0195mz/3.74min",2959.6374,30888.242,371400.1,986.5458,986.5458,986.5458,4932.729
"868/315.0148mz/3.75min",340521.545,798772.8,382985.3,345171.34,41797.29,318346.62,335871.75
